mask_name,target_bps,stop_bps,max_hold_ms,cost100_supported_rows,cost100_unsupported_rows,cost100_action_taken_count,cost100_no_action_count,cost100_baseline_target_count,cost100_baseline_stop_count,cost100_baseline_timeout_count,cost100_baseline_sum_after_cost_bps,cost100_baseline_avg_after_cost_bps,cost100_baseline_median_after_cost_bps,cost100_tsv2_sum_after_cost_bps,cost100_tsv2_avg_after_cost_bps,cost100_tsv2_median_after_cost_bps,cost100_delta_sum_bps,cost100_delta_avg_bps,cost100_delta_median_bps,cost100_action_delta_avg_bps,cost100_action_delta_median_bps,cost100_beneficial_exit_count,cost100_harmful_exit_count,cost100_neutral_exit_count,cost100_exit_action_precision,cost100_exit_action_precision_denominator,cost100_exit_action_precision_wilson95_lower,cost100_saved_stop_count,cost100_saved_stop_damage_bps,cost100_target_cut_count,cost100_target_cut_damage_bps,cost100_timeout_improved_count,cost100_timeout_improved_bps,cost100_generic_beneficial_count,cost100_generic_beneficial_bps,cost100_gross_saved_damage_bps,cost100_harmful_damage_bps,cost100_target_cut_damage_ratio,cost100_target_cut_damage_guard_pass,cost100_target_cut_count_guard_pass,cost100_target_cut_count_guard_limit,cost100_stale_no_action_exclusions,cost100_no_candidate_exclusions,cost100_not_active_exit_eligible_exclusions,cost100_candidate_after_baseline_exclusions,cost100_candidate_after_max_hold_exclusions,cost100_ambiguous_unjoined_exclusions,cost100_lifecycle_without_exit_replay_exclusions,cost100_exact_rows,cost100_path_approx_rows,cost100_baseline_unavailable_rows,cost100_max_consecutive_harmful_actions,cost100_classification_counts,cost100_exclusion_counts,cost100_aggregate_target_cut_damage_guard_pass,cost100_aggregate_target_cut_count_guard_pass,cost100_segment_target_cut_damage_guard_pass,cost100_segment_target_cut_damage_fail_segments,cost100_segment_target_cut_damage_ratios,cost100_row_verdict,cost100_public_row_verdict
M5_DELAY_4000MS_CONFIRM,6000,-3000,120000,3656,1175,3405,251,109,444,3103,-1588921,-434.60640043763675,-208.0,-1289017,-352.5757658643326,-202.0,299904,82.03063457330416,0.0,88.07753303964758,0.0,1200,351,1854,0.7736943907156673,1551,0.7522084413844428,241,582343,77,407031,959,449558,0,0,1031901,731997,0.3944477231827472,False,True,336.9,13,80,3,140,0,0,1175,3656,0,0,,"{""cut_target"": 77, ""harmful_exit"": 274, ""neutral_exit"": 1854, ""no_active_exit"": 251, ""no_exit_replay"": 1175, ""saved_stop"": 241, ""timeout_improved"": 959}","{""candidate_after_baseline_exit"": 140, ""delay_after_lifecycle_close"": 15, ""lifecycle_without_exit_replay"": 1175, ""no_candidate"": 80, ""none"": 3405, ""not_active_exit_eligible"": 3, ""stale_data_no_action"": 13}",False,True,False,"train,validation,holdout","{""holdout"": 0.3301378950487313, ""train"": 0.43644234034346224, ""validation"": 0.42840026382412494}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M5_DELAY_4000MS_CONFIRM,6000,-2000,30000,3656,1175,3251,405,26,365,3265,-1091074,-298.43380743982493,-202.0,-1061414,-290.3211159737418,-202.0,29660,8.11269146608315,0.0,9.123346662565364,0.0,492,269,2490,0.6465177398160316,761,0.6118944001346468,94,140206,9,45009,398,135878,0,0,276084,246424,0.1630264702047203,True,True,133.8,13,80,3,182,112,0,1175,3656,0,0,,"{""cut_target"": 9, ""harmful_exit"": 260, ""neutral_exit"": 2490, ""no_active_exit"": 405, ""no_exit_replay"": 1175, ""saved_stop"": 94, ""timeout_improved"": 398}","{""candidate_after_baseline_exit"": 182, ""candidate_after_max_hold"": 112, ""delay_after_lifecycle_close"": 15, ""lifecycle_without_exit_replay"": 1175, ""no_candidate"": 80, ""none"": 3251, ""not_active_exit_eligible"": 3, ""stale_data_no_action"": 13}",True,True,False,train,"{""holdout"": 0.05999542674212542, ""train"": 0.35596843980656656, ""validation"": 0.11605039655954877}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M5_DELAY_4000MS_CONFIRM,6000,-2000,60000,3656,1175,3309,347,56,492,3108,-1211156,-331.27899343544857,-202.0,-1092921,-298.9390043763676,-202.0,118235,32.33998905908096,0.0,35.73133877304321,0.0,860,326,2123,0.7251264755480608,1186,0.6990217798449359,201,323121,29,151370,659,238981,0,0,562102,443867,0.26929276181191314,False,True,266.9,13,80,3,213,23,0,1175,3656,0,0,,"{""cut_target"": 29, ""harmful_exit"": 297, ""neutral_exit"": 2123, ""no_active_exit"": 347, ""no_exit_replay"": 1175, ""saved_stop"": 201, ""timeout_improved"": 659}","{""candidate_after_baseline_exit"": 213, ""candidate_after_max_hold"": 23, ""delay_after_lifecycle_close"": 15, ""lifecycle_without_exit_replay"": 1175, ""no_candidate"": 80, ""none"": 3309, ""not_active_exit_eligible"": 3, ""stale_data_no_action"": 13}",False,True,False,train,"{""holdout"": 0.18197810525176253, ""train"": 0.42449319949209396, ""validation"": 0.24068135392184858}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M5_DELAY_4000MS_CONFIRM,6000,-2000,120000,3656,1175,3320,336,94,581,2981,-1318769,-360.7136214442013,-209.0,-1108235,-303.1277352297593,-202.0,210534,57.58588621444201,0.0,63.41385542168675,0.0,1163,311,1846,0.7890094979647219,1474,0.7674426154623116,288,504516,66,343116,875,313084,0,0,817600,607066,0.4196624266144814,False,True,375.5,13,80,3,225,0,0,1175,3656,0,0,,"{""cut_target"": 66, ""harmful_exit"": 245, ""neutral_exit"": 1846, ""no_active_exit"": 336, ""no_exit_replay"": 1175, ""saved_stop"": 288, ""timeout_improved"": 875}","{""candidate_after_baseline_exit"": 225, ""delay_after_lifecycle_close"": 15, ""lifecycle_without_exit_replay"": 1175, ""no_candidate"": 80, ""none"": 3320, ""not_active_exit_eligible"": 3, ""stale_data_no_action"": 13}",False,True,False,"train,validation,holdout","{""holdout"": 0.3442143047234537, ""train"": 0.5380523958284499, ""validation"": 0.40317492659392157}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M5_DELAY_4000MS_CONFIRM,6000,-1500,30000,3656,1175,3184,472,21,451,3184,-988526,-270.3845733041576,-202.0,-961625,-263.0265317286652,-202.0,26901,7.358041575492341,0.0,8.448806532663317,0.0,467,238,2479,0.6624113475177305,705,0.6267078695573722,101,129010,7,34987,366,103150,0,0,232160,205259,0.15070210199862163,True,True,137.6,13,80,3,249,112,0,1175,3656,0,0,,"{""cut_target"": 7, ""harmful_exit"": 231, ""neutral_exit"": 2479, ""no_active_exit"": 472, ""no_exit_replay"": 1175, ""saved_stop"": 101, ""timeout_improved"": 366}","{""candidate_after_baseline_exit"": 249, ""candidate_after_max_hold"": 112, ""delay_after_lifecycle_close"": 15, ""lifecycle_without_exit_replay"": 1175, ""no_candidate"": 80, ""none"": 3184, ""not_active_exit_eligible"": 3, ""stale_data_no_action"": 13}",True,True,False,train,"{""holdout"": 0.07227878467878009, ""train"": 0.2688614951395234, ""validation"": 0.1372068066840411}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M5_DELAY_4000MS_CONFIRM,6000,-1500,60000,3656,1175,3237,419,50,572,3034,-1056895,-289.0850656455142,-202.0,-980343,-268.1463347921225,-202.0,76552,20.938730853391686,0.0,23.6490577695397,0.0,821,300,2116,0.7323818019625334,1121,0.7057040814187235,204,285419,26,137842,617,179733,0,0,465152,388600,0.29633754127682993,False,True,265.7,13,80,3,285,23,0,1175,3656,0,0,,"{""cut_target"": 26, ""harmful_exit"": 274, ""neutral_exit"": 2116, ""no_active_exit"": 419, ""no_exit_replay"": 1175, ""saved_stop"": 204, ""timeout_improved"": 617}","{""candidate_after_baseline_exit"": 285, ""candidate_after_max_hold"": 23, ""delay_after_lifecycle_close"": 15, ""lifecycle_without_exit_replay"": 1175, ""no_candidate"": 80, ""none"": 3237, ""not_active_exit_eligible"": 3, ""stale_data_no_action"": 13}",False,True,False,"train,validation","{""holdout"": 0.21637508447123688, ""train"": 0.43427139113592345, ""validation"": 0.2742327074393205}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M5_DELAY_4000MS_CONFIRM,6000,-1500,120000,3656,1175,3246,410,82,675,2899,-1160739,-317.48878555798683,-209.0,-994520,-272.0240700218818,-202.0,166219,45.46471553610503,0.0,51.20733210104744,0.0,1122,283,1841,0.798576512455516,1405,0.7768039838259783,304,459834,57,289998,818,225986,0,0,685820,519601,0.42284856084686945,False,True,385.8,13,80,3,299,0,0,1175,3656,0,0,,"{""cut_target"": 57, ""harmful_exit"": 226, ""neutral_exit"": 1841, ""no_active_exit"": 410, ""no_exit_replay"": 1175, ""saved_stop"": 304, ""timeout_improved"": 818}","{""candidate_after_baseline_exit"": 299, ""delay_after_lifecycle_close"": 15, ""lifecycle_without_exit_replay"": 1175, ""no_candidate"": 80, ""none"": 3246, ""not_active_exit_eligible"": 3, ""stale_data_no_action"": 13}",False,True,False,"train,validation,holdout","{""holdout"": 0.308565980485258, ""train"": 0.553066947252287, ""validation"": 0.4437238067391439}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M5_DELAY_4000MS_CONFIRM,6000,-1000,30000,3656,1175,3105,551,19,553,3084,-817718,-223.66466083150985,-202.0,-816080,-223.21663019693653,-202.0,1638,0.44803063457330417,0.0,0.527536231884058,0.0,430,215,2460,0.6666666666666666,645,0.6293944127064606,108,105625,6,28435,322,73265,0,0,178890,177252,0.15895242886690145,True,True,140.2,13,80,3,328,112,0,1175,3656,0,0,,"{""cut_target"": 6, ""harmful_exit"": 209, ""neutral_exit"": 2460, ""no_active_exit"": 551, ""no_exit_replay"": 1175, ""saved_stop"": 108, ""timeout_improved"": 322}","{""candidate_after_baseline_exit"": 328, ""candidate_after_max_hold"": 112, ""delay_after_lifecycle_close"": 15, ""lifecycle_without_exit_replay"": 1175, ""no_candidate"": 80, ""none"": 3105, ""not_active_exit_eligible"": 3, ""stale_data_no_action"": 13}",True,True,False,train,"{""holdout"": 0.09669840294840294, ""train"": 0.33424575908236037, ""validation"": 0.0697221436063063}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M5_DELAY_4000MS_CONFIRM,6000,-1000,60000,3656,1175,3148,508,44,683,2929,-871755,-238.44502188183807,-204.0,-830412,-227.13676148796498,-202.0,41343,11.308260393873086,0.0,13.13310038119441,0.0,782,264,2102,0.7476099426386233,1046,0.7204122628249149,221,245490,22,110722,561,127368,0,0,372858,331515,0.29695487290067535,False,True,277.1,13,80,3,374,23,0,1175,3656,0,0,,"{""cut_target"": 22, ""harmful_exit"": 242, ""neutral_exit"": 2102, ""no_active_exit"": 508, ""no_exit_replay"": 1175, ""saved_stop"": 221, ""timeout_improved"": 561}","{""candidate_after_baseline_exit"": 374, ""candidate_after_max_hold"": 23, ""delay_after_lifecycle_close"": 15, ""lifecycle_without_exit_replay"": 1175, ""no_candidate"": 80, ""none"": 3148, ""not_active_exit_eligible"": 3, ""stale_data_no_action"": 13}",False,True,False,"train,validation","{""holdout"": 0.1791136410653391, ""train"": 0.46735247759300885, ""validation"": 0.29167098490344423}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M5_DELAY_4000MS_CONFIRM,6000,-1000,120000,3656,1175,3154,502,73,788,2795,-943388,-258.0382932166302,-209.0,-842009,-230.30880743982493,-202.0,101379,27.72948577680525,0.0,32.1429930247305,0.0,1075,250,1829,0.8113207547169812,1325,0.7893652111394303,323,369151,50,247492,752,167732,0,0,536883,435504,0.4609793940206712,False,True,398.2,13,80,3,391,0,0,1175,3656,0,0,,"{""cut_target"": 50, ""harmful_exit"": 200, ""neutral_exit"": 1829, ""no_active_exit"": 502, ""no_exit_replay"": 1175, ""saved_stop"": 323, ""timeout_improved"": 752}","{""candidate_after_baseline_exit"": 391, ""delay_after_lifecycle_close"": 15, ""lifecycle_without_exit_replay"": 1175, ""no_candidate"": 80, ""none"": 3154, ""not_active_exit_eligible"": 3, ""stale_data_no_action"": 13}",False,True,False,"train,validation,holdout","{""holdout"": 0.33412707374912237, ""train"": 0.5556390694877673, ""validation"": 0.5227712731630866}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M5_DELAY_4000MS_CONFIRM,6000,-700,30000,3656,1175,3052,604,18,624,3014,-690027,-188.73823851203502,-202.0,-707929,-193.63484682713346,-202.0,-17902,-4.896608315098468,0.0,-5.865661861074705,0.0,406,204,2442,0.6655737704918033,610,0.6272009316164323,112,89202,6,28435,294,59107,0,0,148309,166211,0.19172808123579824,True,True,141.4,13,80,3,381,112,0,1175,3656,0,0,,"{""cut_target"": 6, ""harmful_exit"": 198, ""neutral_exit"": 2442, ""no_active_exit"": 604, ""no_exit_replay"": 1175, ""saved_stop"": 112, ""timeout_improved"": 294}","{""candidate_after_baseline_exit"": 381, ""candidate_after_max_hold"": 112, ""delay_after_lifecycle_close"": 15, ""lifecycle_without_exit_replay"": 1175, ""no_candidate"": 80, ""none"": 3052, ""not_active_exit_eligible"": 3, ""stale_data_no_action"": 13}",True,True,False,train,"{""holdout"": 0.118674732854639, ""train"": 0.3944448106884655, ""validation"": 0.08419613598439919}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M5_DELAY_4000MS_CONFIRM,6000,-700,60000,3656,1175,3088,568,41,776,2839,-725459,-198.429704595186,-205.0,-716296,-195.9234135667396,-202.0,9163,2.5062910284463893,0.0,2.9672927461139897,0.0,754,245,2089,0.7547547547547547,999,0.7271332287243211,249,212348,21,105425,505,96776,0,0,309124,299961,0.34104437054385944,False,True,299.5,13,80,3,434,23,0,1175,3656,0,0,,"{""cut_target"": 21, ""harmful_exit"": 224, ""neutral_exit"": 2089, ""no_active_exit"": 568, ""no_exit_replay"": 1175, ""saved_stop"": 249, ""timeout_improved"": 505}","{""candidate_after_baseline_exit"": 434, ""candidate_after_max_hold"": 23, ""delay_after_lifecycle_close"": 15, ""lifecycle_without_exit_replay"": 1175, ""no_candidate"": 80, ""none"": 3088, ""not_active_exit_eligible"": 3, ""stale_data_no_action"": 13}",False,True,False,"train,validation","{""holdout"": 0.17266308137437986, ""train"": 0.5638700094522213, ""validation"": 0.3536816529998848}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M5_DELAY_4000MS_CONFIRM,6000,-700,120000,3656,1175,3092,564,66,873,2717,-779907,-213.32248358862142,-210.0,-723522,-197.89989059080963,-202.0,56385,15.422592997811817,0.0,18.235769728331178,0.0,1040,229,1823,0.8195429472025216,1269,0.7974297611412319,344,302156,45,219932,696,139272,0,0,441428,385043,0.4982284766711672,False,True,413.6,13,80,3,453,0,0,1175,3656,0,0,,"{""cut_target"": 45, ""harmful_exit"": 184, ""neutral_exit"": 1823, ""no_active_exit"": 564, ""no_exit_replay"": 1175, ""saved_stop"": 344, ""timeout_improved"": 696}","{""candidate_after_baseline_exit"": 453, ""delay_after_lifecycle_close"": 15, ""lifecycle_without_exit_replay"": 1175, ""no_candidate"": 80, ""none"": 3092, ""not_active_exit_eligible"": 3, ""stale_data_no_action"": 13}",False,True,False,"train,validation,holdout","{""holdout"": 0.34157200890473016, ""train"": 0.6298963546738532, ""validation"": 0.5591199123004272}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M5_DELAY_4000MS_CONFIRM,6000,-500,30000,3656,1175,2957,699,17,748,2891,-591110,-161.68216630196937,-202.0,-610681,-167.03528446389498,-202.0,-19571,-5.353118161925602,0.0,-6.618532296246196,0.0,394,185,2378,0.6804835924006909,579,0.6414199161734863,132,81027,5,23866,262,42635,0,0,123662,143233,0.19299380569617183,True,True,158.2,13,80,3,476,112,0,1175,3656,0,0,,"{""cut_target"": 5, ""harmful_exit"": 180, ""neutral_exit"": 2378, ""no_active_exit"": 699, ""no_exit_replay"": 1175, ""saved_stop"": 132, ""timeout_improved"": 262}","{""candidate_after_baseline_exit"": 476, ""candidate_after_max_hold"": 112, ""delay_after_lifecycle_close"": 15, ""lifecycle_without_exit_replay"": 1175, ""no_candidate"": 80, ""none"": 2957, ""not_active_exit_eligible"": 3, ""stale_data_no_action"": 13}",True,True,False,train,"{""holdout"": 0.14555835510043688, ""train"": 0.33490176448504566, ""validation"": 0.10354546803144934}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M5_DELAY_4000MS_CONFIRM,6000,-500,60000,3656,1175,2987,669,39,910,2707,-609837,-166.80443107221006,-206.0,-618248,-169.1050328227571,-202.0,-8411,-2.3006017505470457,0.0,-2.815868764646803,0.0,734,221,2032,0.768586387434555,955,0.7407945434945241,280,193863,19,96734,454,65504,0,0,259367,267778,0.37296186484787963,False,True,325.4,13,80,3,535,23,0,1175,3656,0,0,,"{""cut_target"": 19, ""harmful_exit"": 202, ""neutral_exit"": 2032, ""no_active_exit"": 669, ""no_exit_replay"": 1175, ""saved_stop"": 280, ""timeout_improved"": 454}","{""candidate_after_baseline_exit"": 535, ""candidate_after_max_hold"": 23, ""delay_after_lifecycle_close"": 15, ""lifecycle_without_exit_replay"": 1175, ""no_candidate"": 80, ""none"": 2987, ""not_active_exit_eligible"": 3, ""stale_data_no_action"": 13}",False,True,False,"train,validation","{""holdout"": 0.20843492395216534, ""train"": 0.5352951819685691, ""validation"": 0.42947796782603165}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M5_DELAY_4000MS_CONFIRM,6000,-500,120000,3656,1175,2989,667,62,1063,2531,-645092,-176.44748358862142,-210.0,-625241,-171.01777899343546,-202.0,19851,5.429704595185996,0.0,6.641351622616259,0.0,1008,210,1771,0.8275862068965517,1218,0.8053508950229538,431,287742,41,198494,577,74808,0,0,362550,342699,0.5474941387394842,False,True,488.7,13,80,3,556,0,0,1175,3656,0,0,,"{""cut_target"": 41, ""harmful_exit"": 169, ""neutral_exit"": 1771, ""no_active_exit"": 667, ""no_exit_replay"": 1175, ""saved_stop"": 431, ""timeout_improved"": 577}","{""candidate_after_baseline_exit"": 556, ""delay_after_lifecycle_close"": 15, ""lifecycle_without_exit_replay"": 1175, ""no_candidate"": 80, ""none"": 2989, ""not_active_exit_eligible"": 3, ""stale_data_no_action"": 13}",False,True,False,"train,validation,holdout","{""holdout"": 0.41759160767340353, ""train"": 0.6831907582072092, ""validation"": 0.5719788732997201}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M5_DELAY_4000MS_CONFIRM,6000,-300,30000,3656,1175,2876,780,15,871,2770,-484470,-132.5136761487965,-202.0,-513191,-140.3695295404814,-202.0,-28721,-7.855853391684901,0.0,-9.98643949930459,0.0,373,167,2336,0.6907407407407408,540,0.6505254574824161,162,67158,4,17569,211,26475,0,0,93633,122354,0.18763683743979154,True,True,183.1,13,80,3,557,112,0,1175,3656,0,0,,"{""cut_target"": 4, ""harmful_exit"": 163, ""neutral_exit"": 2336, ""no_active_exit"": 780, ""no_exit_replay"": 1175, ""saved_stop"": 162, ""timeout_improved"": 211}","{""candidate_after_baseline_exit"": 557, ""candidate_after_max_hold"": 112, ""delay_after_lifecycle_close"": 15, ""lifecycle_without_exit_replay"": 1175, ""no_candidate"": 80, ""none"": 2876, ""not_active_exit_eligible"": 3, ""stale_data_no_action"": 13}",True,True,False,train,"{""holdout"": 0.0, ""train"": 0.41978290877148955, ""validation"": 0.13548136645962733}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M5_DELAY_4000MS_CONFIRM,6000,-300,60000,3656,1175,2900,756,34,1038,2584,-485371,-132.76012035010942,-207.0,-523035,-143.0620897155361,-202.0,-37664,-10.301969365426697,0.0,-12.987586206896552,0.0,698,200,2002,0.77728285077951,898,0.7489210980918106,316,149767,17,84942,382,46128,0,0,195895,233559,0.4336098420071977,False,True,354.2,13,80,3,622,23,0,1175,3656,0,0,,"{""cut_target"": 17, ""harmful_exit"": 183, ""neutral_exit"": 2002, ""no_active_exit"": 756, ""no_exit_replay"": 1175, ""saved_stop"": 316, ""timeout_improved"": 382}","{""candidate_after_baseline_exit"": 622, ""candidate_after_max_hold"": 23, ""delay_after_lifecycle_close"": 15, ""lifecycle_without_exit_replay"": 1175, ""no_candidate"": 80, ""none"": 2900, ""not_active_exit_eligible"": 3, ""stale_data_no_action"": 13}",False,True,False,"train,validation","{""holdout"": 0.19555430139938176, ""train"": 0.7099710313855225, ""validation"": 0.4745020388300639}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M5_DELAY_4000MS_CONFIRM,6000,-300,120000,3656,1175,2901,755,56,1221,2379,-487188,-133.25711159737418,-211.0,-526185,-143.92368708971554,-202.0,-38997,-10.666575492341357,0.0,-13.442605997931748,0.0,961,193,1747,0.8327556325823223,1154,0.8101272710542736,498,222110,38,181693,463,43937,0,0,266047,305044,0.6829357218837273,False,True,544.3,13,80,3,644,0,0,1175,3656,0,0,,"{""cut_target"": 38, ""harmful_exit"": 155, ""neutral_exit"": 1747, ""no_active_exit"": 755, ""no_exit_replay"": 1175, ""saved_stop"": 498, ""timeout_improved"": 463}","{""candidate_after_baseline_exit"": 644, ""delay_after_lifecycle_close"": 15, ""lifecycle_without_exit_replay"": 1175, ""no_candidate"": 80, ""none"": 2901, ""not_active_exit_eligible"": 3, ""stale_data_no_action"": 13}",False,True,False,"train,validation,holdout","{""holdout"": 0.5131201540566563, ""train"": 0.945988357377879, ""validation"": 0.63731015594939}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M5_DELAY_4000MS_CONFIRM,6000,-200,30000,3656,1175,2803,853,14,967,2675,-410178,-112.19310722100657,-202.0,-449979,-123.07959518599563,-202.0,-39801,-10.886487964989058,0.0,-14.199429183018195,0.0,351,159,2293,0.6882352941176471,510,0.6467521458923865,180,53214,3,12318,171,21578,0,0,74792,114593,0.164696759011659,True,True,197.1,13,80,3,630,112,0,1175,3656,0,0,,"{""cut_target"": 3, ""harmful_exit"": 156, ""neutral_exit"": 2293, ""no_active_exit"": 853, ""no_exit_replay"": 1175, ""saved_stop"": 180, ""timeout_improved"": 171}","{""candidate_after_baseline_exit"": 630, ""candidate_after_max_hold"": 112, ""delay_after_lifecycle_close"": 15, ""lifecycle_without_exit_replay"": 1175, ""no_candidate"": 80, ""none"": 2803, ""not_active_exit_eligible"": 3, ""stale_data_no_action"": 13}",True,True,False,train,"{""holdout"": 0.0, ""train"": 0.3140936485859991, ""validation"": 0.1699468408878789}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M5_DELAY_4000MS_CONFIRM,6000,-200,60000,3656,1175,2825,831,33,1169,2454,-406626,-111.22155361050328,-207.0,-465210,-127.24562363238512,-202.0,-58584,-16.024070021881837,0.0,-20.737699115044247,0.0,668,192,1965,0.7767441860465116,860,0.7477165448836957,370,127384,16,79691,298,33058,0,0,160442,219026,0.49669662557185773,False,True,399.8,13,80,3,697,23,0,1175,3656,0,0,,"{""cut_target"": 16, ""harmful_exit"": 176, ""neutral_exit"": 1965, ""no_active_exit"": 831, ""no_exit_replay"": 1175, ""saved_stop"": 370, ""timeout_improved"": 298}","{""candidate_after_baseline_exit"": 697, ""candidate_after_max_hold"": 23, ""delay_after_lifecycle_close"": 15, ""lifecycle_without_exit_replay"": 1175, ""no_candidate"": 80, ""none"": 2825, ""not_active_exit_eligible"": 3, ""stale_data_no_action"": 13}",False,True,False,"train,validation","{""holdout"": 0.23590029243837907, ""train"": 0.7685181250265607, ""validation"": 0.5800291276076388}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M5_DELAY_4000MS_CONFIRM,6000,-200,120000,3656,1175,2826,830,54,1400,2202,-384010,-105.0355579868709,-211.0,-464295,-126.99535010940919,-202.0,-80285,-21.959792122538293,0.0,-28.409412597310688,0.0,925,182,1719,0.8355916892502259,1107,0.8126040778242734,601,183958,37,176442,324,25748,0,0,209706,289991,0.841377929100741,False,True,633.4,13,80,3,719,0,0,1175,3656,0,0,,"{""cut_target"": 37, ""harmful_exit"": 145, ""neutral_exit"": 1719, ""no_active_exit"": 830, ""no_exit_replay"": 1175, ""saved_stop"": 601, ""timeout_improved"": 324}","{""candidate_after_baseline_exit"": 719, ""delay_after_lifecycle_close"": 15, ""lifecycle_without_exit_replay"": 1175, ""no_candidate"": 80, ""none"": 2826, ""not_active_exit_eligible"": 3, ""stale_data_no_action"": 13}",False,True,False,"train,validation,holdout","{""holdout"": 0.6478846203066213, ""train"": 1.1518039144197145, ""validation"": 0.7906715527287533}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M5_DELAY_4000MS_CONFIRM,7500,-6000,30000,3656,1175,3432,224,24,68,3564,-1570521,-429.57357768052515,-202.0,-1419528,-388.27352297592995,-202.0,150993,41.30005470459518,0.0,43.99562937062937,0.0,570,319,2543,0.641169853768279,889,0.6090942012957206,21,77216,6,38094,549,385372,0,0,462588,311595,0.08234973669874705,True,True,75.9,13,80,3,1,112,0,1175,3656,0,0,,"{""cut_target"": 6, ""harmful_exit"": 313, ""neutral_exit"": 2543, ""no_active_exit"": 224, ""no_exit_replay"": 1175, ""saved_stop"": 21, ""timeout_improved"": 549}","{""candidate_after_baseline_exit"": 1, ""candidate_after_max_hold"": 112, ""delay_after_lifecycle_close"": 15, ""lifecycle_without_exit_replay"": 1175, ""no_candidate"": 80, ""none"": 3432, ""not_active_exit_eligible"": 3, ""stale_data_no_action"": 13}",True,True,True,,"{""holdout"": 0.04940967556152812, ""train"": 0.16987391237120647, ""validation"": 0.037026910908877865}",INCONCLUSIVE_RESEARCH,INCONCLUSIVE_RESEARCH
M5_DELAY_4000MS_CONFIRM,7500,-6000,60000,3656,1175,3521,135,47,103,3506,-1874123,-512.6157002188183,-202.0,-1469135,-401.8421772428884,-202.0,404988,110.77352297592998,0.0,115.02073274637887,0.0,955,400,2166,0.7047970479704797,1355,0.6799586990198232,48,215602,19,122742,907,778891,0,0,994493,589505,0.12342168320943435,True,True,138.7,13,80,3,1,23,0,1175,3656,0,0,,"{""cut_target"": 19, ""harmful_exit"": 381, ""neutral_exit"": 2166, ""no_active_exit"": 135, ""no_exit_replay"": 1175, ""saved_stop"": 48, ""timeout_improved"": 907}","{""candidate_after_baseline_exit"": 1, ""candidate_after_max_hold"": 23, ""delay_after_lifecycle_close"": 15, ""lifecycle_without_exit_replay"": 1175, ""no_candidate"": 80, ""none"": 3521, ""not_active_exit_eligible"": 3, ""stale_data_no_action"": 13}",True,True,True,,"{""holdout"": 0.08187851291959972, ""train"": 0.15830029382485558, ""validation"": 0.13626167427182395}",PROMISING_OFFLINE_ONLY,PROMISING_OFFLINE_ONLY
