mask_name,target_bps,stop_bps,max_hold_ms,paired_delta_cost0,paired_delta_sum_cost0,paired_delta_avg_cost0,paired_delta_median_cost0,absolute_baseline_pnl_cost0,absolute_tsv2_pnl_cost0,paired_delta_cost50,paired_delta_sum_cost50,paired_delta_avg_cost50,paired_delta_median_cost50,absolute_baseline_pnl_cost50,absolute_tsv2_pnl_cost50,paired_delta_cost100,paired_delta_sum_cost100,paired_delta_avg_cost100,paired_delta_median_cost100,absolute_baseline_pnl_cost100,absolute_tsv2_pnl_cost100,paired_delta_cost150,paired_delta_sum_cost150,paired_delta_avg_cost150,paired_delta_median_cost150,absolute_baseline_pnl_cost150,absolute_tsv2_pnl_cost150,paired_delta_cost200,paired_delta_sum_cost200,paired_delta_avg_cost200,paired_delta_median_cost200,absolute_baseline_pnl_cost200,absolute_tsv2_pnl_cost200
M5_DELAY_4000MS_CONFIRM,1000,-700,120000,90047,90047,24.62992341356674,0.0,-553948,-463901,90047,90047,24.62992341356674,0.0,-736748,-646701,90047,90047,24.62992341356674,0.0,-919548,-829501,90047,90047,24.62992341356674,0.0,-1102348,-1012301,90047,90047,24.62992341356674,0.0,-1285148,-1195101
M5_DELAY_4000MS_CONFIRM,1000,-500,30000,16372,16372,4.478118161925602,0.0,-385927,-369555,16372,16372,4.478118161925602,0.0,-568727,-552355,16372,16372,4.478118161925602,0.0,-751527,-735155,16372,16372,4.478118161925602,0.0,-934327,-917955,16372,16372,4.478118161925602,0.0,-1117127,-1100755
M5_DELAY_4000MS_CONFIRM,1000,-500,60000,21286,21286,5.822210065645514,0.0,-391170,-369884,21286,21286,5.822210065645514,0.0,-573970,-552684,21286,21286,5.822210065645514,0.0,-756770,-735484,21286,21286,5.822210065645514,0.0,-939570,-918284,21286,21286,5.822210065645514,0.0,-1122370,-1101084
M5_DELAY_4000MS_CONFIRM,1000,-500,120000,61997,61997,16.957603938730852,0.0,-431881,-369884,61997,61997,16.957603938730852,0.0,-614681,-552684,61997,61997,16.957603938730852,0.0,-797481,-735484,61997,61997,16.957603938730852,0.0,-980281,-918284,61997,61997,16.957603938730852,0.0,-1163081,-1101084
M5_DELAY_4000MS_CONFIRM,1000,-300,30000,1620,1620,0.4431072210065646,0.0,-266617,-264997,1620,1620,0.4431072210065646,0.0,-449417,-447797,1620,1620,0.4431072210065646,0.0,-632217,-630597,1620,1620,0.4431072210065646,0.0,-815017,-813397,1620,1620,0.4431072210065646,0.0,-997817,-996197
M5_DELAY_4000MS_CONFIRM,1000,-300,60000,-4178,-4178,-1.1427789934354486,0.0,-262739,-266917,-4178,-4178,-1.1427789934354486,0.0,-445539,-449717,-4178,-4178,-1.1427789934354486,0.0,-628339,-632517,-4178,-4178,-1.1427789934354486,0.0,-811139,-815317,-4178,-4178,-1.1427789934354486,0.0,-993939,-998117
M5_DELAY_4000MS_CONFIRM,1000,-300,120000,11943,11943,3.2666849015317285,0.0,-278860,-266917,11943,11943,3.2666849015317285,0.0,-461660,-449717,11943,11943,3.2666849015317285,0.0,-644460,-632517,11943,11943,3.2666849015317285,0.0,-827260,-815317,11943,11943,3.2666849015317285,0.0,-1010060,-998117
M5_DELAY_4000MS_CONFIRM,1000,-200,30000,-12697,-12697,-3.4729212253829322,0.0,-192313,-205010,-12697,-12697,-3.4729212253829322,0.0,-375113,-387810,-12697,-12697,-3.4729212253829322,0.0,-557913,-570610,-12697,-12697,-3.4729212253829322,0.0,-740713,-753410,-12697,-12697,-3.4729212253829322,0.0,-923513,-936210
M5_DELAY_4000MS_CONFIRM,1000,-200,60000,-28124,-28124,-7.692560175054704,0.0,-178101,-206225,-28124,-28124,-7.692560175054704,0.0,-360901,-389025,-28124,-28124,-7.692560175054704,0.0,-543701,-571825,-28124,-28124,-7.692560175054704,0.0,-726501,-754625,-28124,-28124,-7.692560175054704,0.0,-909301,-937425
M5_DELAY_4000MS_CONFIRM,1000,-200,120000,-25608,-25608,-7.00437636761488,0.0,-180617,-206225,-25608,-25608,-7.00437636761488,0.0,-363417,-389025,-25608,-25608,-7.00437636761488,0.0,-546217,-571825,-25608,-25608,-7.00437636761488,0.0,-729017,-754625,-25608,-25608,-7.00437636761488,0.0,-911817,-937425
M5_DELAY_4000MS_CONFIRM,1500,-6000,30000,190429,190429,52.086706783369806,0.0,-1327813,-1137384,190429,190429,52.086706783369806,0.0,-1510613,-1320184,190429,190429,52.086706783369806,0.0,-1693413,-1502984,190429,190429,52.086706783369806,0.0,-1876213,-1685784,190429,190429,52.086706783369806,0.0,-2059013,-1868584
M5_DELAY_4000MS_CONFIRM,1500,-6000,60000,373026,373026,102.03118161925602,0.0,-1515337,-1142311,373026,373026,102.03118161925602,0.0,-1698137,-1325111,373026,373026,102.03118161925602,0.0,-1880937,-1507911,373026,373026,102.03118161925602,0.0,-2063737,-1690711,373026,373026,102.03118161925602,0.0,-2246537,-1873511
M5_DELAY_4000MS_CONFIRM,1500,-6000,120000,516316,516316,141.22428884026257,0.0,-1665000,-1148684,516316,516316,141.22428884026257,0.0,-1847800,-1331484,516316,516316,141.22428884026257,0.0,-2030600,-1514284,516316,516316,141.22428884026257,0.0,-2213400,-1697084,516316,516316,141.22428884026257,0.0,-2396200,-1879884
M5_DELAY_4000MS_CONFIRM,1500,-5000,30000,172784,172784,47.26039387308534,0.0,-1263117,-1090333,172784,172784,47.26039387308534,0.0,-1445917,-1273133,172784,172784,47.26039387308534,0.0,-1628717,-1455933,172784,172784,47.26039387308534,0.0,-1811517,-1638733,172784,172784,47.26039387308534,0.0,-1994317,-1821533
M5_DELAY_4000MS_CONFIRM,1500,-5000,60000,354103,354103,96.85530634573304,0.0,-1450577,-1096474,354103,354103,96.85530634573304,0.0,-1633377,-1279274,354103,354103,96.85530634573304,0.0,-1816177,-1462074,354103,354103,96.85530634573304,0.0,-1998977,-1644874,354103,354103,96.85530634573304,0.0,-2181777,-1827674
M5_DELAY_4000MS_CONFIRM,1500,-5000,120000,496880,496880,135.90809628008753,0.0,-1595103,-1098223,496880,496880,135.90809628008753,0.0,-1777903,-1281023,496880,496880,135.90809628008753,0.0,-1960703,-1463823,496880,496880,135.90809628008753,0.0,-2143503,-1646623,496880,496880,135.90809628008753,0.0,-2326303,-1829423
M5_DELAY_4000MS_CONFIRM,1500,-3000,30000,116219,116219,31.78856673960613,0.0,-1055149,-938930,116219,116219,31.78856673960613,0.0,-1237949,-1121730,116219,116219,31.78856673960613,0.0,-1420749,-1304530,116219,116219,31.78856673960613,0.0,-1603549,-1487330,116219,116219,31.78856673960613,0.0,-1786349,-1670130
M5_DELAY_4000MS_CONFIRM,1500,-3000,60000,248639,248639,68.00847921225383,0.0,-1182185,-933546,248639,248639,68.00847921225383,0.0,-1364985,-1116346,248639,248639,68.00847921225383,0.0,-1547785,-1299146,248639,248639,68.00847921225383,0.0,-1730585,-1481946,248639,248639,68.00847921225383,0.0,-1913385,-1664746
M5_DELAY_4000MS_CONFIRM,1500,-3000,120000,372561,372561,101.90399343544858,0.0,-1306193,-933632,372561,372561,101.90399343544858,0.0,-1488993,-1116432,372561,372561,101.90399343544858,0.0,-1671793,-1299232,372561,372561,101.90399343544858,0.0,-1854593,-1482032,372561,372561,101.90399343544858,0.0,-2037393,-1664832
M5_DELAY_4000MS_CONFIRM,1500,-2000,30000,68989,68989,18.87007658643326,0.0,-839451,-770462,68989,68989,18.87007658643326,0.0,-1022251,-953262,68989,68989,18.87007658643326,0.0,-1205051,-1136062,68989,68989,18.87007658643326,0.0,-1387851,-1318862,68989,68989,18.87007658643326,0.0,-1570651,-1501662
M5_DELAY_4000MS_CONFIRM,1500,-2000,60000,175001,175001,47.8667943107221,0.0,-944127,-769126,175001,175001,47.8667943107221,0.0,-1126927,-951926,175001,175001,47.8667943107221,0.0,-1309727,-1134726,175001,175001,47.8667943107221,0.0,-1492527,-1317526,175001,175001,47.8667943107221,0.0,-1675327,-1500326
M5_DELAY_4000MS_CONFIRM,1500,-2000,120000,272674,272674,74.58260393873086,0.0,-1040613,-767939,272674,272674,74.58260393873086,0.0,-1223413,-950739,272674,272674,74.58260393873086,0.0,-1406213,-1133539,272674,272674,74.58260393873086,0.0,-1589013,-1316339,272674,272674,74.58260393873086,0.0,-1771813,-1499139
M5_DELAY_4000MS_CONFIRM,1500,-1500,30000,68751,68751,18.804978118161927,0.0,-730067,-661316,68751,68751,18.804978118161927,0.0,-912867,-844116,68751,68751,18.804978118161927,0.0,-1095667,-1026916,68751,68751,18.804978118161927,0.0,-1278467,-1209716,68751,68751,18.804978118161927,0.0,-1461267,-1392516
M5_DELAY_4000MS_CONFIRM,1500,-1500,60000,126359,126359,34.5620897155361,0.0,-784400,-658041,126359,126359,34.5620897155361,0.0,-967200,-840841,126359,126359,34.5620897155361,0.0,-1150000,-1023641,126359,126359,34.5620897155361,0.0,-1332800,-1206441,126359,126359,34.5620897155361,0.0,-1515600,-1389241
M5_DELAY_4000MS_CONFIRM,1500,-1500,120000,215387,215387,58.913293216630194,0.0,-872596,-657209,215387,215387,58.913293216630194,0.0,-1055396,-840009,215387,215387,58.913293216630194,0.0,-1238196,-1022809,215387,215387,58.913293216630194,0.0,-1420996,-1205609,215387,215387,58.913293216630194,0.0,-1603796,-1388409
M5_DELAY_4000MS_CONFIRM,1500,-1000,30000,37549,37549,10.270514223194748,0.0,-561170,-523621,37549,37549,10.270514223194748,0.0,-743970,-706421,37549,37549,10.270514223194748,0.0,-926770,-889221,37549,37549,10.270514223194748,0.0,-1109570,-1072021,37549,37549,10.270514223194748,0.0,-1292370,-1254821
M5_DELAY_4000MS_CONFIRM,1500,-1000,60000,72902,72902,19.940371991247265,0.0,-592649,-519747,72902,72902,19.940371991247265,0.0,-775449,-702547,72902,72902,19.940371991247265,0.0,-958249,-885347,72902,72902,19.940371991247265,0.0,-1141049,-1068147,72902,72902,19.940371991247265,0.0,-1323849,-1250947
M5_DELAY_4000MS_CONFIRM,1500,-1000,120000,145393,145393,39.76832603938731,0.0,-664308,-518915,145393,145393,39.76832603938731,0.0,-847108,-701715,145393,145393,39.76832603938731,0.0,-1029908,-884515,145393,145393,39.76832603938731,0.0,-1212708,-1067315,145393,145393,39.76832603938731,0.0,-1395508,-1250115
M5_DELAY_4000MS_CONFIRM,1500,-700,30000,16967,16967,4.640864332603939,0.0,-432610,-415643,16967,16967,4.640864332603939,0.0,-615410,-598443,16967,16967,4.640864332603939,0.0,-798210,-781243,16967,16967,4.640864332603939,0.0,-981010,-964043,16967,16967,4.640864332603939,0.0,-1163810,-1146843
M5_DELAY_4000MS_CONFIRM,1500,-700,60000,38704,38704,10.586433260393873,0.0,-454067,-415363,38704,38704,10.586433260393873,0.0,-636867,-598163,38704,38704,10.586433260393873,0.0,-819667,-780963,38704,38704,10.586433260393873,0.0,-1002467,-963763,38704,38704,10.586433260393873,0.0,-1185267,-1146563
M5_DELAY_4000MS_CONFIRM,1500,-700,120000,95362,95362,26.083698030634572,0.0,-509859,-414497,95362,95362,26.083698030634572,0.0,-692659,-597297,95362,95362,26.083698030634572,0.0,-875459,-780097,95362,95362,26.083698030634572,0.0,-1058259,-962897,95362,95362,26.083698030634572,0.0,-1241059,-1145697
M5_DELAY_4000MS_CONFIRM,1500,-500,30000,9678,9678,2.6471553610503284,0.0,-334140,-324462,9678,9678,2.6471553610503284,0.0,-516940,-507262,9678,9678,2.6471553610503284,0.0,-699740,-690062,9678,9678,2.6471553610503284,0.0,-882540,-872862,9678,9678,2.6471553610503284,0.0,-1065340,-1055662
M5_DELAY_4000MS_CONFIRM,1500,-500,60000,21975,21975,6.010667396061269,0.0,-347571,-325596,21975,21975,6.010667396061269,0.0,-530371,-508396,21975,21975,6.010667396061269,0.0,-713171,-691196,21975,21975,6.010667396061269,0.0,-895971,-873996,21975,21975,6.010667396061269,0.0,-1078771,-1056796
M5_DELAY_4000MS_CONFIRM,1500,-500,120000,64100,64100,17.532822757111596,0.0,-389696,-325596,64100,64100,17.532822757111596,0.0,-572496,-508396,64100,64100,17.532822757111596,0.0,-755296,-691196,64100,64100,17.532822757111596,0.0,-938096,-873996,64100,64100,17.532822757111596,0.0,-1120896,-1056796
M5_DELAY_4000MS_CONFIRM,1500,-300,30000,-5635,-5635,-1.5413019693654266,0.0,-214017,-219652,-5635,-5635,-1.5413019693654266,0.0,-396817,-402452,-5635,-5635,-1.5413019693654266,0.0,-579617,-585252,-5635,-5635,-1.5413019693654266,0.0,-762417,-768052,-5635,-5635,-1.5413019693654266,0.0,-945217,-950852
M5_DELAY_4000MS_CONFIRM,1500,-300,60000,-3041,-3041,-0.8317833698030634,0.0,-221025,-224066,-3041,-3041,-0.8317833698030634,0.0,-403825,-406866,-3041,-3041,-0.8317833698030634,0.0,-586625,-589666,-3041,-3041,-0.8317833698030634,0.0,-769425,-772466,-3041,-3041,-0.8317833698030634,0.0,-952225,-955266
M5_DELAY_4000MS_CONFIRM,1500,-300,120000,16822,16822,4.6012035010940915,0.0,-240888,-224066,16822,16822,4.6012035010940915,0.0,-423688,-406866,16822,16822,4.6012035010940915,0.0,-606488,-589666,16822,16822,4.6012035010940915,0.0,-789288,-772466,16822,16822,4.6012035010940915,0.0,-972088,-955266
M5_DELAY_4000MS_CONFIRM,1500,-200,30000,-19879,-19879,-5.437363238512035,0.0,-139295,-159174,-19879,-19879,-5.437363238512035,0.0,-322095,-341974,-19879,-19879,-5.437363238512035,0.0,-504895,-524774,-19879,-19879,-5.437363238512035,0.0,-687695,-707574,-19879,-19879,-5.437363238512035,0.0,-870495,-890374
M5_DELAY_4000MS_CONFIRM,1500,-200,60000,-28951,-28951,-7.918763676148797,0.0,-133847,-162798,-28951,-28951,-7.918763676148797,0.0,-316647,-345598,-28951,-28951,-7.918763676148797,0.0,-499447,-528398,-28951,-28951,-7.918763676148797,0.0,-682247,-711198,-28951,-28951,-7.918763676148797,0.0,-865047,-893998
M5_DELAY_4000MS_CONFIRM,1500,-200,120000,-23948,-23948,-6.550328227571116,0.0,-138850,-162798,-23948,-23948,-6.550328227571116,0.0,-321650,-345598,-23948,-23948,-6.550328227571116,0.0,-504450,-528398,-23948,-23948,-6.550328227571116,0.0,-687250,-711198,-23948,-23948,-6.550328227571116,0.0,-870050,-893998
M5_DELAY_4000MS_CONFIRM,2000,-6000,30000,188748,188748,51.62691466083151,0.0,-1315991,-1127243,188748,188748,51.62691466083151,0.0,-1498791,-1310043,188748,188748,51.62691466083151,0.0,-1681591,-1492843,188748,188748,51.62691466083151,0.0,-1864391,-1675643,188748,188748,51.62691466083151,0.0,-2047191,-1858443
M5_DELAY_4000MS_CONFIRM,2000,-6000,60000,376617,376617,103.01340262582058,0.0,-1508631,-1132014,376617,376617,103.01340262582058,0.0,-1691431,-1314814,376617,376617,103.01340262582058,0.0,-1874231,-1497614,376617,376617,103.01340262582058,0.0,-2057031,-1680414,376617,376617,103.01340262582058,0.0,-2239831,-1863214
M5_DELAY_4000MS_CONFIRM,2000,-6000,120000,514673,514673,140.77489059080963,0.0,-1657547,-1142874,514673,514673,140.77489059080963,0.0,-1840347,-1325674,514673,514673,140.77489059080963,0.0,-2023147,-1508474,514673,514673,140.77489059080963,0.0,-2205947,-1691274,514673,514673,140.77489059080963,0.0,-2388747,-1874074
M5_DELAY_4000MS_CONFIRM,2000,-5000,30000,169761,169761,46.433533916849015,0.0,-1248953,-1079192,169761,169761,46.433533916849015,0.0,-1431753,-1261992,169761,169761,46.433533916849015,0.0,-1614553,-1444792,169761,169761,46.433533916849015,0.0,-1797353,-1627592,169761,169761,46.433533916849015,0.0,-1980153,-1810392
M5_DELAY_4000MS_CONFIRM,2000,-5000,60000,357010,357010,97.65043763676148,0.0,-1442687,-1085677,357010,357010,97.65043763676148,0.0,-1625487,-1268477,357010,357010,97.65043763676148,0.0,-1808287,-1451277,357010,357010,97.65043763676148,0.0,-1991087,-1634077,357010,357010,97.65043763676148,0.0,-2173887,-1816877
M5_DELAY_4000MS_CONFIRM,2000,-5000,120000,494358,494358,135.21827133479212,0.0,-1585271,-1090913,494358,494358,135.21827133479212,0.0,-1768071,-1273713,494358,494358,135.21827133479212,0.0,-1950871,-1456513,494358,494358,135.21827133479212,0.0,-2133671,-1639313,494358,494358,135.21827133479212,0.0,-2316471,-1822113
M5_DELAY_4000MS_CONFIRM,2000,-3000,30000,113157,113157,30.951039387308533,0.0,-1035535,-922378,113157,113157,30.951039387308533,0.0,-1218335,-1105178,113157,113157,30.951039387308533,0.0,-1401135,-1287978,113157,113157,30.951039387308533,0.0,-1583935,-1470778,113157,113157,30.951039387308533,0.0,-1766735,-1653578
M5_DELAY_4000MS_CONFIRM,2000,-3000,60000,234797,234797,64.22237417943107,0.0,-1152357,-917560,234797,234797,64.22237417943107,0.0,-1335157,-1100360,234797,234797,64.22237417943107,0.0,-1517957,-1283160,234797,234797,64.22237417943107,0.0,-1700757,-1465960,234797,234797,64.22237417943107,0.0,-1883557,-1648760
M5_DELAY_4000MS_CONFIRM,2000,-3000,120000,357889,357889,97.89086433260394,0.0,-1277022,-919133,357889,357889,97.89086433260394,0.0,-1459822,-1101933,357889,357889,97.89086433260394,0.0,-1642622,-1284733,357889,357889,97.89086433260394,0.0,-1825422,-1467533,357889,357889,97.89086433260394,0.0,-2008222,-1650333
M5_DELAY_4000MS_CONFIRM,2000,-2000,30000,60584,60584,16.571115973741794,0.0,-811235,-750651,60584,60584,16.571115973741794,0.0,-994035,-933451,60584,60584,16.571115973741794,0.0,-1176835,-1116251,60584,60584,16.571115973741794,0.0,-1359635,-1299051,60584,60584,16.571115973741794,0.0,-1542435,-1481851
M5_DELAY_4000MS_CONFIRM,2000,-2000,60000,155980,155980,42.66411378555799,0.0,-909382,-753402,155980,155980,42.66411378555799,0.0,-1092182,-936202,155980,155980,42.66411378555799,0.0,-1274982,-1119002,155980,155980,42.66411378555799,0.0,-1457782,-1301802,155980,155980,42.66411378555799,0.0,-1640582,-1484602
M5_DELAY_4000MS_CONFIRM,2000,-2000,120000,250053,250053,68.39524070021882,0.0,-1002911,-752858,250053,250053,68.39524070021882,0.0,-1185711,-935658,250053,250053,68.39524070021882,0.0,-1368511,-1118458,250053,250053,68.39524070021882,0.0,-1551311,-1301258,250053,250053,68.39524070021882,0.0,-1734111,-1484058
M5_DELAY_4000MS_CONFIRM,2000,-1500,30000,63567,63567,17.38703501094092,0.0,-707572,-644005,63567,63567,17.38703501094092,0.0,-890372,-826805,63567,63567,17.38703501094092,0.0,-1073172,-1009605,63567,63567,17.38703501094092,0.0,-1255972,-1192405,63567,63567,17.38703501094092,0.0,-1438772,-1375205
M5_DELAY_4000MS_CONFIRM,2000,-1500,60000,111594,111594,30.52352297592998,0.0,-752564,-640970,111594,111594,30.52352297592998,0.0,-935364,-823770,111594,111594,30.52352297592998,0.0,-1118164,-1006570,111594,111594,30.52352297592998,0.0,-1300964,-1189370,111594,111594,30.52352297592998,0.0,-1483764,-1372170
M5_DELAY_4000MS_CONFIRM,2000,-1500,120000,197977,197977,54.15125820568928,0.0,-838758,-640781,197977,197977,54.15125820568928,0.0,-1021558,-823581,197977,197977,54.15125820568928,0.0,-1204358,-1006381,197977,197977,54.15125820568928,0.0,-1387158,-1189181,197977,197977,54.15125820568928,0.0,-1569958,-1371981
M5_DELAY_4000MS_CONFIRM,2000,-1000,30000,33242,33242,9.092450765864333,0.0,-541676,-508434,33242,33242,9.092450765864333,0.0,-724476,-691234,33242,33242,9.092450765864333,0.0,-907276,-874034,33242,33242,9.092450765864333,0.0,-1090076,-1056834,33242,33242,9.092450765864333,0.0,-1272876,-1239634
M5_DELAY_4000MS_CONFIRM,2000,-1000,60000,62099,62099,16.98550328227571,0.0,-567155,-505056,62099,62099,16.98550328227571,0.0,-749955,-687856,62099,62099,16.98550328227571,0.0,-932755,-870656,62099,62099,16.98550328227571,0.0,-1115555,-1053456,62099,62099,16.98550328227571,0.0,-1298355,-1236256
M5_DELAY_4000MS_CONFIRM,2000,-1000,120000,127021,127021,34.743161925601754,0.0,-631888,-504867,127021,127021,34.743161925601754,0.0,-814688,-687667,127021,127021,34.743161925601754,0.0,-997488,-870467,127021,127021,34.743161925601754,0.0,-1180288,-1053267,127021,127021,34.743161925601754,0.0,-1363088,-1236067
M5_DELAY_4000MS_CONFIRM,2000,-700,30000,13435,13435,3.674781181619256,0.0,-411307,-397872,13435,13435,3.674781181619256,0.0,-594107,-580672,13435,13435,3.674781181619256,0.0,-776907,-763472,13435,13435,3.674781181619256,0.0,-959707,-946272,13435,13435,3.674781181619256,0.0,-1142507,-1129072
M5_DELAY_4000MS_CONFIRM,2000,-700,60000,29466,29466,8.059628008752735,0.0,-426540,-397074,29466,29466,8.059628008752735,0.0,-609340,-579874,29466,29466,8.059628008752735,0.0,-792140,-762674,29466,29466,8.059628008752735,0.0,-974940,-945474,29466,29466,8.059628008752735,0.0,-1157740,-1128274
M5_DELAY_4000MS_CONFIRM,2000,-700,120000,81741,81741,22.35804157549234,0.0,-478592,-396851,81741,81741,22.35804157549234,0.0,-661392,-579651,81741,81741,22.35804157549234,0.0,-844192,-762451,81741,81741,22.35804157549234,0.0,-1026992,-945251,81741,81741,22.35804157549234,0.0,-1209792,-1128051
M5_DELAY_4000MS_CONFIRM,2000,-500,30000,8188,8188,2.2396061269146608,0.0,-313810,-305622,8188,8188,2.2396061269146608,0.0,-496610,-488422,8188,8188,2.2396061269146608,0.0,-679410,-671222,8188,8188,2.2396061269146608,0.0,-862210,-854022,8188,8188,2.2396061269146608,0.0,-1045010,-1036822
M5_DELAY_4000MS_CONFIRM,2000,-500,60000,14643,14643,4.00519693654267,0.0,-321327,-306684,14643,14643,4.00519693654267,0.0,-504127,-489484,14643,14643,4.00519693654267,0.0,-686927,-672284,14643,14643,4.00519693654267,0.0,-869727,-855084,14643,14643,4.00519693654267,0.0,-1052527,-1037884
M5_DELAY_4000MS_CONFIRM,2000,-500,120000,54172,54172,14.817286652078774,0.0,-364499,-310327,54172,54172,14.817286652078774,0.0,-547299,-493127,54172,54172,14.817286652078774,0.0,-730099,-675927,54172,54172,14.817286652078774,0.0,-912899,-858727,54172,54172,14.817286652078774,0.0,-1095699,-1041527
M5_DELAY_4000MS_CONFIRM,2000,-300,30000,-6832,-6832,-1.8687089715536105,0.0,-192259,-199091,-6832,-6832,-1.8687089715536105,0.0,-375059,-381891,-6832,-6832,-1.8687089715536105,0.0,-557859,-564691,-6832,-6832,-1.8687089715536105,0.0,-740659,-747491,-6832,-6832,-1.8687089715536105,0.0,-923459,-930291
M5_DELAY_4000MS_CONFIRM,2000,-300,60000,-8471,-8471,-2.3170131291028446,0.0,-196251,-204722,-8471,-8471,-2.3170131291028446,0.0,-379051,-387522,-8471,-8471,-2.3170131291028446,0.0,-561851,-570322,-8471,-8471,-2.3170131291028446,0.0,-744651,-753122,-8471,-8471,-2.3170131291028446,0.0,-927451,-935922
M5_DELAY_4000MS_CONFIRM,2000,-300,120000,5787,5787,1.5828774617067833,0.0,-210509,-204722,5787,5787,1.5828774617067833,0.0,-393309,-387522,5787,5787,1.5828774617067833,0.0,-576109,-570322,5787,5787,1.5828774617067833,0.0,-758909,-753122,5787,5787,1.5828774617067833,0.0,-941709,-935922
M5_DELAY_4000MS_CONFIRM,2000,-200,30000,-21259,-21259,-5.814824945295404,0.0,-114574,-135833,-21259,-21259,-5.814824945295404,0.0,-297374,-318633,-21259,-21259,-5.814824945295404,0.0,-480174,-501433,-21259,-21259,-5.814824945295404,0.0,-662974,-684233,-21259,-21259,-5.814824945295404,0.0,-845774,-867033
M5_DELAY_4000MS_CONFIRM,2000,-200,60000,-34279,-34279,-9.37609409190372,0.0,-106653,-140932,-34279,-34279,-9.37609409190372,0.0,-289453,-323732,-34279,-34279,-9.37609409190372,0.0,-472253,-506532,-34279,-34279,-9.37609409190372,0.0,-655053,-689332,-34279,-34279,-9.37609409190372,0.0,-837853,-872132
M5_DELAY_4000MS_CONFIRM,2000,-200,120000,-34786,-34786,-9.51477024070022,0.0,-106146,-140932,-34786,-34786,-9.51477024070022,0.0,-288946,-323732,-34786,-34786,-9.51477024070022,0.0,-471746,-506532,-34786,-34786,-9.51477024070022,0.0,-654546,-689332,-34786,-34786,-9.51477024070022,0.0,-837346,-872132
M5_DELAY_4000MS_CONFIRM,3000,-6000,30000,180998,180998,49.50711159737418,0.0,-1268097,-1087099,180998,180998,49.50711159737418,0.0,-1450897,-1269899,180998,180998,49.50711159737418,0.0,-1633697,-1452699,180998,180998,49.50711159737418,0.0,-1816497,-1635499,180998,180998,49.50711159737418,0.0,-1999297,-1818299
M5_DELAY_4000MS_CONFIRM,3000,-6000,60000,395075,395075,108.0620897155361,0.0,-1493400,-1098325,395075,395075,108.0620897155361,0.0,-1676200,-1281125,395075,395075,108.0620897155361,0.0,-1859000,-1463925,395075,395075,108.0620897155361,0.0,-2041800,-1646725,395075,395075,108.0620897155361,0.0,-2224600,-1829525
M5_DELAY_4000MS_CONFIRM,3000,-6000,120000,544925,544925,149.04950765864334,0.0,-1661981,-1117056,544925,544925,149.04950765864334,0.0,-1844781,-1299856,544925,544925,149.04950765864334,0.0,-2027581,-1482656,544925,544925,149.04950765864334,0.0,-2210381,-1665456,544925,544925,149.04950765864334,0.0,-2393181,-1848256
M5_DELAY_4000MS_CONFIRM,3000,-5000,30000,161011,161011,44.040207877461704,0.0,-1198179,-1037168,161011,161011,44.040207877461704,0.0,-1380979,-1219968,161011,161011,44.040207877461704,0.0,-1563779,-1402768,161011,161011,44.040207877461704,0.0,-1746579,-1585568,161011,161011,44.040207877461704,0.0,-1929379,-1768368
M5_DELAY_4000MS_CONFIRM,3000,-5000,60000,369752,369752,101.13566739606127,0.0,-1419829,-1050077,369752,369752,101.13566739606127,0.0,-1602629,-1232877,369752,369752,101.13566739606127,0.0,-1785429,-1415677,369752,369752,101.13566739606127,0.0,-1968229,-1598477,369752,369752,101.13566739606127,0.0,-2151029,-1781277
M5_DELAY_4000MS_CONFIRM,3000,-5000,120000,517936,517936,141.66739606126916,0.0,-1581120,-1063184,517936,517936,141.66739606126916,0.0,-1763920,-1245984,517936,517936,141.66739606126916,0.0,-1946720,-1428784,517936,517936,141.66739606126916,0.0,-2129520,-1611584,517936,517936,141.66739606126916,0.0,-2312320,-1794384
M5_DELAY_4000MS_CONFIRM,3000,-3000,30000,102774,102774,28.11105032822757,0.0,-994418,-891644,102774,102774,28.11105032822757,0.0,-1177218,-1074444,102774,102774,28.11105032822757,0.0,-1360018,-1257244,102774,102774,28.11105032822757,0.0,-1542818,-1440044,102774,102774,28.11105032822757,0.0,-1725618,-1622844
M5_DELAY_4000MS_CONFIRM,3000,-3000,60000,238262,238262,65.17013129102844,0.0,-1126824,-888562,238262,238262,65.17013129102844,0.0,-1309624,-1071362,238262,238262,65.17013129102844,0.0,-1492424,-1254162,238262,238262,65.17013129102844,0.0,-1675224,-1436962,238262,238262,65.17013129102844,0.0,-1858024,-1619762
M5_DELAY_4000MS_CONFIRM,3000,-3000,120000,371580,371580,101.63566739606127,0.0,-1269441,-897861,371580,371580,101.63566739606127,0.0,-1452241,-1080661,371580,371580,101.63566739606127,0.0,-1635041,-1263461,371580,371580,101.63566739606127,0.0,-1817841,-1446261,371580,371580,101.63566739606127,0.0,-2000641,-1629061
M5_DELAY_4000MS_CONFIRM,3000,-2000,30000,48606,48606,13.294857768052516,0.0,-768523,-719917,48606,48606,13.294857768052516,0.0,-951323,-902717,48606,48606,13.294857768052516,0.0,-1134123,-1085517,48606,48606,13.294857768052516,0.0,-1316923,-1268317,48606,48606,13.294857768052516,0.0,-1499723,-1451117
