mask_name,target_bps,stop_bps,max_hold_ms,paired_delta_cost0,paired_delta_sum_cost0,paired_delta_avg_cost0,paired_delta_median_cost0,absolute_baseline_pnl_cost0,absolute_tsv2_pnl_cost0,paired_delta_cost50,paired_delta_sum_cost50,paired_delta_avg_cost50,paired_delta_median_cost50,absolute_baseline_pnl_cost50,absolute_tsv2_pnl_cost50,paired_delta_cost100,paired_delta_sum_cost100,paired_delta_avg_cost100,paired_delta_median_cost100,absolute_baseline_pnl_cost100,absolute_tsv2_pnl_cost100,paired_delta_cost150,paired_delta_sum_cost150,paired_delta_avg_cost150,paired_delta_median_cost150,absolute_baseline_pnl_cost150,absolute_tsv2_pnl_cost150,paired_delta_cost200,paired_delta_sum_cost200,paired_delta_avg_cost200,paired_delta_median_cost200,absolute_baseline_pnl_cost200,absolute_tsv2_pnl_cost200
M5_DELAY_4000MS_CONFIRM,5000,-700,120000,-165903,-165903,-34.941659646166805,0.0,-169192,-335095,-165903,-165903,-34.941659646166805,0.0,-406592,-572495,-165903,-165903,-34.941659646166805,0.0,-643992,-809895,-165903,-165903,-34.941659646166805,0.0,-881392,-1047295,-165903,-165903,-34.941659646166805,0.0,-1118792,-1284695
M5_DELAY_4000MS_CONFIRM,5000,-500,30000,-49158,-49158,-10.35341196293176,0.0,-170890,-220048,-49158,-49158,-10.35341196293176,0.0,-408290,-457448,-49158,-49158,-10.35341196293176,0.0,-645690,-694848,-49158,-49158,-10.35341196293176,0.0,-883090,-932248,-49158,-49158,-10.35341196293176,0.0,-1120490,-1169648
M5_DELAY_4000MS_CONFIRM,5000,-500,60000,-185935,-185935,-39.16069924178601,0.0,-25568,-211503,-185935,-185935,-39.16069924178601,0.0,-262968,-448903,-185935,-185935,-39.16069924178601,0.0,-500368,-686303,-185935,-185935,-39.16069924178601,0.0,-737768,-923703,-185935,-185935,-39.16069924178601,0.0,-975168,-1161103
M5_DELAY_4000MS_CONFIRM,5000,-500,120000,-192120,-192120,-40.46335299073294,0.0,-19568,-211688,-192120,-192120,-40.46335299073294,0.0,-256968,-449088,-192120,-192120,-40.46335299073294,0.0,-494368,-686488,-192120,-192120,-40.46335299073294,0.0,-731768,-923888,-192120,-192120,-40.46335299073294,0.0,-969168,-1161288
M5_DELAY_4000MS_CONFIRM,5000,-300,30000,-70126,-70126,-14.769587194608256,0.0,-37439,-107565,-70126,-70126,-14.769587194608256,0.0,-274839,-344965,-70126,-70126,-14.769587194608256,0.0,-512239,-582365,-70126,-70126,-14.769587194608256,0.0,-749639,-819765,-70126,-70126,-14.769587194608256,0.0,-987039,-1057165
M5_DELAY_4000MS_CONFIRM,5000,-300,60000,-208601,-208601,-43.934498736310026,0.0,106825,-101776,-208601,-208601,-43.934498736310026,0.0,-130575,-339176,-208601,-208601,-43.934498736310026,0.0,-367975,-576576,-208601,-208601,-43.934498736310026,0.0,-605375,-813976,-208601,-208601,-43.934498736310026,0.0,-842775,-1051376
M5_DELAY_4000MS_CONFIRM,5000,-300,120000,-239601,-239601,-50.46356360572873,0.0,138943,-100658,-239601,-239601,-50.46356360572873,0.0,-98457,-338058,-239601,-239601,-50.46356360572873,0.0,-335857,-575458,-239601,-239601,-50.46356360572873,0.0,-573257,-812858,-239601,-239601,-50.46356360572873,0.0,-810657,-1050258
M5_DELAY_4000MS_CONFIRM,5000,-200,30000,-75900,-75900,-15.985678180286437,0.0,44722,-31178,-75900,-75900,-15.985678180286437,0.0,-192678,-268578,-75900,-75900,-15.985678180286437,0.0,-430078,-505978,-75900,-75900,-15.985678180286437,0.0,-667478,-743378,-75900,-75900,-15.985678180286437,0.0,-904878,-980778
M5_DELAY_4000MS_CONFIRM,5000,-200,60000,-202254,-202254,-42.597725358045494,0.0,178989,-23265,-202254,-202254,-42.597725358045494,0.0,-58411,-260665,-202254,-202254,-42.597725358045494,0.0,-295811,-498065,-202254,-202254,-42.597725358045494,0.0,-533211,-735465,-202254,-202254,-42.597725358045494,0.0,-770611,-972865
M5_DELAY_4000MS_CONFIRM,5000,-200,120000,-254420,-254420,-53.58466722830666,0.0,232373,-22047,-254420,-254420,-53.58466722830666,0.0,-5027,-259447,-254420,-254420,-53.58466722830666,0.0,-242427,-496847,-254420,-254420,-53.58466722830666,0.0,-479827,-734247,-254420,-254420,-53.58466722830666,0.0,-717227,-971647
M5_DELAY_4000MS_CONFIRM,6000,-6000,30000,76319,76319,16.07392586352148,0.0,-1107246,-1030927,76319,76319,16.07392586352148,0.0,-1344646,-1268327,76319,76319,16.07392586352148,0.0,-1582046,-1505727,76319,76319,16.07392586352148,0.0,-1819446,-1743127,76319,76319,16.07392586352148,0.0,-2056846,-1980527
M5_DELAY_4000MS_CONFIRM,6000,-6000,60000,104388,104388,21.985678180286435,0.0,-1149861,-1045473,104388,104388,21.985678180286435,0.0,-1387261,-1282873,104388,104388,21.985678180286435,0.0,-1624661,-1520273,104388,104388,21.985678180286435,0.0,-1862061,-1757673,104388,104388,21.985678180286435,0.0,-2099461,-1995073
M5_DELAY_4000MS_CONFIRM,6000,-6000,120000,413612,413612,87.11288963774221,0.0,-1459064,-1045452,413612,413612,87.11288963774221,0.0,-1696464,-1282852,413612,413612,87.11288963774221,0.0,-1933864,-1520252,413612,413612,87.11288963774221,0.0,-2171264,-1757652,413612,413612,87.11288963774221,0.0,-2408664,-1995052
M5_DELAY_4000MS_CONFIRM,6000,-5000,30000,72976,72976,15.3698399326032,0.0,-1064422,-991446,72976,72976,15.3698399326032,0.0,-1301822,-1228846,72976,72976,15.3698399326032,0.0,-1539222,-1466246,72976,72976,15.3698399326032,0.0,-1776622,-1703646,72976,72976,15.3698399326032,0.0,-2014022,-1941046
M5_DELAY_4000MS_CONFIRM,6000,-5000,60000,64009,64009,13.481255265374894,0.0,-1068968,-1004959,64009,64009,13.481255265374894,0.0,-1306368,-1242359,64009,64009,13.481255265374894,0.0,-1543768,-1479759,64009,64009,13.481255265374894,0.0,-1781168,-1717159,64009,64009,13.481255265374894,0.0,-2018568,-1954559
M5_DELAY_4000MS_CONFIRM,6000,-5000,120000,362735,362735,76.39743049705139,0.0,-1364673,-1001938,362735,362735,76.39743049705139,0.0,-1602073,-1239338,362735,362735,76.39743049705139,0.0,-1839473,-1476738,362735,362735,76.39743049705139,0.0,-2076873,-1714138,362735,362735,76.39743049705139,0.0,-2314273,-1951538
M5_DELAY_4000MS_CONFIRM,6000,-3000,30000,24917,24917,5.247893850042123,0.0,-893681,-868764,24917,24917,5.247893850042123,0.0,-1131081,-1106164,24917,24917,5.247893850042123,0.0,-1368481,-1343564,24917,24917,5.247893850042123,0.0,-1605881,-1580964,24917,24917,5.247893850042123,0.0,-1843281,-1818364
M5_DELAY_4000MS_CONFIRM,6000,-3000,60000,-63130,-63130,-13.296124684077506,0.0,-799539,-862669,-63130,-63130,-13.296124684077506,0.0,-1036939,-1100069,-63130,-63130,-13.296124684077506,0.0,-1274339,-1337469,-63130,-63130,-13.296124684077506,0.0,-1511739,-1574869,-63130,-63130,-13.296124684077506,0.0,-1749139,-1812269
M5_DELAY_4000MS_CONFIRM,6000,-3000,120000,108044,108044,22.755686604886268,0.0,-965598,-857554,108044,108044,22.755686604886268,0.0,-1202998,-1094954,108044,108044,22.755686604886268,0.0,-1440398,-1332354,108044,108044,22.755686604886268,0.0,-1677798,-1569754,108044,108044,22.755686604886268,0.0,-1915198,-1807154
M5_DELAY_4000MS_CONFIRM,6000,-2000,30000,-22882,-22882,-4.819292333614153,0.0,-704571,-727453,-22882,-22882,-4.819292333614153,0.0,-941971,-964853,-22882,-22882,-4.819292333614153,0.0,-1179371,-1202253,-22882,-22882,-4.819292333614153,0.0,-1416771,-1439653,-22882,-22882,-4.819292333614153,0.0,-1654171,-1677053
M5_DELAY_4000MS_CONFIRM,6000,-2000,60000,-146790,-146790,-30.916175231676494,0.0,-554146,-700936,-146790,-146790,-30.916175231676494,0.0,-791546,-938336,-146790,-146790,-30.916175231676494,0.0,-1028946,-1175736,-146790,-146790,-30.916175231676494,0.0,-1266346,-1413136,-146790,-146790,-30.916175231676494,0.0,-1503746,-1650536
M5_DELAY_4000MS_CONFIRM,6000,-2000,120000,-25715,-25715,-5.415964616680708,0.0,-674456,-700171,-25715,-25715,-5.415964616680708,0.0,-911856,-937571,-25715,-25715,-5.415964616680708,0.0,-1149256,-1174971,-25715,-25715,-5.415964616680708,0.0,-1386656,-1412371,-25715,-25715,-5.415964616680708,0.0,-1624056,-1649771
M5_DELAY_4000MS_CONFIRM,6000,-1500,30000,-39946,-39946,-8.413226621735468,0.0,-570452,-610398,-39946,-39946,-8.413226621735468,0.0,-807852,-847798,-39946,-39946,-8.413226621735468,0.0,-1045252,-1085198,-39946,-39946,-8.413226621735468,0.0,-1282652,-1322598,-39946,-39946,-8.413226621735468,0.0,-1520052,-1559998
M5_DELAY_4000MS_CONFIRM,6000,-1500,60000,-188189,-188189,-39.63542544229149,0.0,-403132,-591321,-188189,-188189,-39.63542544229149,0.0,-640532,-828721,-188189,-188189,-39.63542544229149,0.0,-877932,-1066121,-188189,-188189,-39.63542544229149,0.0,-1115332,-1303521,-188189,-188189,-39.63542544229149,0.0,-1352732,-1540921
M5_DELAY_4000MS_CONFIRM,6000,-1500,120000,-78605,-78605,-16.555391743892166,0.0,-509347,-587952,-78605,-78605,-16.555391743892166,0.0,-746747,-825352,-78605,-78605,-16.555391743892166,0.0,-984147,-1062752,-78605,-78605,-16.555391743892166,0.0,-1221547,-1300152,-78605,-78605,-16.555391743892166,0.0,-1458947,-1537552
M5_DELAY_4000MS_CONFIRM,6000,-1000,30000,-43072,-43072,-9.071609098567817,0.0,-426531,-469603,-43072,-43072,-9.071609098567817,0.0,-663931,-707003,-43072,-43072,-9.071609098567817,0.0,-901331,-944403,-43072,-43072,-9.071609098567817,0.0,-1138731,-1181803,-43072,-43072,-9.071609098567817,0.0,-1376131,-1419203
M5_DELAY_4000MS_CONFIRM,6000,-1000,60000,-187681,-187681,-39.52843302443134,0.0,-253997,-441678,-187681,-187681,-39.52843302443134,0.0,-491397,-679078,-187681,-187681,-39.52843302443134,0.0,-728797,-916478,-187681,-187681,-39.52843302443134,0.0,-966197,-1153878,-187681,-187681,-39.52843302443134,0.0,-1203597,-1391278
M5_DELAY_4000MS_CONFIRM,6000,-1000,120000,-125758,-125758,-26.48652064026959,0.0,-315289,-441047,-125758,-125758,-26.48652064026959,0.0,-552689,-678447,-125758,-125758,-26.48652064026959,0.0,-790089,-915847,-125758,-125758,-26.48652064026959,0.0,-1027489,-1153247,-125758,-125758,-26.48652064026959,0.0,-1264889,-1390647
M5_DELAY_4000MS_CONFIRM,6000,-700,30000,-47803,-47803,-10.068028643639428,0.0,-287229,-335032,-47803,-47803,-10.068028643639428,0.0,-524629,-572432,-47803,-47803,-10.068028643639428,0.0,-762029,-809832,-47803,-47803,-10.068028643639428,0.0,-999429,-1047232,-47803,-47803,-10.068028643639428,0.0,-1236829,-1284632
M5_DELAY_4000MS_CONFIRM,6000,-700,60000,-192396,-192396,-40.521482729570344,0.0,-125536,-317932,-192396,-192396,-40.521482729570344,0.0,-362936,-555332,-192396,-192396,-40.521482729570344,0.0,-600336,-792732,-192396,-192396,-40.521482729570344,0.0,-837736,-1030132,-192396,-192396,-40.521482729570344,0.0,-1075136,-1267532
M5_DELAY_4000MS_CONFIRM,6000,-700,120000,-164425,-164425,-34.63037068239259,0.0,-153999,-318424,-164425,-164425,-34.63037068239259,0.0,-391399,-555824,-164425,-164425,-34.63037068239259,0.0,-628799,-793224,-164425,-164425,-34.63037068239259,0.0,-866199,-1030624,-164425,-164425,-34.63037068239259,0.0,-1103599,-1268024
M5_DELAY_4000MS_CONFIRM,6000,-500,30000,-53272,-53272,-11.219882055602358,0.0,-159229,-212501,-53272,-53272,-11.219882055602358,0.0,-396629,-449901,-53272,-53272,-11.219882055602358,0.0,-634029,-687301,-53272,-53272,-11.219882055602358,0.0,-871429,-924701,-53272,-53272,-11.219882055602358,0.0,-1108829,-1162101
M5_DELAY_4000MS_CONFIRM,6000,-500,60000,-197621,-197621,-41.62194608256108,0.0,696,-196925,-197621,-197621,-41.62194608256108,0.0,-236704,-434325,-197621,-197621,-41.62194608256108,0.0,-474104,-671725,-197621,-197621,-41.62194608256108,0.0,-711504,-909125,-197621,-197621,-41.62194608256108,0.0,-948904,-1146525
M5_DELAY_4000MS_CONFIRM,6000,-500,120000,-203811,-203811,-42.92565290648694,0.0,6994,-196817,-203811,-203811,-42.92565290648694,0.0,-230406,-434217,-203811,-203811,-42.92565290648694,0.0,-467806,-671617,-203811,-203811,-42.92565290648694,0.0,-705206,-909017,-203811,-203811,-42.92565290648694,0.0,-942606,-1146417
M5_DELAY_4000MS_CONFIRM,6000,-300,30000,-73440,-73440,-15.467565290648695,0.0,-29578,-103018,-73440,-73440,-15.467565290648695,0.0,-266978,-340418,-73440,-73440,-15.467565290648695,0.0,-504378,-577818,-73440,-73440,-15.467565290648695,0.0,-741778,-815218,-73440,-73440,-15.467565290648695,0.0,-979178,-1052618
M5_DELAY_4000MS_CONFIRM,6000,-300,60000,-217983,-217983,-45.910488626790226,0.0,125785,-92198,-217983,-217983,-45.910488626790226,0.0,-111615,-329598,-217983,-217983,-45.910488626790226,0.0,-349015,-566998,-217983,-217983,-45.910488626790226,0.0,-586415,-804398,-217983,-217983,-45.910488626790226,0.0,-823815,-1041798
M5_DELAY_4000MS_CONFIRM,6000,-300,120000,-255715,-255715,-53.85741364785173,0.0,165128,-90587,-255715,-255715,-53.85741364785173,0.0,-72272,-327987,-255715,-255715,-53.85741364785173,0.0,-309672,-565387,-255715,-255715,-53.85741364785173,0.0,-547072,-802787,-255715,-255715,-53.85741364785173,0.0,-784472,-1040187
M5_DELAY_4000MS_CONFIRM,6000,-200,30000,-78643,-78643,-16.5633951137321,0.0,52012,-26631,-78643,-78643,-16.5633951137321,0.0,-185388,-264031,-78643,-78643,-16.5633951137321,0.0,-422788,-501431,-78643,-78643,-16.5633951137321,0.0,-660188,-738831,-78643,-78643,-16.5633951137321,0.0,-897588,-976231
M5_DELAY_4000MS_CONFIRM,6000,-200,60000,-217726,-217726,-45.85636057287279,0.0,204039,-13687,-217726,-217726,-45.85636057287279,0.0,-33361,-251087,-217726,-217726,-45.85636057287279,0.0,-270761,-488487,-217726,-217726,-45.85636057287279,0.0,-508161,-725887,-217726,-217726,-45.85636057287279,0.0,-745561,-963287
M5_DELAY_4000MS_CONFIRM,6000,-200,120000,-281097,-281097,-59.20324347093513,0.0,269221,-11876,-281097,-281097,-59.20324347093513,0.0,31821,-249276,-281097,-281097,-59.20324347093513,0.0,-205579,-486676,-281097,-281097,-59.20324347093513,0.0,-442979,-724076,-281097,-281097,-59.20324347093513,0.0,-680379,-961476
M5_DELAY_4000MS_CONFIRM,7500,-6000,30000,69712,69712,14.682392586352147,0.0,-1102723,-1033011,69712,69712,14.682392586352147,0.0,-1340123,-1270411,69712,69712,14.682392586352147,0.0,-1577523,-1507811,69712,69712,14.682392586352147,0.0,-1814923,-1745211,69712,69712,14.682392586352147,0.0,-2052323,-1982611
M5_DELAY_4000MS_CONFIRM,7500,-6000,60000,73132,73132,15.402695871946083,0.0,-1107725,-1034593,73132,73132,15.402695871946083,0.0,-1345125,-1271993,73132,73132,15.402695871946083,0.0,-1582525,-1509393,73132,73132,15.402695871946083,0.0,-1819925,-1746793,73132,73132,15.402695871946083,0.0,-2057325,-1984193
M5_DELAY_4000MS_CONFIRM,7500,-6000,120000,400010,400010,84.24810446503791,0.0,-1481926,-1081916,400010,400010,84.24810446503791,0.0,-1719326,-1319316,400010,400010,84.24810446503791,0.0,-1956726,-1556716,400010,400010,84.24810446503791,0.0,-2194126,-1794116,400010,400010,84.24810446503791,0.0,-2431526,-2031516
M5_DELAY_4000MS_CONFIRM,7500,-5000,30000,66369,66369,13.978306655433867,0.0,-1059399,-993030,66369,66369,13.978306655433867,0.0,-1296799,-1230430,66369,66369,13.978306655433867,0.0,-1534199,-1467830,66369,66369,13.978306655433867,0.0,-1771599,-1705230,66369,66369,13.978306655433867,0.0,-2008999,-1942630
M5_DELAY_4000MS_CONFIRM,7500,-5000,60000,31753,31753,6.687657961246841,0.0,-1037832,-1006079,31753,31753,6.687657961246841,0.0,-1275232,-1243479,31753,31753,6.687657961246841,0.0,-1512632,-1480879,31753,31753,6.687657961246841,0.0,-1750032,-1718279,31753,31753,6.687657961246841,0.0,-1987432,-1955679
M5_DELAY_4000MS_CONFIRM,7500,-5000,120000,345420,345420,72.75063184498737,0.0,-1393822,-1048402,345420,345420,72.75063184498737,0.0,-1631222,-1285802,345420,345420,72.75063184498737,0.0,-1868622,-1523202,345420,345420,72.75063184498737,0.0,-2106022,-1760602,345420,345420,72.75063184498737,0.0,-2343422,-1998002
M5_DELAY_4000MS_CONFIRM,7500,-3000,30000,9436,9436,1.987363100252738,0.0,-882952,-873516,9436,9436,1.987363100252738,0.0,-1120352,-1110916,9436,9436,1.987363100252738,0.0,-1357752,-1348316,9436,9436,1.987363100252738,0.0,-1595152,-1585716,9436,9436,1.987363100252738,0.0,-1832552,-1823116
M5_DELAY_4000MS_CONFIRM,7500,-3000,60000,-98849,-98849,-20.819081718618367,0.0,-768405,-867254,-98849,-98849,-20.819081718618367,0.0,-1005805,-1104654,-98849,-98849,-20.819081718618367,0.0,-1243205,-1342054,-98849,-98849,-20.819081718618367,0.0,-1480605,-1579454,-98849,-98849,-20.819081718618367,0.0,-1718005,-1816854
M5_DELAY_4000MS_CONFIRM,7500,-3000,120000,82531,82531,17.382266217354676,0.0,-981877,-899346,82531,82531,17.382266217354676,0.0,-1219277,-1136746,82531,82531,17.382266217354676,0.0,-1456677,-1374146,82531,82531,17.382266217354676,0.0,-1694077,-1611546,82531,82531,17.382266217354676,0.0,-1931477,-1848946
M5_DELAY_4000MS_CONFIRM,7500,-2000,30000,-42811,-42811,-9.016638584667229,0.0,-689088,-731899,-42811,-42811,-9.016638584667229,0.0,-926488,-969299,-42811,-42811,-9.016638584667229,0.0,-1163888,-1206699,-42811,-42811,-9.016638584667229,0.0,-1401288,-1444099,-42811,-42811,-9.016638584667229,0.0,-1638688,-1681499
M5_DELAY_4000MS_CONFIRM,7500,-2000,60000,-187450,-187450,-39.47978096040438,0.0,-519571,-707021,-187450,-187450,-39.47978096040438,0.0,-756971,-944421,-187450,-187450,-39.47978096040438,0.0,-994371,-1181821,-187450,-187450,-39.47978096040438,0.0,-1231771,-1419221,-187450,-187450,-39.47978096040438,0.0,-1469171,-1656621
M5_DELAY_4000MS_CONFIRM,7500,-2000,120000,-53553,-53553,-11.279064869418702,0.0,-678261,-731814,-53553,-53553,-11.279064869418702,0.0,-915661,-969214,-53553,-53553,-11.279064869418702,0.0,-1153061,-1206614,-53553,-53553,-11.279064869418702,0.0,-1390461,-1444014,-53553,-53553,-11.279064869418702,0.0,-1627861,-1681414
M5_DELAY_4000MS_CONFIRM,7500,-1500,30000,-55855,-55855,-11.763900589721988,0.0,-551986,-607841,-55855,-55855,-11.763900589721988,0.0,-789386,-845241,-55855,-55855,-11.763900589721988,0.0,-1026786,-1082641,-55855,-55855,-11.763900589721988,0.0,-1264186,-1320041,-55855,-55855,-11.763900589721988,0.0,-1501586,-1557441
M5_DELAY_4000MS_CONFIRM,7500,-1500,60000,-221349,-221349,-46.619418702611625,0.0,-375925,-597274,-221349,-221349,-46.619418702611625,0.0,-613325,-834674,-221349,-221349,-46.619418702611625,0.0,-850725,-1072074,-221349,-221349,-46.619418702611625,0.0,-1088125,-1309474,-221349,-221349,-46.619418702611625,0.0,-1325525,-1546874
M5_DELAY_4000MS_CONFIRM,7500,-1500,120000,-95943,-95943,-20.207034540859308,0.0,-515652,-611595,-95943,-95943,-20.207034540859308,0.0,-753052,-848995,-95943,-95943,-20.207034540859308,0.0,-990452,-1086395,-95943,-95943,-20.207034540859308,0.0,-1227852,-1323795,-95943,-95943,-20.207034540859308,0.0,-1465252,-1561195
M5_DELAY_4000MS_CONFIRM,7500,-1000,30000,-58981,-58981,-12.42228306655434,0.0,-410632,-469613,-58981,-58981,-12.42228306655434,0.0,-648032,-707013,-58981,-58981,-12.42228306655434,0.0,-885432,-944413,-58981,-58981,-12.42228306655434,0.0,-1122832,-1181813,-58981,-58981,-12.42228306655434,0.0,-1360232,-1419213
M5_DELAY_4000MS_CONFIRM,7500,-1000,60000,-217093,-217093,-45.72304128053918,0.0,-228946,-446039,-217093,-217093,-45.72304128053918,0.0,-466346,-683439,-217093,-217093,-45.72304128053918,0.0,-703746,-920839,-217093,-217093,-45.72304128053918,0.0,-941146,-1158239,-217093,-217093,-45.72304128053918,0.0,-1178546,-1395639
M5_DELAY_4000MS_CONFIRM,7500,-1000,120000,-141996,-141996,-29.906486941870263,0.0,-320614,-462610,-141996,-141996,-29.906486941870263,0.0,-558014,-700010,-141996,-141996,-29.906486941870263,0.0,-795414,-937410,-141996,-141996,-29.906486941870263,0.0,-1032814,-1174810,-141996,-141996,-29.906486941870263,0.0,-1270214,-1412210
M5_DELAY_4000MS_CONFIRM,7500,-700,30000,-62212,-62212,-13.102780117944398,0.0,-271234,-333446,-62212,-62212,-13.102780117944398,0.0,-508634,-570846,-62212,-62212,-13.102780117944398,0.0,-746034,-808246,-62212,-62212,-13.102780117944398,0.0,-983434,-1045646,-62212,-62212,-13.102780117944398,0.0,-1220834,-1283046
M5_DELAY_4000MS_CONFIRM,7500,-700,60000,-216655,-216655,-45.63079191238416,0.0,-106403,-323058,-216655,-216655,-45.63079191238416,0.0,-343803,-560458,-216655,-216655,-45.63079191238416,0.0,-581203,-797858,-216655,-216655,-45.63079191238416,0.0,-818603,-1035258,-216655,-216655,-45.63079191238416,0.0,-1056003,-1272658
M5_DELAY_4000MS_CONFIRM,7500,-700,120000,-188827,-188827,-39.76979780960404,0.0,-152960,-341787,-188827,-188827,-39.76979780960404,0.0,-390360,-579187,-188827,-188827,-39.76979780960404,0.0,-627760,-816587,-188827,-188827,-39.76979780960404,0.0,-865160,-1053987,-188827,-188827,-39.76979780960404,0.0,-1102560,-1291387
M5_DELAY_4000MS_CONFIRM,7500,-500,30000,-67681,-67681,-14.254633529907329,0.0,-142709,-210390,-67681,-67681,-14.254633529907329,0.0,-380109,-447790,-67681,-67681,-14.254633529907329,0.0,-617509,-685190,-67681,-67681,-14.254633529907329,0.0,-854909,-922590,-67681,-67681,-14.254633529907329,0.0,-1092309,-1159990
M5_DELAY_4000MS_CONFIRM,7500,-500,60000,-223778,-223778,-47.13100252737995,0.0,23306,-200472,-223778,-223778,-47.13100252737995,0.0,-214094,-437872,-223778,-223778,-47.13100252737995,0.0,-451494,-675272,-223778,-223778,-47.13100252737995,0.0,-688894,-912672,-223778,-223778,-47.13100252737995,0.0,-926294,-1150072
M5_DELAY_4000MS_CONFIRM,7500,-500,120000,-232104,-232104,-48.88458298230834,0.0,18724,-213380,-232104,-232104,-48.88458298230834,0.0,-218676,-450780,-232104,-232104,-48.88458298230834,0.0,-456076,-688180,-232104,-232104,-48.88458298230834,0.0,-693476,-925580,-232104,-232104,-48.88458298230834,0.0,-930876,-1162980
M5_DELAY_4000MS_CONFIRM,7500,-300,30000,-87281,-87281,-18.38268744734625,0.0,-1926,-89207,-87281,-87281,-18.38268744734625,0.0,-239326,-326607,-87281,-87281,-18.38268744734625,0.0,-476726,-564007,-87281,-87281,-18.38268744734625,0.0,-714126,-801407,-87281,-87281,-18.38268744734625,0.0,-951526,-1038807
M5_DELAY_4000MS_CONFIRM,7500,-300,60000,-244462,-244462,-51.487363100252736,0.0,162965,-81497,-244462,-244462,-51.487363100252736,0.0,-74435,-318897,-244462,-244462,-51.487363100252736,0.0,-311835,-556297,-244462,-244462,-51.487363100252736,0.0,-549235,-793697,-244462,-244462,-51.487363100252736,0.0,-786635,-1031097
M5_DELAY_4000MS_CONFIRM,7500,-300,120000,-277508,-277508,-58.44734625105308,0.0,184616,-92892,-277508,-277508,-58.44734625105308,0.0,-52784,-330292,-277508,-277508,-58.44734625105308,0.0,-290184,-567692,-277508,-277508,-58.44734625105308,0.0,-527584,-805092,-277508,-277508,-58.44734625105308,0.0,-764984,-1042492
M5_DELAY_4000MS_CONFIRM,7500,-200,30000,-90984,-90984,-19.162594776748104,0.0,78264,-12720,-90984,-90984,-19.162594776748104,0.0,-159136,-250120,-90984,-90984,-19.162594776748104,0.0,-396536,-487520,-90984,-90984,-19.162594776748104,0.0,-633936,-724920,-90984,-90984,-19.162594776748104,0.0,-871336,-962320
M5_DELAY_4000MS_CONFIRM,7500,-200,60000,-242705,-242705,-51.11731255265375,0.0,239819,-2886,-242705,-242705,-51.11731255265375,0.0,2419,-240286,-242705,-242705,-51.11731255265375,0.0,-234981,-477686,-242705,-242705,-51.11731255265375,0.0,-472381,-715086,-242705,-242705,-51.11731255265375,0.0,-709781,-952486
M5_DELAY_4000MS_CONFIRM,7500,-200,120000,-305209,-305209,-64.28159224936816,0.0,291628,-13581,-305209,-305209,-64.28159224936816,0.0,54228,-250981,-305209,-305209,-64.28159224936816,0.0,-183172,-488381,-305209,-305209,-64.28159224936816,0.0,-420572,-725781,-305209,-305209,-64.28159224936816,0.0,-657972,-963181
M5_DELAY_4000MS_CONFIRM,10000,-6000,30000,61482,61482,12.949031171019376,0.0,-1074862,-1013380,61482,61482,12.949031171019376,0.0,-1312262,-1250780,61482,61482,12.949031171019376,0.0,-1549662,-1488180,61482,61482,12.949031171019376,0.0,-1787062,-1725580,61482,61482,12.949031171019376,0.0,-2024462,-1962980
M5_DELAY_4000MS_CONFIRM,10000,-6000,60000,49032,49032,10.32687447346251,0.0,-1092368,-1043336,49032,49032,10.32687447346251,0.0,-1329768,-1280736,49032,49032,10.32687447346251,0.0,-1567168,-1518136,49032,49032,10.32687447346251,0.0,-1804568,-1755536,49032,49032,10.32687447346251,0.0,-2041968,-1992936
M5_DELAY_4000MS_CONFIRM,10000,-6000,120000,441694,441694,93.0273799494524,0.0,-1556681,-1114987,441694,441694,93.0273799494524,0.0,-1794081,-1352387,441694,441694,93.0273799494524,0.0,-2031481,-1589787,441694,441694,93.0273799494524,0.0,-2268881,-1827187,441694,441694,93.0273799494524,0.0,-2506281,-2064587
M5_DELAY_4000MS_CONFIRM,10000,-5000,30000,58139,58139,12.244945240101096,0.0,-1033038,-974899,58139,58139,12.244945240101096,0.0,-1270438,-1212299,58139,58139,12.244945240101096,0.0,-1507838,-1449699,58139,58139,12.244945240101096,0.0,-1745238,-1687099,58139,58139,12.244945240101096,0.0,-1982638,-1924499
M5_DELAY_4000MS_CONFIRM,10000,-5000,60000,12222,12222,2.5741364785172705,0.0,-1029044,-1016822,12222,12222,2.5741364785172705,0.0,-1266444,-1254222,12222,12222,2.5741364785172705,0.0,-1503844,-1491622,12222,12222,2.5741364785172705,0.0,-1741244,-1729022,12222,12222,2.5741364785172705,0.0,-1978644,-1966422
M5_DELAY_4000MS_CONFIRM,10000,-5000,120000,399104,399104,84.05728727885426,0.0,-1480577,-1081473,399104,399104,84.05728727885426,0.0,-1717977,-1318873,399104,399104,84.05728727885426,0.0,-1955377,-1556273,399104,399104,84.05728727885426,0.0,-2192777,-1793673,399104,399104,84.05728727885426,0.0,-2430177,-2031073
M5_DELAY_4000MS_CONFIRM,10000,-3000,30000,-9842,-9842,-2.0728727885425444,0.0,-853543,-863385,-9842,-9842,-2.0728727885425444,0.0,-1090943,-1100785,-9842,-9842,-2.0728727885425444,0.0,-1328343,-1338185,-9842,-9842,-2.0728727885425444,0.0,-1565743,-1575585,-9842,-9842,-2.0728727885425444,0.0,-1803143,-1812985
