target_bps,stop_bps,max_hold_ms,segment,roundtrip_cost_bps,supported_rows,unsupported_rows,action_taken_count,no_action_count,baseline_target_count,baseline_stop_count,baseline_timeout_count,baseline_sum_after_cost_bps,baseline_avg_after_cost_bps,baseline_median_after_cost_bps,tsv2_sum_after_cost_bps,tsv2_avg_after_cost_bps,tsv2_median_after_cost_bps,delta_sum_bps,delta_avg_bps,delta_median_bps,action_delta_avg_bps,action_delta_median_bps,beneficial_exit_count,harmful_exit_count,neutral_exit_count,exit_action_precision,exit_action_precision_denominator,exit_action_precision_wilson95_lower,saved_stop_count,saved_stop_damage_bps,target_cut_count,target_cut_damage_bps,timeout_improved_count,timeout_improved_bps,generic_beneficial_count,generic_beneficial_bps,gross_saved_damage_bps,harmful_damage_bps,target_cut_damage_guard_pass,target_cut_count_guard_pass,target_cut_count_guard_limit,stale_no_action_exclusions,no_candidate_exclusions,not_active_exit_eligible_exclusions,candidate_after_baseline_exclusions,candidate_after_max_hold_exclusions,ambiguous_unjoined_exclusions,lifecycle_without_exit_replay_exclusions,exact_rows,path_approx_rows,baseline_unavailable_rows,max_consecutive_harmful_actions,classification_counts,exclusion_counts
5000,-2000,30000,train,100,1027,0,932,95,16,98,913,-267677,-260.63972736124634,-202.0,-283417,-275.9659201557936,-202.0,-15740,-15.326192794547225,0.0,-16.888412017167383,0.0,190,120,622,0.6129032258064516,310,0.557614740665508,34,52342,7,32853,156,67057,0,0,119399,135139,False,True,49.6,6,20,0,48,21,0,0,1027,0,0,4,"{""cut_target"": 7, ""harmful_exit"": 113, ""neutral_exit"": 622, ""no_active_exit"": 95, ""saved_stop"": 34, ""timeout_improved"": 156}","{""candidate_after_baseline_exit"": 48, ""candidate_after_max_hold"": 21, ""no_candidate"": 20, ""none"": 932, ""stale_data_no_action"": 6}"
5000,-2000,30000,validation,100,1026,0,917,109,18,96,912,-234207,-228.2719298245614,-202.0,-231241,-225.38109161793372,-202.0,2966,2.8908382066276803,0.0,3.2344601962922575,0.0,134,78,705,0.6320754716981132,212,0.5653473333251007,28,42565,5,18974,106,42675,0,0,85240,82274,True,True,38.6,1,24,0,53,31,0,0,1026,0,0,3,"{""cut_target"": 5, ""harmful_exit"": 73, ""neutral_exit"": 705, ""no_active_exit"": 109, ""saved_stop"": 28, ""timeout_improved"": 106}","{""candidate_after_baseline_exit"": 53, ""candidate_after_max_hold"": 31, ""no_candidate"": 24, ""none"": 917, ""stale_data_no_action"": 1}"
5000,-2000,30000,holdout,100,1026,0,911,115,14,101,911,-253707,-247.27777777777777,-202.0,-274377,-267.42397660818716,-202.0,-20670,-20.146198830409357,0.0,-22.68935236004391,0.0,153,97,661,0.612,250,0.5503353651783643,29,46890,6,22757,124,34637,0,0,81527,102197,False,True,41.4,1,30,1,50,33,0,0,1026,0,0,2,"{""cut_target"": 6, ""harmful_exit"": 91, ""neutral_exit"": 661, ""no_active_exit"": 115, ""saved_stop"": 29, ""timeout_improved"": 124}","{""candidate_after_baseline_exit"": 50, ""candidate_after_max_hold"": 33, ""no_candidate"": 30, ""none"": 911, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
5000,-2000,60000,train,100,1027,0,944,83,35,142,850,-254028,-247.3495618305745,-202.0,-284103,-276.63388510223956,-202.0,-30075,-29.284323271665045,0.0,-31.859110169491526,0.0,255,150,539,0.6296296296296297,405,0.5815865796445375,77,130486,23,106277,178,69850,0,0,200336,230411,False,True,94.8,6,20,0,56,1,0,0,1027,0,0,3,"{""cut_target"": 23, ""harmful_exit"": 127, ""neutral_exit"": 539, ""no_active_exit"": 83, ""saved_stop"": 77, ""timeout_improved"": 178}","{""candidate_after_baseline_exit"": 56, ""candidate_after_max_hold"": 1, ""no_candidate"": 20, ""none"": 944, ""stale_data_no_action"": 6}"
5000,-2000,60000,validation,100,1026,0,933,93,35,127,864,-231953,-226.07504873294346,-202.0,-246096,-239.859649122807,-202.0,-14143,-13.784600389863547,0.0,-15.158628081457664,0.0,207,108,618,0.6571428571428571,315,0.6031140474195881,54,88579,20,84363,153,61782,0,0,150361,164504,False,True,69.3,1,24,0,64,4,0,0,1026,0,0,2,"{""cut_target"": 20, ""harmful_exit"": 88, ""neutral_exit"": 618, ""no_active_exit"": 93, ""saved_stop"": 54, ""timeout_improved"": 153}","{""candidate_after_baseline_exit"": 64, ""candidate_after_max_hold"": 4, ""no_candidate"": 24, ""none"": 933, ""stale_data_no_action"": 1}"
5000,-2000,60000,holdout,100,1026,0,929,97,33,120,873,-190913,-186.07504873294346,-202.0,-256023,-249.53508771929825,-202.0,-65110,-63.460038986354775,0.0,-70.08611410118407,0.0,222,131,576,0.6288951841359773,353,0.5773641555678981,47,77185,16,64331,175,68583,0,0,145768,210878,False,True,64.5,1,30,1,60,5,0,0,1026,0,0,3,"{""cut_target"": 16, ""harmful_exit"": 115, ""neutral_exit"": 576, ""no_active_exit"": 97, ""saved_stop"": 47, ""timeout_improved"": 175}","{""candidate_after_baseline_exit"": 60, ""candidate_after_max_hold"": 5, ""no_candidate"": 30, ""none"": 929, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
5000,-2000,120000,train,100,1027,0,944,83,50,171,806,-273092,-265.91236611489774,-208.0,-284103,-276.63388510223956,-202.0,-11011,-10.721518987341772,0.0,-11.664194915254237,0.0,335,140,469,0.7052631578947368,475,0.6627470938502534,106,186714,38,179409,229,89963,0,0,276677,287688,False,True,128.9,6,20,0,57,0,0,0,1027,0,0,4,"{""cut_target"": 38, ""harmful_exit"": 102, ""neutral_exit"": 469, ""no_active_exit"": 83, ""saved_stop"": 106, ""timeout_improved"": 229}","{""candidate_after_baseline_exit"": 57, ""no_candidate"": 20, ""none"": 944, ""stale_data_no_action"": 6}"
5000,-2000,120000,validation,100,1026,0,936,90,48,141,837,-239319,-233.25438596491227,-202.0,-246191,-239.95224171539962,-202.0,-6872,-6.69785575048733,0.0,-7.3418803418803416,0.0,300,103,533,0.7444168734491315,403,0.6996615134827654,68,125289,32,137112,232,88847,0,0,214136,221008,False,True,91.2,1,24,0,65,0,0,0,1026,0,0,2,"{""cut_target"": 32, ""harmful_exit"": 71, ""neutral_exit"": 533, ""no_active_exit"": 90, ""saved_stop"": 68, ""timeout_improved"": 232}","{""candidate_after_baseline_exit"": 65, ""no_candidate"": 24, ""none"": 936, ""stale_data_no_action"": 1}"
5000,-2000,120000,holdout,100,1026,0,931,95,59,146,821,-194317,-189.39278752436647,-202.0,-258496,-251.94541910331384,-202.0,-64179,-62.55263157894737,0.0,-68.93555316863588,0.0,322,120,489,0.7285067873303167,442,0.685209627866233,71,124012,41,179883,251,90603,0,0,214615,278794,False,True,96.1,1,30,1,62,1,0,0,1026,0,0,3,"{""cut_target"": 41, ""harmful_exit"": 79, ""neutral_exit"": 489, ""no_active_exit"": 95, ""saved_stop"": 71, ""timeout_improved"": 251}","{""candidate_after_baseline_exit"": 62, ""candidate_after_max_hold"": 1, ""no_candidate"": 30, ""none"": 931, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
5000,-3000,30000,train,100,1027,0,957,70,16,60,951,-314799,-306.52288218111005,-202.0,-308877,-300.7565725413827,-202.0,5922,5.766309639727361,0.0,6.1880877742946705,0.0,202,128,627,0.6121212121212121,330,0.5585460720972186,27,48618,7,32853,175,96416,0,0,145034,139112,True,True,44.5,6,20,0,23,21,0,0,1027,0,0,3,"{""cut_target"": 7, ""harmful_exit"": 121, ""neutral_exit"": 627, ""no_active_exit"": 70, ""saved_stop"": 27, ""timeout_improved"": 175}","{""candidate_after_baseline_exit"": 23, ""candidate_after_max_hold"": 21, ""no_candidate"": 20, ""none"": 957, ""stale_data_no_action"": 6}"
5000,-3000,30000,validation,100,1026,0,944,82,19,70,937,-290333,-282.9756335282651,-202.0,-265544,-258.81481481481484,-202.0,24789,24.160818713450293,0.0,26.259533898305083,0.0,150,83,711,0.6437768240343348,233,0.5804117588334626,32,55535,6,26504,118,61021,0,0,116556,91767,True,True,43.8,1,24,0,26,31,0,0,1026,0,0,3,"{""cut_target"": 6, ""harmful_exit"": 77, ""neutral_exit"": 711, ""no_active_exit"": 82, ""saved_stop"": 32, ""timeout_improved"": 118}","{""candidate_after_baseline_exit"": 26, ""candidate_after_max_hold"": 31, ""no_candidate"": 24, ""none"": 944, ""stale_data_no_action"": 1}"
5000,-3000,30000,holdout,100,1026,0,934,92,17,62,947,-292575,-285.1608187134503,-202.0,-293571,-286.13157894736844,-202.0,-996,-0.9707602339181286,0.0,-1.0663811563169165,0.0,165,104,665,0.6133828996282528,269,0.5539815914160662,22,45792,6,22757,143,59016,0,0,104808,105804,True,True,36.3,1,30,1,27,33,0,0,1026,0,0,2,"{""cut_target"": 6, ""harmful_exit"": 98, ""neutral_exit"": 665, ""no_active_exit"": 92, ""saved_stop"": 22, ""timeout_improved"": 143}","{""candidate_after_baseline_exit"": 27, ""candidate_after_max_hold"": 33, ""no_candidate"": 30, ""none"": 934, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
5000,-3000,60000,train,100,1027,0,973,54,35,90,902,-320697,-312.26582278481015,-202.0,-316328,-308.0116845180136,-202.0,4369,4.254138266796494,0.0,4.490236382322713,0.0,267,163,543,0.6209302325581395,430,0.5741945047678809,54,123835,23,106277,213,124060,0,0,247895,243526,False,True,75.3,6,20,0,27,1,0,0,1027,0,0,3,"{""cut_target"": 23, ""harmful_exit"": 140, ""neutral_exit"": 543, ""no_active_exit"": 54, ""saved_stop"": 54, ""timeout_improved"": 213}","{""candidate_after_baseline_exit"": 27, ""candidate_after_max_hold"": 1, ""no_candidate"": 20, ""none"": 973, ""stale_data_no_action"": 6}"
5000,-3000,60000,validation,100,1026,0,966,60,37,93,896,-296653,-289.135477582846,-202.0,-286474,-279.21442495126706,-202.0,10179,9.921052631578947,0.0,10.537267080745341,0.0,227,118,621,0.6579710144927536,345,0.6064194416307662,53,108255,22,97427,174,88728,0,0,196983,186804,False,True,70.4,1,24,0,31,4,0,0,1026,0,0,3,"{""cut_target"": 22, ""harmful_exit"": 96, ""neutral_exit"": 621, ""no_active_exit"": 60, ""saved_stop"": 53, ""timeout_improved"": 174}","{""candidate_after_baseline_exit"": 31, ""candidate_after_max_hold"": 4, ""no_candidate"": 24, ""none"": 966, ""stale_data_no_action"": 1}"
5000,-3000,60000,holdout,100,1026,0,957,69,36,79,911,-243693,-237.51754385964912,-202.0,-271223,-264.3499025341131,-202.0,-27530,-26.832358674463936,0.0,-28.766980146290493,0.0,239,139,579,0.6322751322751323,378,0.582562217696365,38,83130,16,64331,201,107453,0,0,190583,218113,False,True,58.1,1,30,1,32,5,0,0,1026,0,0,3,"{""cut_target"": 16, ""harmful_exit"": 123, ""neutral_exit"": 579, ""no_active_exit"": 69, ""saved_stop"": 38, ""timeout_improved"": 201}","{""candidate_after_baseline_exit"": 32, ""candidate_after_max_hold"": 5, ""no_candidate"": 30, ""none"": 957, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
5000,-3000,120000,train,100,1027,0,973,54,52,121,854,-353858,-344.5550146056475,-208.0,-316328,-308.0116845180136,-202.0,37530,36.54333008763388,0.0,38.57142857142857,0.0,351,149,473,0.702,500,0.6604929783319653,85,201994,40,187028,266,146319,0,0,348313,310783,False,True,111.6,6,20,0,28,0,0,0,1027,0,0,4,"{""cut_target"": 40, ""harmful_exit"": 109, ""neutral_exit"": 473, ""no_active_exit"": 54, ""saved_stop"": 85, ""timeout_improved"": 266}","{""candidate_after_baseline_exit"": 28, ""no_candidate"": 20, ""none"": 973, ""stale_data_no_action"": 6}"
5000,-3000,120000,validation,100,1026,0,969,57,53,111,862,-303417,-295.7280701754386,-202.0,-286569,-279.3070175438597,-202.0,16848,16.42105263157895,0.0,17.386996904024766,0.0,319,115,535,0.7350230414746544,434,0.6915721420751684,71,159277,37,165272,248,119435,0,0,278712,261864,False,True,95.8,1,24,0,32,0,0,0,1026,0,0,2,"{""cut_target"": 37, ""harmful_exit"": 78, ""neutral_exit"": 535, ""no_active_exit"": 57, ""saved_stop"": 71, ""timeout_improved"": 248}","{""candidate_after_baseline_exit"": 32, ""no_candidate"": 24, ""none"": 969, ""stale_data_no_action"": 1}"
5000,-3000,120000,holdout,100,1026,0,959,67,65,103,858,-255893,-249.4083820662768,-202.0,-272271,-265.37134502923976,-202.0,-16378,-15.962962962962964,0.0,-17.07820646506778,0.0,338,129,492,0.7237687366167024,467,0.6815143211530368,60,142264,43,193191,278,140669,0,0,282933,299311,False,True,87.8,1,30,1,34,1,0,0,1026,0,0,3,"{""cut_target"": 43, ""harmful_exit"": 86, ""neutral_exit"": 492, ""no_active_exit"": 67, ""saved_stop"": 60, ""timeout_improved"": 278}","{""candidate_after_baseline_exit"": 34, ""candidate_after_max_hold"": 1, ""no_candidate"": 30, ""none"": 959, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
5000,-5000,30000,train,100,1027,0,979,48,17,26,984,-364535,-354.95131450827654,-202.0,-355941,-346.58325219084713,-202.0,8594,8.368062317429406,0.0,8.778345250255363,0.0,215,134,630,0.6160458452722063,349,0.5640203924665124,16,44758,8,42341,199,127789,0,0,172547,163953,True,True,35.900000000000006,6,20,0,1,21,0,0,1027,0,0,3,"{""cut_target"": 8, ""harmful_exit"": 126, ""neutral_exit"": 630, ""no_active_exit"": 48, ""saved_stop"": 16, ""timeout_improved"": 199}","{""candidate_after_baseline_exit"": 1, ""candidate_after_max_hold"": 21, ""no_candidate"": 20, ""none"": 979, ""stale_data_no_action"": 6}"
5000,-5000,30000,validation,100,1026,0,963,63,21,27,978,-324811,-316.5799220272904,-202.0,-283809,-276.6169590643275,-202.0,41002,39.96296296296296,0.0,42.57736240913811,0.0,157,91,715,0.6330645161290323,248,0.5714746882973714,13,41814,7,34705,144,108217,0,0,150031,109029,True,True,27.4,1,24,0,7,31,0,0,1026,0,0,3,"{""cut_target"": 7, ""harmful_exit"": 84, ""neutral_exit"": 715, ""no_active_exit"": 63, ""saved_stop"": 13, ""timeout_improved"": 144}","{""candidate_after_baseline_exit"": 7, ""candidate_after_max_hold"": 31, ""no_candidate"": 24, ""none"": 963, ""stale_data_no_action"": 1}"
5000,-5000,30000,holdout,100,1026,0,952,74,19,27,980,-340877,-332.23879142300194,-202.0,-318896,-310.81481481481484,-202.0,21981,21.423976608187136,0.0,23.089285714285715,0.0,174,108,670,0.6170212765957447,282,0.5590729162932826,9,25014,6,22757,165,106455,0,0,131469,109488,True,True,25.5,1,30,1,9,33,0,0,1026,0,0,2,"{""cut_target"": 6, ""harmful_exit"": 102, ""neutral_exit"": 670, ""no_active_exit"": 74, ""saved_stop"": 9, ""timeout_improved"": 165}","{""candidate_after_baseline_exit"": 9, ""candidate_after_max_hold"": 33, ""no_candidate"": 30, ""none"": 952, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
5000,-5000,60000,train,100,1027,0,999,28,37,40,950,-404158,-393.5326192794547,-202.0,-365366,-355.76046738072057,-202.0,38792,37.77215189873418,0.0,38.830830830830834,0.0,284,169,546,0.6269315673289183,453,0.5815038387425367,30,99177,25,123926,254,208943,0,0,308120,269328,False,True,55.400000000000006,6,20,0,1,1,0,0,1027,0,0,3,"{""cut_target"": 25, ""harmful_exit"": 144, ""neutral_exit"": 546, ""no_active_exit"": 28, ""saved_stop"": 30, ""timeout_improved"": 254}","{""candidate_after_baseline_exit"": 1, ""candidate_after_max_hold"": 1, ""no_candidate"": 20, ""none"": 999, ""stale_data_no_action"": 6}"
5000,-5000,60000,validation,100,1026,0,987,39,42,51,933,-366421,-357.135477582846,-202.0,-307356,-299.5672514619883,-202.0,59065,57.5682261208577,0.0,59.842958459979734,0.0,239,126,622,0.6547945205479452,365,0.6046357045170705,35,117252,24,114701,204,151997,0,0,269249,210184,False,True,55.400000000000006,1,24,0,10,4,0,0,1026,0,0,3,"{""cut_target"": 24, ""harmful_exit"": 102, ""neutral_exit"": 622, ""no_active_exit"": 39, ""saved_stop"": 35, ""timeout_improved"": 204}","{""candidate_after_baseline_exit"": 10, ""candidate_after_max_hold"": 4, ""no_candidate"": 24, ""none"": 987, ""stale_data_no_action"": 1}"
5000,-5000,60000,holdout,100,1026,0,975,51,38,35,953,-307421,-299.630604288499,-202.0,-306859,-299.0828460038986,-202.0,562,0.5477582846003899,0.0,0.5764102564102564,0.0,247,146,582,0.628498727735369,393,0.5796971839042403,15,47823,16,64331,232,177610,0,0,225433,224871,False,True,38.2,1,30,1,14,5,0,0,1026,0,0,3,"{""cut_target"": 16, ""harmful_exit"": 130, ""neutral_exit"": 582, ""no_active_exit"": 51, ""saved_stop"": 15, ""timeout_improved"": 232}","{""candidate_after_baseline_exit"": 14, ""candidate_after_max_hold"": 5, ""no_candidate"": 30, ""none"": 975, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
5000,-5000,120000,train,100,1027,0,999,28,54,55,918,-477557,-465.00194741966897,-207.0,-365366,-355.76046738072057,-202.0,112191,109.2414800389484,0.0,112.30330330330331,0.0,368,155,476,0.7036328871892925,523,0.6631259854996624,45,164067,42,204677,323,289395,0,0,453462,341271,False,True,77.30000000000001,6,20,0,2,0,0,0,1027,0,0,4,"{""cut_target"": 42, ""harmful_exit"": 113, ""neutral_exit"": 476, ""no_active_exit"": 28, ""saved_stop"": 45, ""timeout_improved"": 323}","{""candidate_after_baseline_exit"": 2, ""no_candidate"": 20, ""none"": 999, ""stale_data_no_action"": 6}"
5000,-5000,120000,validation,100,1026,0,990,36,58,67,901,-400198,-390.0565302144249,-202.0,-307451,-299.6598440545809,-202.0,92747,90.39668615984405,0.0,93.68383838383838,0.0,332,122,536,0.7312775330396476,454,0.688685302527155,51,186787,39,182546,281,191447,0,0,378234,285487,False,True,79.1,1,24,0,11,0,0,0,1026,0,0,2,"{""cut_target"": 39, ""harmful_exit"": 83, ""neutral_exit"": 536, ""no_active_exit"": 36, ""saved_stop"": 51, ""timeout_improved"": 281}","{""candidate_after_baseline_exit"": 11, ""no_candidate"": 24, ""none"": 990, ""stale_data_no_action"": 1}"
5000,-5000,120000,holdout,100,1026,0,978,48,69,46,911,-339317,-330.71832358674465,-202.0,-310050,-302.1929824561403,-202.0,29267,28.52534113060429,0.0,29.925357873210633,0.0,349,134,495,0.722567287784679,483,0.6810008194440573,24,89280,45,201202,325,251235,0,0,340515,311248,False,True,56.5,1,30,1,15,1,0,0,1026,0,0,3,"{""cut_target"": 45, ""harmful_exit"": 89, ""neutral_exit"": 495, ""no_active_exit"": 48, ""saved_stop"": 24, ""timeout_improved"": 325}","{""candidate_after_baseline_exit"": 15, ""candidate_after_max_hold"": 1, ""no_candidate"": 30, ""none"": 978, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
5000,-6000,30000,train,100,1027,0,980,47,17,16,994,-379833,-369.8471275559883,-202.0,-365239,-355.6368062317429,-202.0,14594,14.210321324245374,0.0,14.891836734693877,0.0,214,136,630,0.6114285714285714,350,0.5594175104291842,7,31743,8,42341,207,149173,0,0,180916,166322,True,True,27.700000000000003,6,20,0,0,21,0,0,1027,0,0,3,"{""cut_target"": 8, ""harmful_exit"": 128, ""neutral_exit"": 630, ""no_active_exit"": 47, ""saved_stop"": 7, ""timeout_improved"": 207}","{""candidate_after_max_hold"": 21, ""no_candidate"": 20, ""none"": 980, ""stale_data_no_action"": 6}"
5000,-6000,30000,validation,100,1026,0,967,59,21,17,988,-342126,-333.4561403508772,-202.0,-294438,-286.9766081871345,-202.0,47688,46.47953216374269,0.0,49.31540847983454,0.0,160,92,715,0.6349206349206349,252,0.5738649225611501,7,24314,7,34705,153,133081,0,0,157395,109707,True,True,22.3,1,24,0,3,31,0,0,1026,0,0,3,"{""cut_target"": 7, ""harmful_exit"": 85, ""neutral_exit"": 715, ""no_active_exit"": 59, ""saved_stop"": 7, ""timeout_improved"": 153}","{""candidate_after_baseline_exit"": 3, ""candidate_after_max_hold"": 31, ""no_candidate"": 24, ""none"": 967, ""stale_data_no_action"": 1}"
5000,-6000,30000,holdout,100,1026,0,959,67,19,12,995,-348209,-339.38499025341133,-202.0,-326645,-318.3674463937622,-202.0,21564,21.017543859649123,0.0,22.4859228362878,0.0,178,110,671,0.6180555555555556,288,0.5607371970371461,3,2225,6,22757,175,132934,0,0,135159,113595,True,True,20.5,1,30,1,2,33,0,0,1026,0,0,2,"{""cut_target"": 6, ""harmful_exit"": 104, ""neutral_exit"": 671, ""no_active_exit"": 67, ""saved_stop"": 3, ""timeout_improved"": 175}","{""candidate_after_baseline_exit"": 2, ""candidate_after_max_hold"": 33, ""no_candidate"": 30, ""none"": 959, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
5000,-6000,60000,train,100,1027,0,1000,27,37,22,968,-422674,-411.5618305744888,-202.0,-374664,-364.81402142161636,-202.0,48010,46.74780915287244,0.0,48.01,0.0,282,172,546,0.6211453744493393,454,0.575682472484875,13,70054,25,123926,269,251785,0,0,321839,273829,False,True,39.900000000000006,6,20,0,0,1,0,0,1027,0,0,3,"{""cut_target"": 25, ""harmful_exit"": 147, ""neutral_exit"": 546, ""no_active_exit"": 27, ""saved_stop"": 13, ""timeout_improved"": 269}","{""candidate_after_max_hold"": 1, ""no_candidate"": 20, ""none"": 1000, ""stale_data_no_action"": 6}"
5000,-6000,60000,validation,100,1026,0,992,34,42,32,952,-403208,-392.99025341130607,-202.0,-319491,-311.39473684210526,-202.0,83717,81.59551656920078,0.0,84.39213709677419,0.0,243,127,622,0.6567567567567567,370,0.6069899462697285,21,88123,24,114701,222,207302,0,0,295425,211708,False,True,43.2,1,24,0,5,4,0,0,1026,0,0,3,"{""cut_target"": 24, ""harmful_exit"": 103, ""neutral_exit"": 622, ""no_active_exit"": 34, ""saved_stop"": 21, ""timeout_improved"": 222}","{""candidate_after_baseline_exit"": 5, ""candidate_after_max_hold"": 4, ""no_candidate"": 24, ""none"": 992, ""stale_data_no_action"": 1}"
5000,-6000,60000,holdout,100,1026,0,984,42,38,22,966,-321862,-313.7056530214425,-202.0,-311557,-303.66179337231966,-202.0,10305,10.043859649122806,0.0,10.472560975609756,0.0,253,147,584,0.6325,400,0.5842006805216781,11,29278,16,64331,242,207211,0,0,236489,226184,False,True,35.2,1,30,1,5,5,0,0,1026,0,0,3,"{""cut_target"": 16, ""harmful_exit"": 131, ""neutral_exit"": 584, ""no_active_exit"": 42, ""saved_stop"": 11, ""timeout_improved"": 242}","{""candidate_after_baseline_exit"": 5, ""candidate_after_max_hold"": 5, ""no_candidate"": 30, ""none"": 984, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
5000,-6000,120000,train,100,1027,0,1000,27,54,28,945,-497590,-484.508276533593,-207.0,-374664,-364.81402142161636,-202.0,122926,119.69425511197663,0.0,122.926,0.0,366,158,476,0.6984732824427481,524,0.657852007721908,19,96981,42,204677,347,369589,0,0,466570,343644,False,True,53.7,6,20,0,1,0,0,0,1027,0,0,4,"{""cut_target"": 42, ""harmful_exit"": 116, ""neutral_exit"": 476, ""no_active_exit"": 27, ""saved_stop"": 19, ""timeout_improved"": 347}","{""candidate_after_baseline_exit"": 1, ""no_candidate"": 20, ""none"": 1000, ""stale_data_no_action"": 6}"
5000,-6000,120000,validation,100,1026,0,995,31,58,42,926,-443219,-431.98732943469787,-202.0,-319586,-311.48732943469787,-202.0,123633,120.5,0.0,124.25427135678392,0.0,335,124,536,0.7298474945533769,459,0.6874417002301111,31,141013,39,182546,304,275543,0,0,416556,292923,False,True,61.400000000000006,1,24,0,6,0,0,0,1026,0,0,2,"{""cut_target"": 39, ""harmful_exit"": 85, ""neutral_exit"": 536, ""no_active_exit"": 31, ""saved_stop"": 31, ""timeout_improved"": 304}","{""candidate_after_baseline_exit"": 6, ""no_candidate"": 24, ""none"": 995, ""stale_data_no_action"": 1}"
5000,-6000,120000,holdout,100,1026,0,987,39,69,33,924,-357471,-348.4122807017544,-202.0,-316748,-308.72124756335285,-202.0,40723,39.69103313840156,0.0,41.25937183383992,0.0,353,137,497,0.7204081632653061,490,0.6790738124734649,20,73867,45,201202,333,281842,0,0,355709,314986,False,True,53.300000000000004,1,30,1,6,1,0,0,1026,0,0,3,"{""cut_target"": 45, ""harmful_exit"": 92, ""neutral_exit"": 497, ""no_active_exit"": 39, ""saved_stop"": 20, ""timeout_improved"": 333}","{""candidate_after_baseline_exit"": 6, ""candidate_after_max_hold"": 1, ""no_candidate"": 30, ""none"": 987, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
6000,-200,30000,train,100,1027,0,788,239,11,312,704,-63957,-62.27555988315482,-202.0,-105520,-102.74586173320351,-202.0,-41563,-40.470301850048685,0.0,-52.744923857868024,0.0,139,77,572,0.6435185185185185,216,0.5776481475051477,92,27456,6,33689,47,7657,0,0,35113,76676,False,True,96.7,6,20,0,192,21,0,0,1027,0,0,2,"{""cut_target"": 6, ""harmful_exit"": 71, ""neutral_exit"": 572, ""no_active_exit"": 239, ""saved_stop"": 92, ""timeout_improved"": 47}","{""candidate_after_baseline_exit"": 192, ""candidate_after_max_hold"": 21, ""no_candidate"": 20, ""none"": 788, ""stale_data_no_action"": 6}"
6000,-200,30000,validation,100,1026,0,817,209,6,258,762,-91582,-89.26120857699804,-202.0,-101491,-98.91910331384015,-202.0,-9909,-9.657894736842104,0.0,-12.128518971848225,0.0,104,51,662,0.6709677419354839,155,0.5936466139682639,71,18544,3,7861,33,7921,0,0,26465,36374,False,True,74.3,1,24,0,153,31,0,0,1026,0,0,2,"{""cut_target"": 3, ""harmful_exit"": 48, ""neutral_exit"": 662, ""no_active_exit"": 209, ""saved_stop"": 71, ""timeout_improved"": 33}","{""candidate_after_baseline_exit"": 153, ""candidate_after_max_hold"": 31, ""no_candidate"": 24, ""none"": 817, ""stale_data_no_action"": 1}"
6000,-200,30000,holdout,100,1026,0,794,232,3,272,751,-77057,-75.10428849902534,-202.0,-111285,-108.46491228070175,-202.0,-34228,-33.360623781676416,0.0,-43.10831234256927,0.0,113,61,620,0.6494252873563219,174,0.5759961965389941,67,17245,1,1657,46,3810,0,0,21055,55283,True,True,71.6,1,30,1,167,33,0,0,1026,0,0,2,"{""cut_target"": 1, ""harmful_exit"": 60, ""neutral_exit"": 620, ""no_active_exit"": 232, ""saved_stop"": 67, ""timeout_improved"": 46}","{""candidate_after_baseline_exit"": 167, ""candidate_after_max_hold"": 33, ""no_candidate"": 30, ""none"": 794, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
6000,-200,60000,train,100,1027,0,792,235,20,366,641,-22566,-21.97273612463486,-208.0,-106635,-103.83154819863681,-202.0,-84069,-81.85881207400195,0.0,-106.14772727272727,0.0,197,95,500,0.6746575342465754,292,0.6189550815027008,145,45484,13,64239,52,6230,0,0,51714,135783,False,True,150.2,6,20,0,208,1,0,0,1027,0,0,2,"{""cut_target"": 13, ""harmful_exit"": 82, ""neutral_exit"": 500, ""no_active_exit"": 235, ""saved_stop"": 145, ""timeout_improved"": 52}","{""candidate_after_baseline_exit"": 208, ""candidate_after_max_hold"": 1, ""no_candidate"": 20, ""none"": 792, ""stale_data_no_action"": 6}"
