target_bps,stop_bps,max_hold_ms,cost100_supported_rows,cost100_unsupported_rows,cost100_action_taken_count,cost100_no_action_count,cost100_baseline_target_count,cost100_baseline_stop_count,cost100_baseline_timeout_count,cost100_baseline_sum_after_cost_bps,cost100_baseline_avg_after_cost_bps,cost100_baseline_median_after_cost_bps,cost100_tsv2_sum_after_cost_bps,cost100_tsv2_avg_after_cost_bps,cost100_tsv2_median_after_cost_bps,cost100_delta_sum_bps,cost100_delta_avg_bps,cost100_delta_median_bps,cost100_action_delta_avg_bps,cost100_action_delta_median_bps,cost100_beneficial_exit_count,cost100_harmful_exit_count,cost100_neutral_exit_count,cost100_exit_action_precision,cost100_exit_action_precision_denominator,cost100_exit_action_precision_wilson95_lower,cost100_saved_stop_count,cost100_saved_stop_damage_bps,cost100_target_cut_count,cost100_target_cut_damage_bps,cost100_timeout_improved_count,cost100_timeout_improved_bps,cost100_generic_beneficial_count,cost100_generic_beneficial_bps,cost100_gross_saved_damage_bps,cost100_harmful_damage_bps,cost100_target_cut_damage_guard_pass,cost100_target_cut_count_guard_pass,cost100_target_cut_count_guard_limit,cost100_stale_no_action_exclusions,cost100_no_candidate_exclusions,cost100_not_active_exit_eligible_exclusions,cost100_candidate_after_baseline_exclusions,cost100_candidate_after_max_hold_exclusions,cost100_ambiguous_unjoined_exclusions,cost100_lifecycle_without_exit_replay_exclusions,cost100_exact_rows,cost100_path_approx_rows,cost100_baseline_unavailable_rows,cost100_max_consecutive_harmful_actions,cost100_classification_counts,cost100_exclusion_counts
2000,-1000,30000,3079,515,2616,463,153,450,2476,-660987,-214.67586878856773,-202.0,-667573,-216.8148749594024,-202.0,-6586,-2.1390061708346866,0.0,-2.517584097859327,0.0,408,249,1959,0.6210045662100456,657,0.5833062270061886,112,98543,61,103013,296,75084,0,0,173627,180213,False,True,141.6,8,74,1,295,85,0,515,3079,0,0,3,"{""cut_target"": 61, ""harmful_exit"": 188, ""neutral_exit"": 1959, ""no_active_exit"": 463, ""no_exit_replay"": 515, ""saved_stop"": 112, ""timeout_improved"": 296}","{""candidate_after_baseline_exit"": 295, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2616, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-1000,60000,3079,515,2633,446,212,525,2342,-634555,-206.0912633972069,-202.0,-665164,-216.0324780772978,-202.0,-30609,-9.941214680090939,0.0,-11.62514242309153,0.0,595,327,1711,0.6453362255965293,922,0.6139109523820813,187,174701,115,193643,408,95501,0,0,270202,300811,False,True,227.8,8,74,1,353,10,0,515,3079,0,0,3,"{""cut_target"": 115, ""harmful_exit"": 212, ""neutral_exit"": 1711, ""no_active_exit"": 446, ""no_exit_replay"": 515, ""saved_stop"": 187, ""timeout_improved"": 408}","{""candidate_after_baseline_exit"": 353, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2633, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-1000,120000,3079,515,2633,446,267,586,2226,-671054,-217.94543683013967,-202.0,-662380,-215.1282884053264,-202.0,8674,2.8171484248132512,0.0,3.294341055829852,0.0,839,319,1475,0.7245250431778929,1158,0.6980832425025618,248,238422,168,289123,591,143159,0,0,381581,372907,False,True,307.1,8,74,1,362,1,0,515,3079,0,0,4,"{""cut_target"": 168, ""harmful_exit"": 151, ""neutral_exit"": 1475, ""no_active_exit"": 446, ""no_exit_replay"": 515, ""saved_stop"": 248, ""timeout_improved"": 591}","{""candidate_after_baseline_exit"": 362, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2633, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-1500,30000,3079,515,2686,393,168,345,2566,-767041,-249.12016888600195,-202.0,-773164,-251.1088015589477,-202.0,-6123,-1.9886326729457615,0.0,-2.279597915115413,0.0,436,278,1972,0.6106442577030813,714,0.5743773941978443,94,107613,68,122040,342,109404,0,0,217017,223140,False,True,128.2,8,74,1,225,85,0,515,3079,0,0,4,"{""cut_target"": 68, ""harmful_exit"": 210, ""neutral_exit"": 1972, ""no_active_exit"": 393, ""no_exit_replay"": 515, ""saved_stop"": 94, ""timeout_improved"": 342}","{""candidate_after_baseline_exit"": 225, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2686, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-1500,60000,3079,515,2710,369,240,417,2422,-748912,-243.23221825267944,-202.0,-770196,-250.1448522247483,-202.0,-21284,-6.912633972068853,0.0,-7.853874538745387,0.0,625,362,1723,0.6332320162107397,987,0.6027039954255005,165,206540,134,243622,460,139906,0,0,346446,367730,False,True,211.0,8,74,1,276,10,0,515,3079,0,0,3,"{""cut_target"": 134, ""harmful_exit"": 228, ""neutral_exit"": 1723, ""no_active_exit"": 369, ""no_exit_replay"": 515, ""saved_stop"": 165, ""timeout_improved"": 460}","{""candidate_after_baseline_exit"": 276, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2710, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-1500,120000,3079,515,2710,369,304,474,2301,-797895,-259.14095485547256,-202.0,-767412,-249.24066255277688,-202.0,30483,9.90029230269568,0.0,11.248339483394833,0.0,874,353,1483,0.7123064384678076,1227,0.6863453423203834,222,284886,196,360830,652,197195,0,0,482081,451598,False,True,287.2,8,74,1,285,1,0,515,3079,0,0,4,"{""cut_target"": 196, ""harmful_exit"": 157, ""neutral_exit"": 1483, ""no_active_exit"": 369, ""no_exit_replay"": 515, ""saved_stop"": 222, ""timeout_improved"": 652}","{""candidate_after_baseline_exit"": 285, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2710, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-2000,30000,3079,515,2730,349,174,286,2619,-875255,-284.2659954530692,-202.0,-858846,-278.93666774926925,-202.0,16409,5.329327703799935,0.0,6.010622710622711,0.0,453,292,1985,0.6080536912751678,745,0.5725296848528741,87,128854,70,129452,366,127423,0,0,256277,239868,False,True,123.6,8,74,1,181,85,0,515,3079,0,0,4,"{""cut_target"": 70, ""harmful_exit"": 222, ""neutral_exit"": 1985, ""no_active_exit"": 349, ""no_exit_replay"": 515, ""saved_stop"": 87, ""timeout_improved"": 366}","{""candidate_after_baseline_exit"": 181, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2730, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-2000,60000,3079,515,2755,324,252,359,2468,-877887,-285.1208184475479,-202.0,-853763,-277.2858070802209,-202.0,24124,7.835011367327054,0.0,8.75644283121597,0.0,646,377,1732,0.6314760508308895,1023,0.6014742735060402,158,242617,140,263877,488,175950,0,0,418567,394443,False,True,206.8,8,74,1,231,10,0,515,3079,0,0,3,"{""cut_target"": 140, ""harmful_exit"": 237, ""neutral_exit"": 1732, ""no_active_exit"": 324, ""no_exit_replay"": 515, ""saved_stop"": 158, ""timeout_improved"": 488}","{""candidate_after_baseline_exit"": 231, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2755, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-2000,120000,3079,515,2755,324,319,404,2356,-938193,-304.7070477427736,-202.0,-850979,-276.38161740824944,-202.0,87214,28.325430334524196,0.0,31.656624319419237,0.0,895,370,1490,0.7075098814229249,1265,0.681843443413587,203,331935,205,389573,692,246512,0,0,578447,491233,False,True,272.2,8,74,1,240,1,0,515,3079,0,0,4,"{""cut_target"": 205, ""harmful_exit"": 165, ""neutral_exit"": 1490, ""no_active_exit"": 324, ""no_exit_replay"": 515, ""saved_stop"": 203, ""timeout_improved"": 692}","{""candidate_after_baseline_exit"": 240, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2755, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-3000,30000,3079,515,2801,278,181,186,2712,-1027319,-333.6534589152322,-202.0,-948556,-308.07275089314714,-202.0,78763,25.580708022085094,0.0,28.119600142806142,0.0,492,311,1998,0.6127023661270237,803,0.5785489664037433,77,136352,71,133982,415,196008,0,0,332360,253597,False,True,118.5,8,74,1,110,85,0,515,3079,0,0,3,"{""cut_target"": 71, ""harmful_exit"": 240, ""neutral_exit"": 1998, ""no_active_exit"": 278, ""no_exit_replay"": 515, ""saved_stop"": 77, ""timeout_improved"": 415}","{""candidate_after_baseline_exit"": 110, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2801, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-3000,60000,3079,515,2837,242,265,243,2571,-1066634,-346.4222150048717,-202.0,-945718,-307.15102305943486,-202.0,120916,39.27119194543683,0.0,42.62107860415932,0.0,692,404,1741,0.6313868613138686,1096,0.6024130207742412,131,264353,147,285410,561,283838,0,0,548191,427275,False,True,187.1,8,74,1,149,10,0,515,3079,0,0,3,"{""cut_target"": 147, ""harmful_exit"": 257, ""neutral_exit"": 1741, ""no_active_exit"": 242, ""no_exit_replay"": 515, ""saved_stop"": 131, ""timeout_improved"": 561}","{""candidate_after_baseline_exit"": 149, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2837, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-3000,120000,3079,515,2837,242,339,292,2448,-1162145,-377.44235141279637,-202.0,-942509,-306.10880155894773,-202.0,219636,71.33354985384865,0.0,77.41839971801198,0.0,944,395,1498,0.7050037341299478,1339,0.6800186657784295,180,387126,218,427628,764,371989,0,0,759115,539479,False,True,256.4,8,74,1,158,1,0,515,3079,0,0,4,"{""cut_target"": 218, ""harmful_exit"": 177, ""neutral_exit"": 1498, ""no_active_exit"": 242, ""no_exit_replay"": 515, ""saved_stop"": 180, ""timeout_improved"": 764}","{""candidate_after_baseline_exit"": 158, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2837, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-5000,30000,3079,515,2858,221,190,78,2811,-1174015,-381.29749918804805,-202.0,-1042677,-338.64144202663203,-202.0,131338,42.656057161416044,0.0,45.954513645906225,0.0,520,328,2010,0.6132075471698113,848,0.5799882466845555,37,109503,74,150832,483,307602,0,0,417105,285767,False,True,85.30000000000001,8,74,1,53,85,0,515,3079,0,0,3,"{""cut_target"": 74, ""harmful_exit"": 254, ""neutral_exit"": 2010, ""no_active_exit"": 221, ""no_exit_replay"": 515, ""saved_stop"": 37, ""timeout_improved"": 483}","{""candidate_after_baseline_exit"": 53, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2858, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-5000,60000,3079,515,2899,180,276,116,2687,-1303341,-423.3000974342319,-202.0,-1054218,-342.3897369275739,-202.0,249123,80.91036050665801,0.0,85.93411521214212,0.0,729,422,1748,0.6333622936576889,1151,0.6051223844424363,73,232267,152,309347,656,481525,0,0,713792,464669,False,False,138.60000000000002,8,74,1,87,10,0,515,3079,0,0,3,"{""cut_target"": 152, ""harmful_exit"": 270, ""neutral_exit"": 1748, ""no_active_exit"": 180, ""no_exit_replay"": 515, ""saved_stop"": 73, ""timeout_improved"": 656}","{""candidate_after_baseline_exit"": 87, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2899, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-5000,120000,3079,515,2900,179,353,144,2582,-1456397,-473.0097434231893,-202.0,-1049152,-340.74439753166615,-202.0,407245,132.26534589152322,0.0,140.4293103448276,0.0,984,411,1505,0.7053763440860215,1395,0.6809161317350322,101,343454,226,461016,883,643006,0,0,986460,579215,False,False,189.3,8,74,1,95,1,0,515,3079,0,0,4,"{""cut_target"": 226, ""harmful_exit"": 185, ""neutral_exit"": 1505, ""no_active_exit"": 179, ""no_exit_replay"": 515, ""saved_stop"": 101, ""timeout_improved"": 883}","{""candidate_after_baseline_exit"": 95, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2900, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-6000,30000,3079,515,2870,209,190,43,2846,-1211960,-393.62130561870737,-202.0,-1069353,-347.3052939265995,-202.0,142607,46.31601169210783,0.0,49.68885017421603,0.0,526,333,2011,0.6123399301513388,859,0.5793268739640106,16,55199,74,150832,510,380329,0,0,435528,292921,False,False,67.0,8,74,1,41,85,0,515,3079,0,0,3,"{""cut_target"": 74, ""harmful_exit"": 259, ""neutral_exit"": 2011, ""no_active_exit"": 209, ""no_exit_replay"": 515, ""saved_stop"": 16, ""timeout_improved"": 510}","{""candidate_after_baseline_exit"": 41, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2870, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-6000,60000,3079,515,2913,166,277,68,2734,-1366479,-443.806105878532,-202.0,-1079429,-350.5777849951283,-202.0,287050,93.2283208834037,0.0,98.54102300034329,0.0,737,427,1749,0.6331615120274914,1164,0.6050792094036542,40,160716,152,309347,697,598341,0,0,759057,472007,False,False,109.7,8,74,1,73,10,0,515,3079,0,0,3,"{""cut_target"": 152, ""harmful_exit"": 275, ""neutral_exit"": 1749, ""no_active_exit"": 166, ""no_exit_replay"": 515, ""saved_stop"": 40, ""timeout_improved"": 697}","{""candidate_after_baseline_exit"": 73, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2913, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-6000,120000,3079,515,2914,165,354,87,2638,-1523088,-494.66969795388115,-202.0,-1074363,-348.9324455992205,-202.0,448725,145.7372523546606,0.0,153.98936170212767,0.0,989,419,1506,0.7024147727272727,1408,0.678009355675353,59,246158,226,461016,930,795329,0,0,1041487,592762,False,False,152.0,8,74,1,81,1,0,515,3079,0,0,4,"{""cut_target"": 226, ""harmful_exit"": 193, ""neutral_exit"": 1506, ""no_active_exit"": 165, ""no_exit_replay"": 515, ""saved_stop"": 59, ""timeout_improved"": 930}","{""candidate_after_baseline_exit"": 81, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2914, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
3000,-200,30000,3079,515,2389,690,65,837,2177,-293451,-95.30724261123741,-202.0,-349776,-113.60051964923676,-202.0,-56325,-18.29327703799935,0.0,-23.576810380912516,0.0,350,185,1854,0.6542056074766355,535,0.6129321403254158,228,61345,24,55088,122,16557,0,0,77902,134227,False,True,240.2,8,74,1,522,85,0,515,3079,0,0,2,"{""cut_target"": 24, ""harmful_exit"": 161, ""neutral_exit"": 1854, ""no_active_exit"": 690, ""no_exit_replay"": 515, ""saved_stop"": 228, ""timeout_improved"": 122}","{""candidate_after_baseline_exit"": 522, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2389, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
3000,-200,60000,3079,515,2403,676,106,975,1998,-234173,-76.05488795063333,-202.0,-352668,-114.53978564468983,-202.0,-118495,-38.484897694056514,0.0,-49.31127756970454,0.0,536,242,1625,0.6889460154241646,778,0.6555555370286962,359,97105,54,125348,177,17547,0,0,114652,233147,False,True,376.7,8,74,1,583,10,0,515,3079,0,0,2,"{""cut_target"": 54, ""harmful_exit"": 188, ""neutral_exit"": 1625, ""no_active_exit"": 676, ""no_exit_replay"": 515, ""saved_stop"": 359, ""timeout_improved"": 177}","{""candidate_after_baseline_exit"": 583, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2403, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
3000,-200,120000,3079,515,2403,676,138,1184,1757,-202408,-65.73822669697954,-208.0,-352668,-114.53978564468983,-202.0,-150260,-48.8015589477103,0.0,-62.53017062005826,0.0,767,228,1408,0.770854271356784,995,0.7437277350983074,568,136349,86,210079,199,10159,0,0,146508,296768,False,True,587.9,8,74,1,592,1,0,515,3079,0,0,3,"{""cut_target"": 86, ""harmful_exit"": 142, ""neutral_exit"": 1408, ""no_active_exit"": 676, ""no_exit_replay"": 515, ""saved_stop"": 568, ""timeout_improved"": 199}","{""candidate_after_baseline_exit"": 592, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2403, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
3000,-300,30000,3079,515,2447,632,70,742,2267,-345956,-112.35985709645989,-202.0,-403562,-131.06917830464437,-202.0,-57606,-18.709321208184477,0.0,-23.541479362484676,0.0,372,198,1877,0.6526315789473685,570,0.6126397960808374,192,72105,29,70706,180,26886,0,0,98991,156597,False,True,210.0,8,74,1,464,85,0,515,3079,0,0,2,"{""cut_target"": 29, ""harmful_exit"": 169, ""neutral_exit"": 1877, ""no_active_exit"": 632, ""no_exit_replay"": 515, ""saved_stop"": 192, ""timeout_improved"": 180}","{""candidate_after_baseline_exit"": 464, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2447, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
3000,-300,60000,3079,515,2462,617,116,870,2093,-280806,-91.20038973692758,-202.0,-407751,-132.4296849626502,-202.0,-126945,-41.22929522572264,0.0,-51.561738424045494,0.0,553,265,1644,0.676039119804401,818,0.6432103911832648,313,118491,64,155272,240,27265,0,0,145756,272701,False,True,337.0,8,74,1,524,10,0,515,3079,0,0,3,"{""cut_target"": 64, ""harmful_exit"": 201, ""neutral_exit"": 1644, ""no_active_exit"": 617, ""no_exit_replay"": 515, ""saved_stop"": 313, ""timeout_improved"": 240}","{""candidate_after_baseline_exit"": 524, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2462, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
3000,-300,120000,3079,515,2462,617,150,1031,1898,-262846,-85.36732705423839,-208.0,-407751,-132.4296849626502,-202.0,-144905,-47.06235790841182,0.0,-58.856620633631195,0.0,790,249,1423,0.7603464870067372,1039,0.7334615561474804,474,170167,98,246064,316,27441,0,0,197608,342513,False,True,505.6,8,74,1,533,1,0,515,3079,0,0,3,"{""cut_target"": 98, ""harmful_exit"": 151, ""neutral_exit"": 1423, ""no_active_exit"": 617, ""no_exit_replay"": 515, ""saved_stop"": 474, ""timeout_improved"": 316}","{""candidate_after_baseline_exit"": 533, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2462, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
3000,-500,30000,3079,515,2522,557,76,642,2361,-447448,-145.3225073075674,-202.0,-481096,-156.2507307567392,-202.0,-33648,-10.928223449171808,0.0,-13.341792228390167,0.0,405,213,1904,0.6553398058252428,618,0.6170138635375098,176,91666,30,73723,229,42367,0,0,134033,167681,False,True,198.9,8,74,1,389,85,0,515,3079,0,0,3,"{""cut_target"": 30, ""harmful_exit"": 183, ""neutral_exit"": 1904, ""no_active_exit"": 557, ""no_exit_replay"": 515, ""saved_stop"": 176, ""timeout_improved"": 229}","{""candidate_after_baseline_exit"": 389, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2522, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
3000,-500,60000,3079,515,2539,540,125,752,2202,-380841,-123.68983436180578,-202.0,-484090,-157.22312439103604,-202.0,-103249,-33.53329002923027,0.0,-40.66522252855455,0.0,592,285,1662,0.6750285062713797,877,0.6433255550070403,280,150216,67,161800,312,49077,0,0,199293,302542,False,True,311.2,8,74,1,447,10,0,515,3079,0,0,3,"{""cut_target"": 67, ""harmful_exit"": 218, ""neutral_exit"": 1662, ""no_active_exit"": 540, ""no_exit_replay"": 515, ""saved_stop"": 280, ""timeout_improved"": 312}","{""candidate_after_baseline_exit"": 447, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2539, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
3000,-500,120000,3079,515,2539,540,166,899,2014,-379883,-123.37869438129263,-204.0,-481070,-156.24228645664178,-202.0,-101187,-32.86359207534914,0.0,-39.85309176841276,0.0,832,272,1435,0.7536231884057971,1104,0.7273546623099935,427,228103,107,269701,405,53427,0,0,281530,382717,False,True,467.5,8,74,1,456,1,0,515,3079,0,0,3,"{""cut_target"": 107, ""harmful_exit"": 165, ""neutral_exit"": 1435, ""no_active_exit"": 540, ""no_exit_replay"": 515, ""saved_stop"": 427, ""timeout_improved"": 405}","{""candidate_after_baseline_exit"": 456, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2539, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
3000,-700,30000,3079,515,2584,495,79,538,2462,-533091,-173.13770704774277,-202.0,-560295,-181.97304319584282,-202.0,-27204,-8.835336148100032,0.0,-10.527863777089783,0.0,412,229,1943,0.6427457098283932,641,0.6049002013199059,138,99068,32,80441,274,64314,0,0,163382,190586,False,True,165.4,8,74,1,327,85,0,515,3079,0,0,3,"{""cut_target"": 32, ""harmful_exit"": 197, ""neutral_exit"": 1943, ""no_active_exit"": 495, ""no_exit_replay"": 515, ""saved_stop"": 138, ""timeout_improved"": 274}","{""candidate_after_baseline_exit"": 327, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2584, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
3000,-700,60000,3079,515,2604,475,132,637,2310,-477986,-155.24066255277688,-202.0,-562996,-182.85027606365702,-202.0,-85010,-27.609613510880155,0.0,-32.645929339477725,0.0,601,304,1699,0.6640883977900552,905,0.6326805626455774,231,172221,73,181547,370,77678,0,0,249899,334909,False,True,268.0,8,74,1,382,10,0,515,3079,0,0,3,"{""cut_target"": 73, ""harmful_exit"": 231, ""neutral_exit"": 1699, ""no_active_exit"": 475, ""no_exit_replay"": 515, ""saved_stop"": 231, ""timeout_improved"": 370}","{""candidate_after_baseline_exit"": 382, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2604, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
3000,-700,120000,3079,515,2604,475,178,719,2182,-483492,-157.02890548879506,-203.0,-559976,-181.86943812926276,-202.0,-76484,-24.840532640467686,0.0,-29.37173579109063,0.0,848,291,1465,0.7445127304653204,1139,0.7183917432170015,313,239178,118,304563,535,110790,0,0,349968,426452,False,True,366.5,8,74,1,391,1,0,515,3079,0,0,3,"{""cut_target"": 118, ""harmful_exit"": 173, ""neutral_exit"": 1465, ""no_active_exit"": 475, ""no_exit_replay"": 515, ""saved_stop"": 313, ""timeout_improved"": 535}","{""candidate_after_baseline_exit"": 391, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2604, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
3000,-1000,30000,3079,515,2633,446,80,461,2538,-634398,-206.0402728158493,-202.0,-651931,-211.73465410847678,-202.0,-17533,-5.694381292627477,0.0,-6.6589441701481205,0.0,426,247,1960,0.6329866270430906,673,0.5959126229585667,117,110695,32,80441,309,82880,0,0,193575,211108,False,True,147.9,8,74,1,278,85,0,515,3079,0,0,3,"{""cut_target"": 32, ""harmful_exit"": 215, ""neutral_exit"": 1960, ""no_active_exit"": 446, ""no_exit_replay"": 515, ""saved_stop"": 117, ""timeout_improved"": 309}","{""candidate_after_baseline_exit"": 278, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2633, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
3000,-1000,60000,3079,515,2656,423,144,550,2385,-585033,-190.0074699577785,-202.0,-650802,-211.36797661578436,-202.0,-65769,-21.360506658005846,0.0,-24.76242469879518,0.0,618,327,1711,0.653968253968254,945,0.6230702154312922,201,199832,82,209999,417,105902,0,0,305734,371503,False,True,242.7,8,74,1,330,10,0,515,3079,0,0,3,"{""cut_target"": 82, ""harmful_exit"": 245, ""neutral_exit"": 1711, ""no_active_exit"": 423, ""no_exit_replay"": 515, ""saved_stop"": 201, ""timeout_improved"": 417}","{""candidate_after_baseline_exit"": 330, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2656, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
3000,-1000,120000,3079,515,2656,423,196,622,2261,-595828,-193.5134784020786,-202.0,-643621,-209.0357258850276,-202.0,-47793,-15.522247482949009,0.0,-17.994352409638555,0.0,868,313,1475,0.7349703640982218,1181,0.7090665649985926,273,281307,131,343976,595,146017,0,0,427324,475117,False,True,332.5,8,74,1,339,1,0,515,3079,0,0,4,"{""cut_target"": 131, ""harmful_exit"": 182, ""neutral_exit"": 1475, ""no_active_exit"": 423, ""no_exit_replay"": 515, ""saved_stop"": 273, ""timeout_improved"": 595}","{""candidate_after_baseline_exit"": 339, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2656, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
3000,-1500,30000,3079,515,2704,375,90,355,2634,-735309,-238.81422539785646,-202.0,-756269,-245.62163039948035,-202.0,-20960,-6.807405001623904,0.0,-7.7514792899408285,0.0,454,277,1973,0.6210670314637483,731,0.5853531071248463,98,118556,37,100669,356,120622,0,0,239178,260138,False,True,133.6,8,74,1,207,85,0,515,3079,0,0,4,"{""cut_target"": 37, ""harmful_exit"": 240, ""neutral_exit"": 1973, ""no_active_exit"": 375, ""no_exit_replay"": 515, ""saved_stop"": 98, ""timeout_improved"": 356}","{""candidate_after_baseline_exit"": 207, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2704, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
