check_type,scope_or_file,row_id,metric,reported_value,recomputed_value,absolute_diff,status,notes
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_avg_equals_sum_over_count,-189.58424507658643,-189.58424507658643,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision,0.8198198198198198,0.8198198198198198,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision_wilson95_lower,0.798269354794752,0.798269354794752,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_avg_equals_sum_over_count,-140.7882932166302,-140.7882932166302,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision,0.7157001414427157,0.7157001414427157,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision_wilson95_lower,0.6813539128371514,0.6813539128371514,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_avg_equals_sum_over_count,-141.3651531728665,-141.3651531728665,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision,0.7738209817131858,0.7738209817131858,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision_wilson95_lower,0.7474009713077796,0.7474009713077796,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_avg_equals_sum_over_count,-145.82330415754922,-145.82330415754925,2.842170943040401e-14,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision,0.8260188087774295,0.8260188087774295,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision_wilson95_lower,0.8042481941797348,0.8042481941797348,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_avg_equals_sum_over_count,-119.53966083150985,-119.53966083150985,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision,0.7119402985074627,0.7119402985074627,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision_wilson95_lower,0.6765181100721658,0.6765181100721658,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_avg_equals_sum_over_count,-118.08315098468272,-118.08315098468272,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision,0.771399798590131,0.771399798590131,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision_wilson95_lower,0.7442646279394651,0.7442646279394651,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_avg_equals_sum_over_count,-118.09080962800876,-118.09080962800876,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision,0.8277551020408164,0.8277551020408164,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision_wilson95_lower,0.8055939126936938,0.8055939126936938,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_avg_equals_sum_over_count,-434.65563457330416,-434.65563457330416,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision,0.6634615384615384,0.6634615384615384,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision_wilson95_lower,0.634188398770929,0.634188398770929,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_avg_equals_sum_over_count,-502.5637308533917,-502.5637308533917,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision,0.7076183939601922,0.7076183939601922,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision_wilson95_lower,0.6837410758608232,0.6837410758608232,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_avg_equals_sum_over_count,-543.1176148796499,-543.1176148796499,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision,0.7578034682080925,0.7578034682080925,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision_wilson95_lower,0.7370588522170956,0.7370588522170956,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_avg_equals_sum_over_count,-416.0924507658643,-416.0924507658643,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision,0.6627565982404692,0.6627565982404692,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision_wilson95_lower,0.6332248470005966,0.6332248470005966,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_avg_equals_sum_over_count,-483.2281181619256,-483.2281181619256,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision,0.7095205003474635,0.7095205003474635,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision_wilson95_lower,0.6855310586273033,0.6855310586273033,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_avg_equals_sum_over_count,-522.2278446389496,-522.2278446389497,1.1368683772161603e-13,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision,0.7600936220011703,0.7600936220011703,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision_wilson95_lower,0.7392789644413116,0.7392789644413116,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_avg_equals_sum_over_count,-362.2346827133479,-362.2346827133479,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision,0.6608427543679343,0.6608427543679343,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision_wilson95_lower,0.6305151751548207,0.6305151751548207,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_avg_equals_sum_over_count,-400.7035010940919,-400.7035010940919,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision,0.7150145772594753,0.7150145772594753,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision_wilson95_lower,0.6905542537712137,0.6905542537712137,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_avg_equals_sum_over_count,-432.55224288840265,-432.55224288840265,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision,0.773365913255956,0.773365913255956,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision_wilson95_lower,0.7524590582120193,0.7524590582120193,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_avg_equals_sum_over_count,-298.585886214442,-298.58588621444204,5.684341886080802e-14,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision,0.6720955483170467,0.6720955483170467,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision_wilson95_lower,0.6411168325273341,0.6411168325273341,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_avg_equals_sum_over_count,-330.4715536105033,-330.4715536105033,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision,0.7288651942117289,0.7288651942117289,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision_wilson95_lower,0.7041779734846849,0.7041779734846849,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_avg_equals_sum_over_count,-356.9589715536105,-356.9589715536105,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision,0.7888040712468194,0.7888040712468194,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision_wilson95_lower,0.7679357068261166,0.7679357068261166,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_avg_equals_sum_over_count,-268.3544857768053,-268.35448577680523,5.684341886080802e-14,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision,0.6893424036281179,0.6893424036281179,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision_wilson95_lower,0.6580363214070951,0.6580363214070951,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_avg_equals_sum_over_count,-285.31509846827134,-285.31509846827134,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision,0.7377567140600316,0.7377567140600316,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision_wilson95_lower,0.712834199373777,0.712834199373777,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_avg_equals_sum_over_count,-311.37363238512035,-311.37363238512035,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision,0.799474030243261,0.799474030243261,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision_wilson95_lower,0.778608793354434,0.778608793354434,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_avg_equals_sum_over_count,-223.13894967177242,-223.13894967177242,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision,0.6924969249692496,0.6924969249692496,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision_wilson95_lower,0.65993313503939,0.65993313503939,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_avg_equals_sum_over_count,-235.89195842450766,-235.89195842450766,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision,0.7474662162162162,0.7474662162162162,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision_wilson95_lower,0.7219457084753749,0.7219457084753749,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_avg_equals_sum_over_count,-256.25765864332607,-256.25765864332607,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision,0.8132404181184669,0.8132404181184669,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision_wilson95_lower,0.7922498648997857,0.7922498648997857,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_avg_equals_sum_over_count,-188.1031181619256,-188.1031181619256,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision,0.6930946291560103,0.6930946291560103,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision_wilson95_lower,0.6598906613506056,0.6598906613506056,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_avg_equals_sum_over_count,-195.4956236323851,-195.49562363238513,2.842170943040401e-14,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision,0.7556917688266199,0.7556917688266199,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision_wilson95_lower,0.7299411194659897,0.7299411194659897,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_avg_equals_sum_over_count,-211.3301422319475,-211.3301422319475,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision,0.8206051873198847,0.8206051873198847,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision_wilson95_lower,0.7995439383392391,0.7995439383392391,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_avg_equals_sum_over_count,-160.88293216630197,-160.88293216630197,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision,0.7106666666666667,0.7106666666666667,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision_wilson95_lower,0.6772055252112323,0.6772055252112323,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_avg_equals_sum_over_count,-164.03309628008753,-164.03309628008753,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision,0.7713248638838476,0.7713248638838476,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision_wilson95_lower,0.745611289672488,0.745611289672488,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_avg_equals_sum_over_count,-174.37472647702407,-174.37472647702407,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision,0.8303571428571429,0.8303571428571429,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision_wilson95_lower,0.8093566616330462,0.8093566616330462,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_avg_equals_sum_over_count,-131.23550328227572,-131.23550328227572,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision,0.7211267605633803,0.7211267605633803,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision_wilson95_lower,0.6870182657330349,0.6870182657330349,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_avg_equals_sum_over_count,-132.41192560175054,-132.41192560175054,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision,0.7819047619047619,0.7819047619047619,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision_wilson95_lower,0.7559238036271438,0.7559238036271438,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_avg_equals_sum_over_count,-133.18599562363238,-133.18599562363238,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision,0.8361801242236024,0.8361801242236024,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision_wilson95_lower,0.8149731255263952,0.8149731255263952,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_avg_equals_sum_over_count,-110.35530634573304,-110.35530634573304,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M0_ALL,cost100_exit_action_precision,0.7176820208023774,0.7176820208023774,0.0,PASS,
