scope,anchor,mask_name,target_bps,stop_bps,max_hold_ms,guard_name,early_horizon_ms,positions_with_exit_replay,positions_with_tsv2_windows,candidate_positions,exact_join_rate,supported_rows,action_taken_count,exit_action_precision,wilson_lower95,paired_delta_sum_bps,paired_delta_avg_bps,paired_delta_median_bps,baseline_cost100_sum_bps,tsv2_cost100_sum_bps,baseline_cost200_sum_bps,tsv2_cost200_sum_bps,anchor_tsv2_cost100_sum_bps,anchor_tsv2_cost200_sum_bps,cost100_improvement_vs_unguarded_anchor_bps,cost200_improvement_vs_unguarded_anchor_bps,target_cut_damage_ratio,target_cut_count,target_cut_damage_bps,saved_stop_count,saved_stop_damage_bps,timeout_improved_count,target_cut_count_guard_limit,target_cut_count_guard_pass,max_consecutive_harmful_actions,aggregate_pass,segment_target_cut_guard_pass,scope_pass,anchor_target_cut_count,anchor_target_cut_damage_bps,guarded_target_cut_damage_bps,target_cut_damage_reduction_bps,target_cut_damage_reduction_rate,anchor_saved_stop_damage_bps,guarded_saved_stop_damage_bps,saved_stop_damage_retained_rate,anchor_timeout_improved_count,guarded_timeout_improved_count,timeout_improved_count_retained_rate,top5_target_cut_winner_count,top5_target_cut_winners_protected,top5_target_cut_winners_protected_rate,top10_target_cut_winner_count,top10_target_cut_winners_protected,top10_target_cut_winners_protected_rate,guarded_cost0_baseline_sum_after_cost_bps,guarded_cost0_baseline_avg_after_cost_bps,guarded_cost0_baseline_median_after_cost_bps,guarded_cost0_tsv2_sum_after_cost_bps,guarded_cost0_tsv2_avg_after_cost_bps,guarded_cost0_tsv2_median_after_cost_bps,guarded_cost0_delta_sum_bps,guarded_cost0_delta_avg_bps,guarded_cost0_delta_median_bps,anchor_cost0_baseline_sum_after_cost_bps,anchor_cost0_baseline_avg_after_cost_bps,anchor_cost0_baseline_median_after_cost_bps,anchor_cost0_tsv2_sum_after_cost_bps,anchor_cost0_tsv2_avg_after_cost_bps,anchor_cost0_tsv2_median_after_cost_bps,anchor_cost0_delta_sum_bps,anchor_cost0_delta_avg_bps,anchor_cost0_delta_median_bps,guarded_cost50_baseline_sum_after_cost_bps,guarded_cost50_baseline_avg_after_cost_bps,guarded_cost50_baseline_median_after_cost_bps,guarded_cost50_tsv2_sum_after_cost_bps,guarded_cost50_tsv2_avg_after_cost_bps,guarded_cost50_tsv2_median_after_cost_bps,guarded_cost50_delta_sum_bps,guarded_cost50_delta_avg_bps,guarded_cost50_delta_median_bps,anchor_cost50_baseline_sum_after_cost_bps,anchor_cost50_baseline_avg_after_cost_bps,anchor_cost50_baseline_median_after_cost_bps,anchor_cost50_tsv2_sum_after_cost_bps,anchor_cost50_tsv2_avg_after_cost_bps,anchor_cost50_tsv2_median_after_cost_bps,anchor_cost50_delta_sum_bps,anchor_cost50_delta_avg_bps,anchor_cost50_delta_median_bps,guarded_cost100_baseline_sum_after_cost_bps,guarded_cost100_baseline_avg_after_cost_bps,guarded_cost100_baseline_median_after_cost_bps,guarded_cost100_tsv2_sum_after_cost_bps,guarded_cost100_tsv2_avg_after_cost_bps,guarded_cost100_tsv2_median_after_cost_bps,guarded_cost100_delta_sum_bps,guarded_cost100_delta_avg_bps,guarded_cost100_delta_median_bps,anchor_cost100_baseline_sum_after_cost_bps,anchor_cost100_baseline_avg_after_cost_bps,anchor_cost100_baseline_median_after_cost_bps,anchor_cost100_tsv2_sum_after_cost_bps,anchor_cost100_tsv2_avg_after_cost_bps,anchor_cost100_tsv2_median_after_cost_bps,anchor_cost100_delta_sum_bps,anchor_cost100_delta_avg_bps,anchor_cost100_delta_median_bps,guarded_cost150_baseline_sum_after_cost_bps,guarded_cost150_baseline_avg_after_cost_bps,guarded_cost150_baseline_median_after_cost_bps,guarded_cost150_tsv2_sum_after_cost_bps,guarded_cost150_tsv2_avg_after_cost_bps,guarded_cost150_tsv2_median_after_cost_bps,guarded_cost150_delta_sum_bps,guarded_cost150_delta_avg_bps,guarded_cost150_delta_median_bps,anchor_cost150_baseline_sum_after_cost_bps,anchor_cost150_baseline_avg_after_cost_bps,anchor_cost150_baseline_median_after_cost_bps,anchor_cost150_tsv2_sum_after_cost_bps,anchor_cost150_tsv2_avg_after_cost_bps,anchor_cost150_tsv2_median_after_cost_bps,anchor_cost150_delta_sum_bps,anchor_cost150_delta_avg_bps,anchor_cost150_delta_median_bps,guarded_cost200_baseline_sum_after_cost_bps,guarded_cost200_baseline_avg_after_cost_bps,guarded_cost200_baseline_median_after_cost_bps,guarded_cost200_tsv2_sum_after_cost_bps,guarded_cost200_tsv2_avg_after_cost_bps,guarded_cost200_tsv2_median_after_cost_bps,guarded_cost200_delta_sum_bps,guarded_cost200_delta_avg_bps,guarded_cost200_delta_median_bps,anchor_cost200_baseline_sum_after_cost_bps,anchor_cost200_baseline_avg_after_cost_bps,anchor_cost200_baseline_median_after_cost_bps,anchor_cost200_tsv2_sum_after_cost_bps,anchor_cost200_tsv2_avg_after_cost_bps,anchor_cost200_tsv2_median_after_cost_bps,anchor_cost200_delta_sum_bps,anchor_cost200_delta_avg_bps,anchor_cost200_delta_median_bps
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M7_CLASS_RESTRICTED / 10000 / -6000 / 60000,M7_CLASS_RESTRICTED,10000,-6000,60000,G5_DELAYED_DECISION_8000,10000,4748,5604,5485,1.0,4748,4578,0.6290115532734275,0.604734770039353,59409,12.512426284751474,0.0,-1567168,-1507759,-2041968,-1982559,-1499655,-1974455,-8104,-8104,0.17655802207197935,24,178414,52,197512,928,144.8,True,3,False,False,False,26,253413,178414,74999,0.2959556139582421,254855,197512,0.7749975476251202,1083,928,0.8568790397045245,2,0,0.0,3,0,0.0,-1092368,-230.06908171861838,-102.0,-1032959,-217.5566554338669,-102.0,59409,12.512426284751474,0.0,-1092368,-230.06908171861838,-102.0,-1024855,-215.84983150800338,-102.0,67513,14.219250210614996,0.0,-1329768,-280.06908171861835,-152.0,-1270359,-267.55665543386687,-152.0,59409,12.512426284751474,0.0,-1329768,-280.06908171861835,-152.0,-1262255,-265.8498315080034,-152.0,67513,14.219250210614996,0.0,-1567168,-330.06908171861835,-202.0,-1507759,-317.55665543386687,-202.0,59409,12.512426284751474,0.0,-1567168,-330.06908171861835,-202.0,-1499655,-315.8498315080034,-202.0,67513,14.219250210614996,0.0,-1804568,-380.06908171861835,-252.0,-1745159,-367.55665543386687,-252.0,59409,12.512426284751474,0.0,-1804568,-380.06908171861835,-252.0,-1737055,-365.8498315080034,-252.0,67513,14.219250210614996,0.0,-2041968,-430.06908171861835,-302.0,-1982559,-417.55665543386687,-302.0,59409,12.512426284751474,0.0,-2041968,-430.06908171861835,-302.0,-1974455,-415.8498315080034,-302.0,67513,14.219250210614996,0.0
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M7_CLASS_RESTRICTED / 10000 / -6000 / 60000,M7_CLASS_RESTRICTED,10000,-6000,60000,G5_DELAYED_DECISION_8000,20000,4748,5604,5485,1.0,4748,4578,0.6290115532734275,0.604734770039353,59409,12.512426284751474,0.0,-1567168,-1507759,-2041968,-1982559,-1499655,-1974455,-8104,-8104,0.17655802207197935,24,178414,52,197512,928,144.8,True,3,False,False,False,26,253413,178414,74999,0.2959556139582421,254855,197512,0.7749975476251202,1083,928,0.8568790397045245,2,0,0.0,3,0,0.0,-1092368,-230.06908171861838,-102.0,-1032959,-217.5566554338669,-102.0,59409,12.512426284751474,0.0,-1092368,-230.06908171861838,-102.0,-1024855,-215.84983150800338,-102.0,67513,14.219250210614996,0.0,-1329768,-280.06908171861835,-152.0,-1270359,-267.55665543386687,-152.0,59409,12.512426284751474,0.0,-1329768,-280.06908171861835,-152.0,-1262255,-265.8498315080034,-152.0,67513,14.219250210614996,0.0,-1567168,-330.06908171861835,-202.0,-1507759,-317.55665543386687,-202.0,59409,12.512426284751474,0.0,-1567168,-330.06908171861835,-202.0,-1499655,-315.8498315080034,-202.0,67513,14.219250210614996,0.0,-1804568,-380.06908171861835,-252.0,-1745159,-367.55665543386687,-252.0,59409,12.512426284751474,0.0,-1804568,-380.06908171861835,-252.0,-1737055,-365.8498315080034,-252.0,67513,14.219250210614996,0.0,-2041968,-430.06908171861835,-302.0,-1982559,-417.55665543386687,-302.0,59409,12.512426284751474,0.0,-2041968,-430.06908171861835,-302.0,-1974455,-415.8498315080034,-302.0,67513,14.219250210614996,0.0
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M7_CLASS_RESTRICTED / 10000 / -6000 / 60000,M7_CLASS_RESTRICTED,10000,-6000,60000,G5_DELAYED_DECISION_8000,30000,4748,5604,5485,1.0,4748,4578,0.6290115532734275,0.604734770039353,59409,12.512426284751474,0.0,-1567168,-1507759,-2041968,-1982559,-1499655,-1974455,-8104,-8104,0.17655802207197935,24,178414,52,197512,928,144.8,True,3,False,False,False,26,253413,178414,74999,0.2959556139582421,254855,197512,0.7749975476251202,1083,928,0.8568790397045245,2,0,0.0,3,0,0.0,-1092368,-230.06908171861838,-102.0,-1032959,-217.5566554338669,-102.0,59409,12.512426284751474,0.0,-1092368,-230.06908171861838,-102.0,-1024855,-215.84983150800338,-102.0,67513,14.219250210614996,0.0,-1329768,-280.06908171861835,-152.0,-1270359,-267.55665543386687,-152.0,59409,12.512426284751474,0.0,-1329768,-280.06908171861835,-152.0,-1262255,-265.8498315080034,-152.0,67513,14.219250210614996,0.0,-1567168,-330.06908171861835,-202.0,-1507759,-317.55665543386687,-202.0,59409,12.512426284751474,0.0,-1567168,-330.06908171861835,-202.0,-1499655,-315.8498315080034,-202.0,67513,14.219250210614996,0.0,-1804568,-380.06908171861835,-252.0,-1745159,-367.55665543386687,-252.0,59409,12.512426284751474,0.0,-1804568,-380.06908171861835,-252.0,-1737055,-365.8498315080034,-252.0,67513,14.219250210614996,0.0,-2041968,-430.06908171861835,-302.0,-1982559,-417.55665543386687,-302.0,59409,12.512426284751474,0.0,-2041968,-430.06908171861835,-302.0,-1974455,-415.8498315080034,-302.0,67513,14.219250210614996,0.0
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M7_CLASS_RESTRICTED / 10000 / -6000 / 60000,M7_CLASS_RESTRICTED,10000,-6000,60000,G5_DELAYED_DECISION_8000,45000,4748,5604,5485,1.0,4748,4578,0.6290115532734275,0.604734770039353,59409,12.512426284751474,0.0,-1567168,-1507759,-2041968,-1982559,-1499655,-1974455,-8104,-8104,0.17655802207197935,24,178414,52,197512,928,144.8,True,3,False,False,False,26,253413,178414,74999,0.2959556139582421,254855,197512,0.7749975476251202,1083,928,0.8568790397045245,2,0,0.0,3,0,0.0,-1092368,-230.06908171861838,-102.0,-1032959,-217.5566554338669,-102.0,59409,12.512426284751474,0.0,-1092368,-230.06908171861838,-102.0,-1024855,-215.84983150800338,-102.0,67513,14.219250210614996,0.0,-1329768,-280.06908171861835,-152.0,-1270359,-267.55665543386687,-152.0,59409,12.512426284751474,0.0,-1329768,-280.06908171861835,-152.0,-1262255,-265.8498315080034,-152.0,67513,14.219250210614996,0.0,-1567168,-330.06908171861835,-202.0,-1507759,-317.55665543386687,-202.0,59409,12.512426284751474,0.0,-1567168,-330.06908171861835,-202.0,-1499655,-315.8498315080034,-202.0,67513,14.219250210614996,0.0,-1804568,-380.06908171861835,-252.0,-1745159,-367.55665543386687,-252.0,59409,12.512426284751474,0.0,-1804568,-380.06908171861835,-252.0,-1737055,-365.8498315080034,-252.0,67513,14.219250210614996,0.0,-2041968,-430.06908171861835,-302.0,-1982559,-417.55665543386687,-302.0,59409,12.512426284751474,0.0,-2041968,-430.06908171861835,-302.0,-1974455,-415.8498315080034,-302.0,67513,14.219250210614996,0.0
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M0_ALL / 6000 / -6000 / 120000,M0_ALL,6000,-6000,120000,G0_NONE,10000,3656,4831,4746,1.0,3656,3557,0.7597701149425288,0.7391381027103509,571588,156.34245076586433,0.0,-1992370,-1420782,-2357970,-1786382,-1420782,-1786382,0,0,0.3766901769759775,97,577819,87,408721,1235,210.5,True,4,False,False,False,97,577819,577819,0,0.0,408721,408721,1.0,1235,1235,1.0,5,0,0.0,10,0,0.0,-1626770,-444.9589715536105,-108.0,-1055182,-288.6165207877462,-102.0,571588,156.34245076586433,0.0,-1626770,-444.9589715536105,-108.0,-1055182,-288.6165207877462,-102.0,571588,156.34245076586433,0.0,-1809570,-494.9589715536105,-158.0,-1237982,-338.6165207877462,-152.0,571588,156.34245076586433,0.0,-1809570,-494.9589715536105,-158.0,-1237982,-338.6165207877462,-152.0,571588,156.34245076586433,0.0,-1992370,-544.9589715536105,-208.0,-1420782,-388.6165207877462,-202.0,571588,156.34245076586433,0.0,-1992370,-544.9589715536105,-208.0,-1420782,-388.6165207877462,-202.0,571588,156.34245076586433,0.0,-2175170,-594.9589715536105,-258.0,-1603582,-438.6165207877462,-252.0,571588,156.34245076586433,0.0,-2175170,-594.9589715536105,-258.0,-1603582,-438.6165207877462,-252.0,571588,156.34245076586433,0.0,-2357970,-644.9589715536105,-308.0,-1786382,-488.6165207877462,-302.0,571588,156.34245076586433,0.0,-2357970,-644.9589715536105,-308.0,-1786382,-488.6165207877462,-302.0,571588,156.34245076586433,0.0
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M0_ALL / 6000 / -6000 / 120000,M0_ALL,6000,-6000,120000,G0_NONE,20000,3656,4831,4746,1.0,3656,3557,0.7597701149425288,0.7391381027103509,571588,156.34245076586433,0.0,-1992370,-1420782,-2357970,-1786382,-1420782,-1786382,0,0,0.3766901769759775,97,577819,87,408721,1235,210.5,True,4,False,False,False,97,577819,577819,0,0.0,408721,408721,1.0,1235,1235,1.0,5,0,0.0,10,0,0.0,-1626770,-444.9589715536105,-108.0,-1055182,-288.6165207877462,-102.0,571588,156.34245076586433,0.0,-1626770,-444.9589715536105,-108.0,-1055182,-288.6165207877462,-102.0,571588,156.34245076586433,0.0,-1809570,-494.9589715536105,-158.0,-1237982,-338.6165207877462,-152.0,571588,156.34245076586433,0.0,-1809570,-494.9589715536105,-158.0,-1237982,-338.6165207877462,-152.0,571588,156.34245076586433,0.0,-1992370,-544.9589715536105,-208.0,-1420782,-388.6165207877462,-202.0,571588,156.34245076586433,0.0,-1992370,-544.9589715536105,-208.0,-1420782,-388.6165207877462,-202.0,571588,156.34245076586433,0.0,-2175170,-594.9589715536105,-258.0,-1603582,-438.6165207877462,-252.0,571588,156.34245076586433,0.0,-2175170,-594.9589715536105,-258.0,-1603582,-438.6165207877462,-252.0,571588,156.34245076586433,0.0,-2357970,-644.9589715536105,-308.0,-1786382,-488.6165207877462,-302.0,571588,156.34245076586433,0.0,-2357970,-644.9589715536105,-308.0,-1786382,-488.6165207877462,-302.0,571588,156.34245076586433,0.0
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M0_ALL / 6000 / -6000 / 120000,M0_ALL,6000,-6000,120000,G0_NONE,30000,3656,4831,4746,1.0,3656,3557,0.7597701149425288,0.7391381027103509,571588,156.34245076586433,0.0,-1992370,-1420782,-2357970,-1786382,-1420782,-1786382,0,0,0.3766901769759775,97,577819,87,408721,1235,210.5,True,4,False,False,False,97,577819,577819,0,0.0,408721,408721,1.0,1235,1235,1.0,5,0,0.0,10,0,0.0,-1626770,-444.9589715536105,-108.0,-1055182,-288.6165207877462,-102.0,571588,156.34245076586433,0.0,-1626770,-444.9589715536105,-108.0,-1055182,-288.6165207877462,-102.0,571588,156.34245076586433,0.0,-1809570,-494.9589715536105,-158.0,-1237982,-338.6165207877462,-152.0,571588,156.34245076586433,0.0,-1809570,-494.9589715536105,-158.0,-1237982,-338.6165207877462,-152.0,571588,156.34245076586433,0.0,-1992370,-544.9589715536105,-208.0,-1420782,-388.6165207877462,-202.0,571588,156.34245076586433,0.0,-1992370,-544.9589715536105,-208.0,-1420782,-388.6165207877462,-202.0,571588,156.34245076586433,0.0,-2175170,-594.9589715536105,-258.0,-1603582,-438.6165207877462,-252.0,571588,156.34245076586433,0.0,-2175170,-594.9589715536105,-258.0,-1603582,-438.6165207877462,-252.0,571588,156.34245076586433,0.0,-2357970,-644.9589715536105,-308.0,-1786382,-488.6165207877462,-302.0,571588,156.34245076586433,0.0,-2357970,-644.9589715536105,-308.0,-1786382,-488.6165207877462,-302.0,571588,156.34245076586433,0.0
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M0_ALL / 6000 / -6000 / 120000,M0_ALL,6000,-6000,120000,G0_NONE,45000,3656,4831,4746,1.0,3656,3557,0.7597701149425288,0.7391381027103509,571588,156.34245076586433,0.0,-1992370,-1420782,-2357970,-1786382,-1420782,-1786382,0,0,0.3766901769759775,97,577819,87,408721,1235,210.5,True,4,False,False,False,97,577819,577819,0,0.0,408721,408721,1.0,1235,1235,1.0,5,0,0.0,10,0,0.0,-1626770,-444.9589715536105,-108.0,-1055182,-288.6165207877462,-102.0,571588,156.34245076586433,0.0,-1626770,-444.9589715536105,-108.0,-1055182,-288.6165207877462,-102.0,571588,156.34245076586433,0.0,-1809570,-494.9589715536105,-158.0,-1237982,-338.6165207877462,-152.0,571588,156.34245076586433,0.0,-1809570,-494.9589715536105,-158.0,-1237982,-338.6165207877462,-152.0,571588,156.34245076586433,0.0,-1992370,-544.9589715536105,-208.0,-1420782,-388.6165207877462,-202.0,571588,156.34245076586433,0.0,-1992370,-544.9589715536105,-208.0,-1420782,-388.6165207877462,-202.0,571588,156.34245076586433,0.0,-2175170,-594.9589715536105,-258.0,-1603582,-438.6165207877462,-252.0,571588,156.34245076586433,0.0,-2175170,-594.9589715536105,-258.0,-1603582,-438.6165207877462,-252.0,571588,156.34245076586433,0.0,-2357970,-644.9589715536105,-308.0,-1786382,-488.6165207877462,-302.0,571588,156.34245076586433,0.0,-2357970,-644.9589715536105,-308.0,-1786382,-488.6165207877462,-302.0,571588,156.34245076586433,0.0
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M0_ALL / 6000 / -6000 / 120000,M0_ALL,6000,-6000,120000,G1_STEADY_EARLY_STRENGTH,10000,3656,4831,4746,1.0,3656,3403,0.777218376337319,0.7561039503616868,507573,138.83287746170677,0.0,-1992370,-1484797,-2357970,-1850397,-1420782,-1786382,-64015,-64015,0.32588365331475116,60,406869,67,276908,1168,183.8,True,3,False,False,False,97,577819,406869,170950,0.29585389196270806,408721,276908,0.6774988317213942,1235,1168,0.945748987854251,5,0,0.0,10,1,0.1,-1626770,-444.9589715536105,-108.0,-1119197,-306.1260940919037,-102.0,507573,138.83287746170677,0.0,-1626770,-444.9589715536105,-108.0,-1055182,-288.6165207877462,-102.0,571588,156.34245076586433,0.0,-1809570,-494.9589715536105,-158.0,-1301997,-356.1260940919037,-152.0,507573,138.83287746170677,0.0,-1809570,-494.9589715536105,-158.0,-1237982,-338.6165207877462,-152.0,571588,156.34245076586433,0.0,-1992370,-544.9589715536105,-208.0,-1484797,-406.1260940919037,-202.0,507573,138.83287746170677,0.0,-1992370,-544.9589715536105,-208.0,-1420782,-388.6165207877462,-202.0,571588,156.34245076586433,0.0,-2175170,-594.9589715536105,-258.0,-1667597,-456.1260940919037,-252.0,507573,138.83287746170677,0.0,-2175170,-594.9589715536105,-258.0,-1603582,-438.6165207877462,-252.0,571588,156.34245076586433,0.0,-2357970,-644.9589715536105,-308.0,-1850397,-506.1260940919037,-302.0,507573,138.83287746170677,0.0,-2357970,-644.9589715536105,-308.0,-1786382,-488.6165207877462,-302.0,571588,156.34245076586433,0.0
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M0_ALL / 6000 / -6000 / 120000,M0_ALL,6000,-6000,120000,G1_STEADY_EARLY_STRENGTH,20000,3656,4831,4746,1.0,3656,3403,0.7740717432347388,0.7528630970331041,441529,120.7683260393873,0.0,-1992370,-1550841,-2357970,-1916441,-1420782,-1786382,-130059,-130059,0.35696401050910576,64,433828,64,254083,1166,180.60000000000002,True,4,False,False,False,97,577819,433828,143991,0.24919741303072415,408721,254083,0.6216538910405875,1235,1166,0.9441295546558705,5,0,0.0,10,0,0.0,-1626770,-444.9589715536105,-108.0,-1185241,-324.1906455142232,-102.0,441529,120.7683260393873,0.0,-1626770,-444.9589715536105,-108.0,-1055182,-288.6165207877462,-102.0,571588,156.34245076586433,0.0,-1809570,-494.9589715536105,-158.0,-1368041,-374.1906455142232,-152.0,441529,120.7683260393873,0.0,-1809570,-494.9589715536105,-158.0,-1237982,-338.6165207877462,-152.0,571588,156.34245076586433,0.0,-1992370,-544.9589715536105,-208.0,-1550841,-424.1906455142232,-202.0,441529,120.7683260393873,0.0,-1992370,-544.9589715536105,-208.0,-1420782,-388.6165207877462,-202.0,571588,156.34245076586433,0.0,-2175170,-594.9589715536105,-258.0,-1733641,-474.1906455142232,-252.0,441529,120.7683260393873,0.0,-2175170,-594.9589715536105,-258.0,-1603582,-438.6165207877462,-252.0,571588,156.34245076586433,0.0,-2357970,-644.9589715536105,-308.0,-1916441,-524.1906455142232,-302.0,441529,120.7683260393873,0.0,-2357970,-644.9589715536105,-308.0,-1786382,-488.6165207877462,-302.0,571588,156.34245076586433,0.0
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M0_ALL / 6000 / -6000 / 120000,M0_ALL,6000,-6000,120000,G1_STEADY_EARLY_STRENGTH,30000,3656,4831,4746,1.0,3656,3413,0.7747183979974969,0.7535905078516857,464614,127.08260393873086,0.0,-1992370,-1527756,-2357970,-1893356,-1420782,-1786382,-106974,-106974,0.34996769179016524,64,433828,69,278012,1169,185.9,True,4,False,False,False,97,577819,433828,143991,0.24919741303072415,408721,278012,0.6801999407909063,1235,1169,0.9465587044534413,5,0,0.0,10,0,0.0,-1626770,-444.9589715536105,-108.0,-1162156,-317.87636761487965,-102.0,464614,127.08260393873086,0.0,-1626770,-444.9589715536105,-108.0,-1055182,-288.6165207877462,-102.0,571588,156.34245076586433,0.0,-1809570,-494.9589715536105,-158.0,-1344956,-367.87636761487965,-152.0,464614,127.08260393873086,0.0,-1809570,-494.9589715536105,-158.0,-1237982,-338.6165207877462,-152.0,571588,156.34245076586433,0.0,-1992370,-544.9589715536105,-208.0,-1527756,-417.87636761487965,-202.0,464614,127.08260393873086,0.0,-1992370,-544.9589715536105,-208.0,-1420782,-388.6165207877462,-202.0,571588,156.34245076586433,0.0,-2175170,-594.9589715536105,-258.0,-1710556,-467.87636761487965,-252.0,464614,127.08260393873086,0.0,-2175170,-594.9589715536105,-258.0,-1603582,-438.6165207877462,-252.0,571588,156.34245076586433,0.0,-2357970,-644.9589715536105,-308.0,-1893356,-517.8763676148797,-302.0,464614,127.08260393873086,0.0,-2357970,-644.9589715536105,-308.0,-1786382,-488.6165207877462,-302.0,571588,156.34245076586433,0.0
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M0_ALL / 6000 / -6000 / 120000,M0_ALL,6000,-6000,120000,G1_STEADY_EARLY_STRENGTH,45000,3656,4831,4746,1.0,3656,3419,0.7741734248284466,0.7530633455402743,470308,128.64004376367615,0.0,-1992370,-1522062,-2357970,-1887662,-1420782,-1786382,-101280,-101280,0.3480463967729565,64,433828,69,280015,1172,186.2,True,4,False,False,False,97,577819,433828,143991,0.24919741303072415,408721,280015,0.6851005942929285,1235,1172,0.9489878542510122,5,0,0.0,10,0,0.0,-1626770,-444.9589715536105,-108.0,-1156462,-316.3189277899344,-102.0,470308,128.64004376367615,0.0,-1626770,-444.9589715536105,-108.0,-1055182,-288.6165207877462,-102.0,571588,156.34245076586433,0.0,-1809570,-494.9589715536105,-158.0,-1339262,-366.3189277899344,-152.0,470308,128.64004376367615,0.0,-1809570,-494.9589715536105,-158.0,-1237982,-338.6165207877462,-152.0,571588,156.34245076586433,0.0,-1992370,-544.9589715536105,-208.0,-1522062,-416.3189277899344,-202.0,470308,128.64004376367615,0.0,-1992370,-544.9589715536105,-208.0,-1420782,-388.6165207877462,-202.0,571588,156.34245076586433,0.0,-2175170,-594.9589715536105,-258.0,-1704862,-466.3189277899344,-252.0,470308,128.64004376367615,0.0,-2175170,-594.9589715536105,-258.0,-1603582,-438.6165207877462,-252.0,571588,156.34245076586433,0.0,-2357970,-644.9589715536105,-308.0,-1887662,-516.3189277899344,-302.0,470308,128.64004376367615,0.0,-2357970,-644.9589715536105,-308.0,-1786382,-488.6165207877462,-302.0,571588,156.34245076586433,0.0
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M0_ALL / 6000 / -6000 / 120000,M0_ALL,6000,-6000,120000,G2_RECOVERY_AFTER_EARLY_DRAWDOWN,10000,3656,4831,4746,1.0,3656,3535,0.7636786961583236,0.7430159195202191,589601,161.26942013129104,0.0,-1992370,-1402769,-2357970,-1768369,-1420782,-1786382,18013,18013,0.36022394335675134,92,543561,85,397527,1227,207.7,True,4,False,False,False,97,577819,543561,34258,0.05928846230393947,408721,397527,0.9726121241629375,1235,1227,0.9935222672064777,5,0,0.0,10,0,0.0,-1626770,-444.9589715536105,-108.0,-1037169,-283.6895514223195,-102.0,589601,161.26942013129104,0.0,-1626770,-444.9589715536105,-108.0,-1055182,-288.6165207877462,-102.0,571588,156.34245076586433,0.0,-1809570,-494.9589715536105,-158.0,-1219969,-333.6895514223195,-152.0,589601,161.26942013129104,0.0,-1809570,-494.9589715536105,-158.0,-1237982,-338.6165207877462,-152.0,571588,156.34245076586433,0.0,-1992370,-544.9589715536105,-208.0,-1402769,-383.6895514223195,-202.0,589601,161.26942013129104,0.0,-1992370,-544.9589715536105,-208.0,-1420782,-388.6165207877462,-202.0,571588,156.34245076586433,0.0,-2175170,-594.9589715536105,-258.0,-1585569,-433.6895514223195,-252.0,589601,161.26942013129104,0.0,-2175170,-594.9589715536105,-258.0,-1603582,-438.6165207877462,-252.0,571588,156.34245076586433,0.0,-2357970,-644.9589715536105,-308.0,-1768369,-483.6895514223195,-302.0,589601,161.26942013129104,0.0,-2357970,-644.9589715536105,-308.0,-1786382,-488.6165207877462,-302.0,571588,156.34245076586433,0.0
