scope,anchor,mask_name,target_bps,stop_bps,max_hold_ms,guard_name,early_horizon_ms,segment,supported_rows,unsupported_rows,action_taken_count,no_action_count,baseline_target_count,baseline_stop_count,baseline_timeout_count,baseline_sum_after_cost_bps,baseline_avg_after_cost_bps,baseline_median_after_cost_bps,tsv2_sum_after_cost_bps,tsv2_avg_after_cost_bps,tsv2_median_after_cost_bps,delta_sum_bps,delta_avg_bps,delta_median_bps,action_delta_avg_bps,action_delta_median_bps,beneficial_exit_count,harmful_exit_count,neutral_exit_count,exit_action_precision,exit_action_precision_denominator,exit_action_precision_wilson95_lower,saved_stop_count,saved_stop_damage_bps,target_cut_count,target_cut_damage_bps,timeout_improved_count,timeout_improved_bps,generic_beneficial_count,generic_beneficial_bps,gross_saved_damage_bps,harmful_damage_bps,target_cut_damage_ratio,target_cut_damage_guard_pass,target_cut_count_guard_pass,target_cut_count_guard_limit,stale_no_action_exclusions,no_candidate_exclusions,not_active_exit_eligible_exclusions,candidate_after_baseline_exclusions,candidate_after_max_hold_exclusions,ambiguous_unjoined_exclusions,lifecycle_without_exit_replay_exclusions,exact_rows,path_approx_rows,baseline_unavailable_rows,max_consecutive_harmful_actions,classification_counts,exclusion_counts,segment_target_cut_damage_guard_pass
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M0_ALL / 6000 / -6000 / 120000,M0_ALL,6000,-6000,120000,G5_DELAYED_DECISION_8000,45000,holdout,1582,0,1536,46,56,38,1488,-582382,-368.1302149178255,-202.0,-504194,-318.70670037926675,-202.0,78188,49.423514538558784,0.0,50.903645833333336,0.0,438,147,951,0.7487179487179487,585,0.712023897062798,23,74191,36,187491,415,343629,0,0,417820,339632,0.44873629792733716,False,True,64.5,7,33,0,0,2,0,0,1582,0,0,2,"{""cut_target"": 36, ""harmful_exit"": 111, ""neutral_exit"": 951, ""no_active_exit"": 46, ""saved_stop"": 23, ""timeout_improved"": 415}","{""candidate_after_max_hold"": 2, ""no_candidate"": 33, ""none"": 1536, ""rtp_delay_after_baseline_or_hold"": 4, ""stale_data_no_action"": 7}",False
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G0_NONE,10000,train,1583,0,1548,35,21,48,1514,-799915,-505.31585596967784,-202.0,-545307,-344.47694251421353,-202.0,254608,160.8389134554643,0.0,164.47545219638243,0.0,536,202,810,0.7262872628726287,738,0.6930096699118776,35,177585,13,115021,501,540129,0,0,717714,463106,0.16026021507174168,True,True,85.1,7,26,0,0,0,0,0,1583,0,0,4,"{""cut_target"": 13, ""harmful_exit"": 189, ""neutral_exit"": 810, ""no_active_exit"": 35, ""saved_stop"": 35, ""timeout_improved"": 501}","{""mask_requires_second_consecutive_candidate"": 2, ""no_candidate"": 26, ""none"": 1548, ""stale_data_no_action"": 7}",True
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G0_NONE,10000,validation,1583,0,1521,62,32,69,1482,-610928,-385.93051168667085,-202.0,-523086,-330.43967150979154,-202.0,87842,55.490840176879345,0.0,57.752794214332674,0.0,522,198,801,0.725,720,0.6912556794647783,36,156341,17,159273,486,463229,0,0,619570,531728,0.25707022612457026,False,True,84.6,1,51,0,2,2,0,0,1583,0,0,3,"{""cut_target"": 17, ""harmful_exit"": 181, ""neutral_exit"": 801, ""no_active_exit"": 62, ""saved_stop"": 36, ""timeout_improved"": 486}","{""candidate_after_baseline_exit"": 2, ""candidate_after_max_hold"": 2, ""mask_requires_second_consecutive_candidate"": 6, ""no_candidate"": 51, ""none"": 1521, ""stale_data_no_action"": 1}",False
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G0_NONE,10000,holdout,1582,0,1540,42,25,43,1514,-620638,-392.31226295828066,-202.0,-520273,-328.870417193426,-202.0,100365,63.44184576485461,0.0,65.17207792207792,0.0,463,148,929,0.7577741407528642,611,0.7222606663716465,28,101687,14,128849,435,361482,0,0,463169,362804,0.27819003430713196,False,True,71.5,7,33,0,0,2,0,0,1582,0,0,2,"{""cut_target"": 14, ""harmful_exit"": 134, ""neutral_exit"": 929, ""no_active_exit"": 42, ""saved_stop"": 28, ""timeout_improved"": 435}","{""candidate_after_max_hold"": 2, ""no_candidate"": 33, ""none"": 1540, ""stale_data_no_action"": 7}",False
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G0_NONE,20000,train,1583,0,1548,35,21,48,1514,-799915,-505.31585596967784,-202.0,-545307,-344.47694251421353,-202.0,254608,160.8389134554643,0.0,164.47545219638243,0.0,536,202,810,0.7262872628726287,738,0.6930096699118776,35,177585,13,115021,501,540129,0,0,717714,463106,0.16026021507174168,True,True,85.1,7,26,0,0,0,0,0,1583,0,0,4,"{""cut_target"": 13, ""harmful_exit"": 189, ""neutral_exit"": 810, ""no_active_exit"": 35, ""saved_stop"": 35, ""timeout_improved"": 501}","{""mask_requires_second_consecutive_candidate"": 2, ""no_candidate"": 26, ""none"": 1548, ""stale_data_no_action"": 7}",True
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G0_NONE,20000,validation,1583,0,1521,62,32,69,1482,-610928,-385.93051168667085,-202.0,-523086,-330.43967150979154,-202.0,87842,55.490840176879345,0.0,57.752794214332674,0.0,522,198,801,0.725,720,0.6912556794647783,36,156341,17,159273,486,463229,0,0,619570,531728,0.25707022612457026,False,True,84.6,1,51,0,2,2,0,0,1583,0,0,3,"{""cut_target"": 17, ""harmful_exit"": 181, ""neutral_exit"": 801, ""no_active_exit"": 62, ""saved_stop"": 36, ""timeout_improved"": 486}","{""candidate_after_baseline_exit"": 2, ""candidate_after_max_hold"": 2, ""mask_requires_second_consecutive_candidate"": 6, ""no_candidate"": 51, ""none"": 1521, ""stale_data_no_action"": 1}",False
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G0_NONE,20000,holdout,1582,0,1540,42,25,43,1514,-620638,-392.31226295828066,-202.0,-520273,-328.870417193426,-202.0,100365,63.44184576485461,0.0,65.17207792207792,0.0,463,148,929,0.7577741407528642,611,0.7222606663716465,28,101687,14,128849,435,361482,0,0,463169,362804,0.27819003430713196,False,True,71.5,7,33,0,0,2,0,0,1582,0,0,2,"{""cut_target"": 14, ""harmful_exit"": 134, ""neutral_exit"": 929, ""no_active_exit"": 42, ""saved_stop"": 28, ""timeout_improved"": 435}","{""candidate_after_max_hold"": 2, ""no_candidate"": 33, ""none"": 1540, ""stale_data_no_action"": 7}",False
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G0_NONE,30000,train,1583,0,1548,35,21,48,1514,-799915,-505.31585596967784,-202.0,-545307,-344.47694251421353,-202.0,254608,160.8389134554643,0.0,164.47545219638243,0.0,536,202,810,0.7262872628726287,738,0.6930096699118776,35,177585,13,115021,501,540129,0,0,717714,463106,0.16026021507174168,True,True,85.1,7,26,0,0,0,0,0,1583,0,0,4,"{""cut_target"": 13, ""harmful_exit"": 189, ""neutral_exit"": 810, ""no_active_exit"": 35, ""saved_stop"": 35, ""timeout_improved"": 501}","{""mask_requires_second_consecutive_candidate"": 2, ""no_candidate"": 26, ""none"": 1548, ""stale_data_no_action"": 7}",True
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G0_NONE,30000,validation,1583,0,1521,62,32,69,1482,-610928,-385.93051168667085,-202.0,-523086,-330.43967150979154,-202.0,87842,55.490840176879345,0.0,57.752794214332674,0.0,522,198,801,0.725,720,0.6912556794647783,36,156341,17,159273,486,463229,0,0,619570,531728,0.25707022612457026,False,True,84.6,1,51,0,2,2,0,0,1583,0,0,3,"{""cut_target"": 17, ""harmful_exit"": 181, ""neutral_exit"": 801, ""no_active_exit"": 62, ""saved_stop"": 36, ""timeout_improved"": 486}","{""candidate_after_baseline_exit"": 2, ""candidate_after_max_hold"": 2, ""mask_requires_second_consecutive_candidate"": 6, ""no_candidate"": 51, ""none"": 1521, ""stale_data_no_action"": 1}",False
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G0_NONE,30000,holdout,1582,0,1540,42,25,43,1514,-620638,-392.31226295828066,-202.0,-520273,-328.870417193426,-202.0,100365,63.44184576485461,0.0,65.17207792207792,0.0,463,148,929,0.7577741407528642,611,0.7222606663716465,28,101687,14,128849,435,361482,0,0,463169,362804,0.27819003430713196,False,True,71.5,7,33,0,0,2,0,0,1582,0,0,2,"{""cut_target"": 14, ""harmful_exit"": 134, ""neutral_exit"": 929, ""no_active_exit"": 42, ""saved_stop"": 28, ""timeout_improved"": 435}","{""candidate_after_max_hold"": 2, ""no_candidate"": 33, ""none"": 1540, ""stale_data_no_action"": 7}",False
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G0_NONE,45000,train,1583,0,1548,35,21,48,1514,-799915,-505.31585596967784,-202.0,-545307,-344.47694251421353,-202.0,254608,160.8389134554643,0.0,164.47545219638243,0.0,536,202,810,0.7262872628726287,738,0.6930096699118776,35,177585,13,115021,501,540129,0,0,717714,463106,0.16026021507174168,True,True,85.1,7,26,0,0,0,0,0,1583,0,0,4,"{""cut_target"": 13, ""harmful_exit"": 189, ""neutral_exit"": 810, ""no_active_exit"": 35, ""saved_stop"": 35, ""timeout_improved"": 501}","{""mask_requires_second_consecutive_candidate"": 2, ""no_candidate"": 26, ""none"": 1548, ""stale_data_no_action"": 7}",True
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G0_NONE,45000,validation,1583,0,1521,62,32,69,1482,-610928,-385.93051168667085,-202.0,-523086,-330.43967150979154,-202.0,87842,55.490840176879345,0.0,57.752794214332674,0.0,522,198,801,0.725,720,0.6912556794647783,36,156341,17,159273,486,463229,0,0,619570,531728,0.25707022612457026,False,True,84.6,1,51,0,2,2,0,0,1583,0,0,3,"{""cut_target"": 17, ""harmful_exit"": 181, ""neutral_exit"": 801, ""no_active_exit"": 62, ""saved_stop"": 36, ""timeout_improved"": 486}","{""candidate_after_baseline_exit"": 2, ""candidate_after_max_hold"": 2, ""mask_requires_second_consecutive_candidate"": 6, ""no_candidate"": 51, ""none"": 1521, ""stale_data_no_action"": 1}",False
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G0_NONE,45000,holdout,1582,0,1540,42,25,43,1514,-620638,-392.31226295828066,-202.0,-520273,-328.870417193426,-202.0,100365,63.44184576485461,0.0,65.17207792207792,0.0,463,148,929,0.7577741407528642,611,0.7222606663716465,28,101687,14,128849,435,361482,0,0,463169,362804,0.27819003430713196,False,True,71.5,7,33,0,0,2,0,0,1582,0,0,2,"{""cut_target"": 14, ""harmful_exit"": 134, ""neutral_exit"": 929, ""no_active_exit"": 42, ""saved_stop"": 28, ""timeout_improved"": 435}","{""candidate_after_max_hold"": 2, ""no_candidate"": 33, ""none"": 1540, ""stale_data_no_action"": 7}",False
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G1_STEADY_EARLY_STRENGTH,10000,train,1583,0,1471,112,21,48,1514,-799915,-505.31585596967784,-202.0,-583973,-368.90271636133923,-202.0,215942,136.4131396083386,0.0,146.79945615227737,0.0,492,174,805,0.7387387387387387,666,0.7040720367582701,29,138447,8,73028,463,438879,0,0,577326,361384,0.12649352358979155,True,True,75.30000000000001,7,26,0,0,0,0,0,1583,0,0,4,"{""cut_target"": 8, ""harmful_exit"": 166, ""neutral_exit"": 805, ""no_active_exit"": 112, ""saved_stop"": 29, ""timeout_improved"": 463}","{""mask_requires_second_consecutive_candidate"": 2, ""no_candidate"": 26, ""none"": 1471, ""rtp_guard_protected"": 77, ""stale_data_no_action"": 7}",True
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G1_STEADY_EARLY_STRENGTH,10000,validation,1583,0,1439,144,32,69,1482,-610928,-385.93051168667085,-202.0,-529036,-334.1983575489577,-202.0,81892,51.7321541377132,0.0,56.90896455872134,0.0,481,161,797,0.7492211838006231,642,0.7142760302740478,28,102517,10,97481,453,355590,0,0,458107,376215,0.21279089819627292,True,True,73.30000000000001,1,51,0,2,2,0,0,1583,0,0,3,"{""cut_target"": 10, ""harmful_exit"": 151, ""neutral_exit"": 797, ""no_active_exit"": 144, ""saved_stop"": 28, ""timeout_improved"": 453}","{""candidate_after_baseline_exit"": 2, ""candidate_after_max_hold"": 2, ""mask_requires_second_consecutive_candidate"": 6, ""no_candidate"": 51, ""none"": 1439, ""rtp_guard_protected"": 82, ""stale_data_no_action"": 1}",False
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G1_STEADY_EARLY_STRENGTH,10000,holdout,1582,0,1485,97,25,43,1514,-620638,-392.31226295828066,-202.0,-546325,-345.3381795195954,-202.0,74313,46.974083438685206,0.0,50.04242424242424,0.0,430,127,928,0.7719928186714542,557,0.7353575372296579,22,77605,10,98259,408,299807,0,0,377412,303099,0.26034943245047854,False,True,62.800000000000004,7,33,0,0,2,0,0,1582,0,0,2,"{""cut_target"": 10, ""harmful_exit"": 117, ""neutral_exit"": 928, ""no_active_exit"": 97, ""saved_stop"": 22, ""timeout_improved"": 408}","{""candidate_after_max_hold"": 2, ""no_candidate"": 33, ""none"": 1485, ""rtp_guard_protected"": 55, ""stale_data_no_action"": 7}",False
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G1_STEADY_EARLY_STRENGTH,20000,train,1583,0,1463,120,21,48,1514,-799915,-505.31585596967784,-202.0,-532595,-336.44662034112446,-202.0,267320,168.86923562855338,0.0,182.72043745727956,0.0,497,160,806,0.756468797564688,657,0.7222195639176955,32,155286,5,48403,465,424740,0,0,580026,312706,0.08344970742690845,True,True,78.5,7,26,0,0,0,0,0,1583,0,0,4,"{""cut_target"": 5, ""harmful_exit"": 155, ""neutral_exit"": 806, ""no_active_exit"": 120, ""saved_stop"": 32, ""timeout_improved"": 465}","{""mask_requires_second_consecutive_candidate"": 2, ""no_candidate"": 26, ""none"": 1463, ""rtp_guard_protected"": 85, ""stale_data_no_action"": 7}",True
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G1_STEADY_EARLY_STRENGTH,20000,validation,1583,0,1433,150,32,69,1482,-610928,-385.93051168667085,-202.0,-593966,-375.2154137713203,-202.0,16962,10.7150979153506,0.0,11.836706210746685,0.0,474,161,798,0.7464566929133858,635,0.7112072330422503,29,106090,13,127999,445,312575,0,0,418665,401703,0.30573131262465214,False,True,73.5,1,51,0,2,2,0,0,1583,0,0,3,"{""cut_target"": 13, ""harmful_exit"": 148, ""neutral_exit"": 798, ""no_active_exit"": 150, ""saved_stop"": 29, ""timeout_improved"": 445}","{""candidate_after_baseline_exit"": 2, ""candidate_after_max_hold"": 2, ""mask_requires_second_consecutive_candidate"": 6, ""no_candidate"": 51, ""none"": 1433, ""rtp_guard_protected"": 88, ""stale_data_no_action"": 1}",False
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G1_STEADY_EARLY_STRENGTH,20000,holdout,1582,0,1482,100,25,43,1514,-620638,-392.31226295828066,-202.0,-522648,-330.37168141592923,-202.0,97990,61.94058154235145,0.0,66.12010796221323,0.0,430,123,929,0.7775768535262206,553,0.7410671873612836,25,88991,9,88863,405,285594,0,0,374585,276595,0.23723053512553893,True,True,65.5,7,33,0,0,2,0,0,1582,0,0,2,"{""cut_target"": 9, ""harmful_exit"": 114, ""neutral_exit"": 929, ""no_active_exit"": 100, ""saved_stop"": 25, ""timeout_improved"": 405}","{""candidate_after_max_hold"": 2, ""no_candidate"": 33, ""none"": 1482, ""rtp_guard_protected"": 58, ""stale_data_no_action"": 7}",False
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G1_STEADY_EARLY_STRENGTH,30000,train,1583,0,1465,118,21,48,1514,-799915,-505.31585596967784,-202.0,-528628,-333.94061907770055,-202.0,271287,171.37523689197727,0.0,185.1788395904437,0.0,500,159,806,0.7587253414264037,659,0.7246196457095189,32,155286,5,48403,468,427852,0,0,583138,311851,0.08300436603342605,True,True,78.80000000000001,7,26,0,0,0,0,0,1583,0,0,4,"{""cut_target"": 5, ""harmful_exit"": 154, ""neutral_exit"": 806, ""no_active_exit"": 118, ""saved_stop"": 32, ""timeout_improved"": 468}","{""mask_requires_second_consecutive_candidate"": 2, ""no_candidate"": 26, ""none"": 1465, ""rtp_guard_protected"": 83, ""stale_data_no_action"": 7}",True
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G1_STEADY_EARLY_STRENGTH,30000,validation,1583,0,1438,145,32,69,1482,-610928,-385.93051168667085,-202.0,-582900,-368.2248894504106,-202.0,28028,17.705622236260265,0.0,19.49095966620306,0.0,478,162,798,0.746875,640,0.7117843761445524,29,106090,13,127999,449,325306,0,0,431396,403368,0.2967088243748203,False,True,73.9,1,51,0,2,2,0,0,1583,0,0,3,"{""cut_target"": 13, ""harmful_exit"": 149, ""neutral_exit"": 798, ""no_active_exit"": 145, ""saved_stop"": 29, ""timeout_improved"": 449}","{""candidate_after_baseline_exit"": 2, ""candidate_after_max_hold"": 2, ""mask_requires_second_consecutive_candidate"": 6, ""no_candidate"": 51, ""none"": 1438, ""rtp_guard_protected"": 83, ""stale_data_no_action"": 1}",False
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G1_STEADY_EARLY_STRENGTH,30000,holdout,1582,0,1483,99,25,43,1514,-620638,-392.31226295828066,-202.0,-513739,-324.7402022756005,-202.0,106899,67.57206068268015,0.0,72.08293998651382,0.0,431,123,929,0.7779783393501805,554,0.7415225311624227,26,95653,9,88863,405,287841,0,0,383494,276595,0.23171940108580577,True,True,66.5,7,33,0,0,2,0,0,1582,0,0,2,"{""cut_target"": 9, ""harmful_exit"": 114, ""neutral_exit"": 929, ""no_active_exit"": 99, ""saved_stop"": 26, ""timeout_improved"": 405}","{""candidate_after_max_hold"": 2, ""no_candidate"": 33, ""none"": 1483, ""rtp_guard_protected"": 57, ""stale_data_no_action"": 7}",False
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G1_STEADY_EARLY_STRENGTH,45000,train,1583,0,1467,116,21,48,1514,-799915,-505.31585596967784,-202.0,-528651,-333.95514845230576,-202.0,271264,171.36070751737208,0.0,184.9107021131561,0.0,501,160,806,0.7579425113464447,661,0.7238593698723149,32,155286,5,48403,469,428649,0,0,583935,312671,0.08289107520528825,True,True,78.9,7,26,0,0,0,0,0,1583,0,0,4,"{""cut_target"": 5, ""harmful_exit"": 155, ""neutral_exit"": 806, ""no_active_exit"": 116, ""saved_stop"": 32, ""timeout_improved"": 469}","{""mask_requires_second_consecutive_candidate"": 2, ""no_candidate"": 26, ""none"": 1467, ""rtp_guard_protected"": 81, ""stale_data_no_action"": 7}",True
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G1_STEADY_EARLY_STRENGTH,45000,validation,1583,0,1437,146,32,69,1482,-610928,-385.93051168667085,-202.0,-588046,-371.4756790903348,-202.0,22882,14.45483259633607,0.0,15.923451635351427,0.0,478,161,798,0.7480438184663537,639,0.7129688360815724,29,106090,13,127999,449,320309,0,0,426399,403517,0.3001859760459101,False,True,73.9,1,51,0,2,2,0,0,1583,0,0,3,"{""cut_target"": 13, ""harmful_exit"": 148, ""neutral_exit"": 798, ""no_active_exit"": 146, ""saved_stop"": 29, ""timeout_improved"": 449}","{""candidate_after_baseline_exit"": 2, ""candidate_after_max_hold"": 2, ""mask_requires_second_consecutive_candidate"": 6, ""no_candidate"": 51, ""none"": 1437, ""rtp_guard_protected"": 84, ""stale_data_no_action"": 1}",False
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G1_STEADY_EARLY_STRENGTH,45000,holdout,1582,0,1486,96,25,43,1514,-620638,-392.31226295828066,-202.0,-514323,-325.10935524652336,-202.0,106315,67.20290771175726,0.0,71.54441453566622,0.0,433,124,929,0.77737881508079,557,0.7409972849935127,27,95025,9,88863,406,287997,0,0,383022,276707,0.23200495010730454,True,True,67.6,7,33,0,0,2,0,0,1582,0,0,2,"{""cut_target"": 9, ""harmful_exit"": 115, ""neutral_exit"": 929, ""no_active_exit"": 96, ""saved_stop"": 27, ""timeout_improved"": 406}","{""candidate_after_max_hold"": 2, ""no_candidate"": 33, ""none"": 1486, ""rtp_guard_protected"": 54, ""stale_data_no_action"": 7}",False
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G2_RECOVERY_AFTER_EARLY_DRAWDOWN,10000,train,1583,0,1532,51,21,48,1514,-799915,-505.31585596967784,-202.0,-537206,-339.3594440934934,-202.0,262709,165.95641187618446,0.0,171.48107049608356,0.0,528,195,809,0.7302904564315352,723,0.6967859443501007,34,172631,12,105179,494,527183,0,0,699814,437105,0.15029564998699654,True,True,83.4,7,26,0,0,0,0,0,1583,0,0,3,"{""cut_target"": 12, ""harmful_exit"": 183, ""neutral_exit"": 809, ""no_active_exit"": 51, ""saved_stop"": 34, ""timeout_improved"": 494}","{""mask_requires_second_consecutive_candidate"": 2, ""no_candidate"": 26, ""none"": 1532, ""rtp_guard_protected"": 16, ""stale_data_no_action"": 7}",True
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G2_RECOVERY_AFTER_EARLY_DRAWDOWN,10000,validation,1583,0,1512,71,32,69,1482,-610928,-385.93051168667085,-202.0,-504498,-318.6974099810486,-202.0,106430,67.23310170562223,0.0,70.39021164021165,0.0,518,193,801,0.7285513361462729,711,0.6947000380633577,33,147249,14,134109,485,459786,0,0,607035,500605,0.22092465838048878,True,True,81.5,1,51,0,2,2,0,0,1583,0,0,3,"{""cut_target"": 14, ""harmful_exit"": 179, ""neutral_exit"": 801, ""no_active_exit"": 71, ""saved_stop"": 33, ""timeout_improved"": 485}","{""candidate_after_baseline_exit"": 2, ""candidate_after_max_hold"": 2, ""mask_requires_second_consecutive_candidate"": 6, ""no_candidate"": 51, ""none"": 1512, ""rtp_guard_protected"": 9, ""stale_data_no_action"": 1}",False
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G2_RECOVERY_AFTER_EARLY_DRAWDOWN,10000,holdout,1582,0,1532,50,25,43,1514,-620638,-392.31226295828066,-202.0,-512556,-323.992414664981,-202.0,108082,68.31984829329961,0.0,70.54960835509138,0.0,461,142,929,0.7645107794361525,603,0.7290359986677786,27,99293,14,128849,434,357940,0,0,457233,349151,0.2818016197431069,False,True,70.4,7,33,0,0,2,0,0,1582,0,0,2,"{""cut_target"": 14, ""harmful_exit"": 128, ""neutral_exit"": 929, ""no_active_exit"": 50, ""saved_stop"": 27, ""timeout_improved"": 434}","{""candidate_after_max_hold"": 2, ""no_candidate"": 33, ""none"": 1532, ""rtp_guard_protected"": 8, ""stale_data_no_action"": 7}",False
shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G2_RECOVERY_AFTER_EARLY_DRAWDOWN,20000,train,1583,0,1519,64,21,48,1514,-799915,-505.31585596967784,-202.0,-566221,-357.6885660138977,-202.0,233694,147.62728995578016,0.0,153.84726793943383,0.0,517,193,809,0.7281690140845071,710,0.6942808668816429,31,150388,11,96908,486,510011,0,0,660399,426705,0.14674159106842985,True,True,79.6,7,26,0,0,0,0,0,1583,0,0,3,"{""cut_target"": 11, ""harmful_exit"": 182, ""neutral_exit"": 809, ""no_active_exit"": 64, ""saved_stop"": 31, ""timeout_improved"": 486}","{""mask_requires_second_consecutive_candidate"": 2, ""no_candidate"": 26, ""none"": 1519, ""rtp_guard_protected"": 29, ""stale_data_no_action"": 7}",True
