scope,classifier,target_bps,stop_bps,max_hold_ms,roundtrip_cost_bps,retained_count,sum_pnl_after_cost_bps,avg_pnl_after_cost_bps,median_pnl_after_cost_bps,nonloss_count,precision,wilson_lower95,max_consecutive_losses
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,1500,-700,20000,200,1214,-379729,-312.79159802306424,-306.0,176,0.14497528830313014,0.12628971354128637,44
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,1500,-700,30000,100,1214,-263330,-216.91103789126853,-209.0,195,0.16062602965403625,0.14104639446943829,28
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,1500,-700,30000,200,1214,-384730,-316.9110378912685,-309.0,188,0.15485996705107083,0.13560123716925213,28
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,1500,-700,40000,100,1214,-257685,-212.26112026359144,-211.0,200,0.16474464579901152,0.14494154950331803,28
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,1500,-700,40000,200,1214,-379085,-312.2611202635914,-311.0,198,0.1630971993410214,0.14338292357671487,28
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,1500,-1000,20000,100,1214,-332599,-273.96952224052717,-204.0,196,0.1614497528830313,0.1418250480029517,32
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,1500,-1000,20000,200,1214,-453999,-373.96952224052717,-304.0,184,0.1515650741350906,0.1324940851492567,32
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,1500,-1000,30000,100,1214,-345214,-284.36079077429986,-209.0,206,0.1696869851729819,0.1496218406155093,28
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,1500,-1000,30000,200,1214,-466614,-384.36079077429986,-309.0,199,0.16392092257001648,0.14416214331293237,28
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,1500,-1000,40000,100,1214,-343775,-283.17545304777593,-210.0,216,0.17792421746293247,0.1574365356098295,27
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,1500,-1000,40000,200,1214,-465175,-383.17545304777593,-310.0,212,0.17462932454695224,0.15430857418740046,27
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2000,-300,20000,100,1214,-124815,-102.81301482701812,-209.0,157,0.12932454695222406,0.11161144621198342,44
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2000,-300,20000,200,1214,-246215,-202.81301482701812,-309.0,150,0.12355848434925865,0.10622573179272765,44
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2000,-300,30000,100,1214,-125588,-103.4497528830313,-215.0,149,0.12273476112026359,0.10545738588003037,44
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2000,-300,30000,200,1214,-246988,-203.4497528830313,-315.0,146,0.12026359143327842,0.10315396024910903,44
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2000,-300,40000,100,1214,-118328,-97.46952224052718,-237.0,147,0.12108731466227347,0.10392149777351564,44
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2000,-300,40000,200,1214,-239728,-197.46952224052717,-337.0,146,0.12026359143327842,0.10315396024910903,44
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2000,-500,20000,100,1214,-190020,-156.52388797364085,-208.0,169,0.13920922570016475,0.12087223668937574,44
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2000,-500,20000,200,1214,-311420,-256.52388797364085,-308.0,159,0.13097199341021418,0.11315250214111595,44
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2000,-500,30000,100,1214,-194953,-160.58731466227349,-211.0,167,0.13756177924217464,0.11932641158305099,31
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2000,-500,30000,200,1214,-316353,-260.58731466227346,-311.0,161,0.1326194398682043,0.11469454182951151,31
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2000,-500,40000,100,1214,-182493,-150.32372322899505,-217.0,169,0.13920922570016475,0.12087223668937574,32
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2000,-500,40000,200,1214,-303893,-250.32372322899505,-317.0,167,0.13756177924217464,0.11932641158305099,32
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2000,-700,20000,100,1214,-242275,-199.56754530477758,-206.0,179,0.14744645799011533,0.12861476928474547,44
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2000,-700,20000,200,1214,-363675,-299.5675453047776,-306.0,169,0.13920922570016475,0.12087223668937574,44
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2000,-700,30000,100,1214,-249885,-205.83607907742999,-210.0,183,0.15074135090609556,0.1317178063597201,31
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2000,-700,30000,200,1214,-371285,-305.83607907743,-310.0,176,0.14497528830313014,0.12628971354128637,31
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2000,-700,40000,100,1214,-237696,-195.79571663920922,-213.0,185,0.15238879736408567,0.13327056897137088,32
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2000,-700,40000,200,1214,-359096,-295.7957166392092,-313.0,183,0.15074135090609556,0.1317178063597201,32
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2000,-1000,20000,100,1214,-315441,-259.83607907743,-205.0,189,0.1556836902800659,0.13637852774655101,32
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2000,-1000,20000,200,1214,-436841,-359.83607907743,-305.0,177,0.1457990115321252,0.12706451756529627,44
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2000,-1000,30000,100,1214,-330278,-272.05766062602964,-209.0,195,0.16062602965403625,0.14104639446943829,31
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2000,-1000,30000,200,1214,-451678,-372.05766062602964,-309.0,188,0.15485996705107083,0.13560123716925213,31
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2000,-1000,40000,100,1214,-321789,-265.0650741350906,-211.0,202,0.16639209225700163,0.1465009167946434,32
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2000,-1000,40000,200,1214,-443189,-365.0650741350906,-311.0,198,0.1630971993410214,0.14338292357671487,32
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2500,-300,20000,100,1214,-119170,-98.16309719934102,-209.0,155,0.12767710049423395,0.11007138994462762,44
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2500,-300,20000,200,1214,-240570,-198.16309719934102,-309.0,148,0.12191103789126853,0.10468930710185796,44
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2500,-300,30000,100,1214,-111605,-91.93163097199341,-216.5,144,0.1186161449752883,0.10161971022804935,44
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2500,-300,30000,200,1214,-233005,-191.9316309719934,-316.5,141,0.11614497528830313,0.09932043491361063,44
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2500,-300,40000,100,1214,-105544,-86.93904448105437,-242.0,143,0.11779242174629324,0.10085300264199212,44
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2500,-300,40000,200,1214,-226944,-186.93904448105437,-342.0,141,0.11614497528830313,0.09932043491361063,44
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2500,-500,20000,100,1214,-183275,-150.9678747940692,-208.0,167,0.13756177924217464,0.11932641158305099,44
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2500,-500,20000,200,1214,-304675,-250.9678747940692,-308.0,157,0.12932454695222406,0.11161144621198342,44
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2500,-500,30000,100,1214,-179638,-147.97199341021417,-212.0,162,0.13344316309719934,0.11546592574715923,31
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2500,-500,30000,200,1214,-301038,-247.97199341021417,-312.0,156,0.128500823723229,0.11084129210713772,31
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2500,-500,40000,100,1214,-167814,-138.23228995057661,-219.0,165,0.13591433278418452,0.1177815112800587,32
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2500,-500,40000,200,1214,-289214,-238.23228995057661,-319.0,162,0.13344316309719934,0.11546592574715923,32
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2500,-700,20000,100,1214,-235119,-193.67298187808896,-207.0,177,0.1457990115321252,0.12706451756529627,44
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2500,-700,20000,200,1214,-356519,-293.672981878089,-307.0,167,0.13756177924217464,0.11932641158305099,44
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2500,-700,30000,100,1214,-232787,-191.7520593080725,-210.0,178,0.14662273476112025,0.1278395366436107,31
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2500,-700,30000,200,1214,-354187,-291.7520593080725,-310.0,171,0.14085667215815487,0.12241897292941437,31
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2500,-700,40000,100,1214,-220889,-181.9514003294893,-213.0,181,0.14909390444810544,0.1301658693920156,32
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2500,-700,40000,200,1214,-342289,-281.9514003294893,-313.0,178,0.14662273476112025,0.1278395366436107,32
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2500,-1000,20000,100,1214,-307689,-253.45057660626028,-205.0,187,0.15403624382207579,0.13482414630987047,32
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2500,-1000,20000,200,1214,-429089,-353.4505766062603,-305.0,175,0.1441515650741351,0.12551512608404086,44
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2500,-1000,30000,100,1214,-311880,-256.9028006589786,-210.0,190,0.15650741350906094,0.13715601675653694,31
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2500,-1000,30000,200,1214,-433280,-356.9028006589786,-310.0,183,0.15074135090609556,0.1317178063597201,31
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2500,-1000,40000,100,1214,-302509,-249.1836902800659,-211.0,198,0.1630971993410214,0.14338292357671487,32
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R2_BUY_BURST_MARKUP,2500,-1000,40000,200,1214,-423909,-349.1836902800659,-311.0,193,0.15897858319604613,0.1394896617797375,32
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1000,-300,20000,100,3023,-543225,-179.69732054250744,-202.0,200,0.06615944426066821,0.05783800476773854,108
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1000,-300,20000,200,3023,-845525,-279.69732054250744,-302.0,193,0.06384386371154482,0.05567045543539092,108
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1000,-300,30000,100,3023,-547077,-180.9715514389679,-202.0,202,0.0668210387032749,0.05845787844067974,108
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1000,-300,30000,200,3023,-849377,-280.97155143896794,-302.0,195,0.0645054581541515,0.05628943117242565,108
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1000,-300,40000,100,3023,-540959,-178.94773403903406,-202.0,214,0.07079060535891499,0.062182226333068774,93
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1000,-300,40000,200,3023,-843259,-278.94773403903406,-302.0,209,0.06913661925239828,0.06062937226723612,93
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1000,-500,20000,100,3023,-625350,-206.8640423420443,-202.0,212,0.0701290109163083,0.061560909912090456,81
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1000,-500,20000,200,3023,-927650,-306.86404234204434,-302.0,203,0.06715183592457824,0.05876790872239325,108
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1000,-500,30000,100,3023,-635427,-210.1974859411181,-202.0,219,0.0724445914654317,0.06373651531804767,108
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1000,-500,30000,200,3023,-937727,-310.1974859411181,-302.0,210,0.06946741647370162,0.06093982604154597,108
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1000,-500,40000,100,3023,-632136,-209.1088322858088,-202.0,233,0.07707575256367846,0.068095784944256,93
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1000,-500,40000,200,3023,-934436,-309.1088322858088,-302.0,227,0.07509096923585842,0.0662262510589222,93
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1000,-700,20000,100,3023,-697926,-230.8719814753556,-202.0,222,0.07343698312934172,0.06466975866677466,81
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1000,-700,20000,200,3023,-1000226,-330.8719814753556,-302.0,213,0.07045980813761164,0.06187153924247178,108
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1000,-700,30000,100,3023,-710205,-234.93384055573932,-202.0,232,0.07674495534237512,0.06778406653986559,108
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1000,-700,30000,200,3023,-1012505,-334.9338405557393,-302.0,222,0.07343698312934172,0.06466975866677466,108
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1000,-700,40000,100,3023,-712212,-235.59775057889513,-202.0,246,0.0813761164406219,0.07215266495084459,93
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1000,-700,40000,200,3023,-1014512,-335.59775057889516,-302.0,240,0.07939133311280185,0.07027922691687566,93
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1000,-1000,20000,100,3023,-786257,-260.091630830301,-202.0,230,0.07608336089976844,0.06716078411524984,81
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1000,-1000,20000,200,3023,-1088557,-360.091630830301,-302.0,219,0.0724445914654317,0.06373651531804767,108
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1000,-1000,30000,100,3023,-804804,-266.2269268938141,-202.0,240,0.07939133311280185,0.07027922691687566,98
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1000,-1000,30000,200,3023,-1107104,-366.2269268938141,-302.0,230,0.07608336089976844,0.06716078411524984,98
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1000,-1000,40000,100,3023,-815978,-269.92325504465765,-202.0,254,0.08402249421104863,0.074653228175125,93
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1000,-1000,40000,200,3023,-1118278,-369.92325504465765,-302.0,248,0.08203771088322859,0.07277752643103226,93
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1500,-300,20000,100,3023,-507779,-167.9718822361892,-202.0,187,0.06185908038372478,0.053815132928605465,108
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1500,-300,20000,200,3023,-810079,-267.97188223618923,-302.0,180,0.05954349983460139,0.05165374698065951,108
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1500,-300,30000,100,3023,-513306,-169.8001984783328,-202.0,184,0.06086668871981475,0.05288839895181125,108
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1500,-300,30000,200,3023,-815606,-269.8001984783328,-302.0,177,0.05855110817069137,0.050728522298688634,108
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1500,-300,40000,100,3023,-511927,-169.34402911015547,-202.0,188,0.062189877605028115,0.05412418332505998,93
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1500,-300,40000,200,3023,-814227,-269.3440291101555,-302.0,183,0.060535891498511414,0.052579628450243394,93
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1500,-500,20000,100,3023,-589804,-195.10552431359577,-202.0,199,0.06582864703936486,0.05752816223967388,81
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1500,-500,20000,200,3023,-892104,-295.10552431359577,-302.0,190,0.0628514720476348,0.05474248964067626,108
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1500,-500,30000,100,3023,-602336,-199.25107509096924,-202.0,200,0.06615944426066821,0.05783800476773854,108
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1500,-500,30000,200,3023,-904636,-299.2510750909692,-302.0,191,0.06318226926893813,0.055051744555321816,108
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1500,-500,40000,100,3023,-602231,-199.2163413827324,-202.0,207,0.0684750248097916,0.06000864298915116,93
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1500,-500,40000,200,3023,-904531,-299.21634138273237,-302.0,201,0.06649024148197155,0.05814791031281593,93
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1500,-700,20000,100,3023,-662694,-219.2173337743963,-202.0,209,0.06913661925239828,0.06062937226723612,81
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1500,-700,20000,200,3023,-964994,-319.2173337743963,-302.0,200,0.06615944426066821,0.05783800476773854,108
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1500,-700,30000,100,3023,-677613,-224.15249751902084,-202.0,212,0.0701290109163083,0.061560909912090456,108
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1500,-700,30000,200,3023,-979913,-324.1524975190208,-302.0,202,0.0668210387032749,0.05845787844067974,108
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1500,-700,40000,100,3023,-682424,-225.74396295071122,-202.0,220,0.07277538868673503,0.0640475413052915,93
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1500,-700,40000,200,3023,-984724,-325.7439629507112,-302.0,214,0.07079060535891499,0.062182226333068774,93
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1500,-1000,20000,100,3023,-747897,-247.40224942110487,-202.0,219,0.0724445914654317,0.06373651531804767,81
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1500,-1000,20000,200,3023,-1050197,-347.40224942110484,-302.0,208,0.06880582203109493,0.060318977784995356,108
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1500,-1000,30000,100,3023,-769523,-254.55607012901092,-202.0,222,0.07343698312934172,0.06466975866677466,98
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1500,-1000,30000,200,3023,-1071823,-354.5560701290109,-302.0,212,0.0701290109163083,0.061560909912090456,98
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1500,-1000,40000,100,3023,-783933,-259.3228580879921,-202.0,231,0.07641415812107179,0.06747239949528838,93
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,1500,-1000,40000,200,3023,-1086233,-359.3228580879921,-302.0,224,0.07409857757194839,0.06529219427290103,93
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2000,-300,20000,100,3023,-490668,-162.31161098246776,-202.0,179,0.05921270261329805,0.05134526501908392,115
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2000,-300,20000,200,3023,-792968,-262.31161098246776,-302.0,172,0.05689712206417466,0.0491879834025381,115
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2000,-300,30000,100,3023,-500073,-165.42275884882568,-202.0,170,0.05623552762156798,0.04857230784965942,109
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2000,-300,30000,200,3023,-802373,-265.42275884882565,-302.0,163,0.053919947072444595,0.04641996866692278,109
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2000,-300,40000,100,3023,-496753,-164.32451207409858,-202.0,172,0.05689712206417466,0.0491879834025381,96
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2000,-300,40000,200,3023,-799053,-264.32451207409855,-302.0,167,0.05524313595765796,0.0476493890554156,96
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2000,-500,20000,100,3023,-574521,-190.04995038041682,-202.0,190,0.0628514720476348,0.05474248964067626,115
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2000,-500,20000,200,3023,-876821,-290.0499503804168,-302.0,181,0.05987429705590473,0.05196230191346767,115
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2000,-500,30000,100,3023,-590531,-195.3460138934833,-202.0,185,0.061197485941118096,0.05319724021952819,109
