scope,classifier,target_bps,stop_bps,max_hold_ms,retained_count,retained_pct,selected_before_replay_eval_count,exact_join_rate,decision_rows,replay_rows,unjoined_replay_rows,target_rate,stop_rate,timeout_rate,negative_timeout_rate,avg_pnl_bps,median_pnl_bps,sum_pnl_bps,precision_cost100,wilson_lower95_cost100,cost100_sum_pnl_bps,cost100_avg_pnl_bps,cost100_median_pnl_bps,cost200_sum_pnl_bps,cost200_avg_pnl_bps,cost200_median_pnl_bps,max_consecutive_losses_cost100,mfe_median_bps,mae_median_bps,after_top5_positive_removed_cost100_sum_bps,after_top10_positive_removed_cost100_sum_bps,passes_single_scope_gates,passes_promising_gate,no_leakage_assertion,acceptance_failures
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R0_BROAD,2000,-700,20000,3633,0.9937089715536105,3633,0.9937089715536105,13405,3656,23,0.024497660335810623,0.14285714285714285,0.8326451968070465,0.766859344894027,-109.26974951830444,-102.0,-396977,0.07817230938618222,0.06988206620958527,-760277,-209.26974951830442,-202.0,-1123577,-309.2697495183044,-302.0,94,0.0,-112.0,-1043556,-1077758,False,False,True,precision_cost100_lt_65pct;cost100_sum_not_positive;cost200_sum_not_positive_for_promising;median_cost100_negative;median_cost200_negative_for_promising;top5_tail_removed_negative
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R0_BROAD,2000,-700,30000,3633,0.9937089715536105,3633,0.9937089715536105,13405,3656,23,0.03495733553537022,0.16405174786677676,0.800990916597853,0.7473162675474814,-113.20726672171759,-102.0,-411282,0.07872281860721167,0.07040400857632372,-774582,-213.2072667217176,-202.0,-1137882,-313.2072667217176,-302.0,86,0.0,-112.0,-1088034,-1128568,False,False,True,precision_cost100_lt_65pct;cost100_sum_not_positive;cost200_sum_not_positive_for_promising;median_cost100_negative;median_cost200_negative_for_promising;top5_tail_removed_negative
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R0_BROAD,2000,-700,40000,3633,0.9937089715536105,3633,0.9937089715536105,13405,3656,23,0.042113955408753095,0.18084227910817507,0.7770437654830719,0.7299752270850537,-114.67354803192953,-102.0,-416609,0.07927332782824112,0.07092607639692639,-779909,-214.67354803192953,-202.0,-1143209,-314.67354803192956,-302.0,86,0.0,-112.0,-1112861,-1165355,False,False,True,precision_cost100_lt_65pct;cost100_sum_not_positive;cost200_sum_not_positive_for_promising;median_cost100_negative;median_cost200_negative_for_promising;top5_tail_removed_negative
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R0_BROAD,2000,-1000,20000,3633,0.9937089715536105,3633,0.9937089715536105,13405,3656,23,0.025323424167354804,0.1255161023947151,0.8491604734379301,0.7806220754197633,-141.0134874759152,-102.0,-512302,0.08175061932287365,0.07327690267156174,-875602,-241.0134874759152,-202.0,-1238902,-341.0134874759152,-302.0,94,0.0,-112.0,-1163933,-1204905,False,False,True,precision_cost100_lt_65pct;cost100_sum_not_positive;cost200_sum_not_positive_for_promising;median_cost100_negative;median_cost200_negative_for_promising;top5_tail_removed_negative
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R0_BROAD,2000,-1000,30000,3633,0.9937089715536105,3633,0.9937089715536105,13405,3656,23,0.0368841178089733,0.14478392513074595,0.8183319570602807,0.7624552711257914,-148.26617120836775,-102.0,-538651,0.08285163776493257,0.07432249493613377,-901951,-248.26617120836775,-202.0,-1265251,-348.2661712083677,-302.0,86,0.0,-112.0,-1223325,-1275935,False,False,True,precision_cost100_lt_65pct;cost100_sum_not_positive;cost200_sum_not_positive_for_promising;median_cost100_negative;median_cost200_negative_for_promising;top5_tail_removed_negative
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R0_BROAD,2000,-1000,40000,3633,0.9937089715536105,3633,0.9937089715536105,13405,3656,23,0.04514175612441508,0.15882191026699696,0.7960363336085879,0.7462152491054225,-151.61244150839528,-102.0,-550808,0.08477842003853564,0.07615340262934363,-914108,-251.61244150839528,-202.0,-1277408,-351.61244150839525,-302.0,86,0.0,-112.0,-1254571,-1324346,False,False,True,precision_cost100_lt_65pct;cost100_sum_not_positive;cost200_sum_not_positive_for_promising;median_cost100_negative;median_cost200_negative_for_promising;top5_tail_removed_negative
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R0_BROAD,2500,-300,20000,3633,0.9937089715536105,3633,0.9937089715536105,13405,3656,23,0.016240022020368842,0.20478943022295623,0.778970547756675,0.714560968896229,-47.71786402422241,-102.0,-173359,0.06936416184971098,0.061549106732969795,-536659,-147.7178640242224,-202.0,-899959,-247.7178640242224,-302.0,126,0.0,-112.0,-827638,-845866,False,False,True,precision_cost100_lt_65pct;cost100_sum_not_positive;cost200_sum_not_positive_for_promising;median_cost100_negative;median_cost200_negative_for_promising;top5_tail_removed_negative
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R0_BROAD,2500,-300,30000,3633,0.9937089715536105,3633,0.9937089715536105,13405,3656,23,0.023947151114781174,0.2320396366639141,0.7440132122213047,0.6939168731076245,-45.258739333883845,-102.0,-164425,0.06523534269199009,0.05765582184917772,-527725,-145.25873933388385,-202.0,-891025,-245.25873933388385,-302.0,88,0.0,-112.0,-856934,-871264,False,False,True,precision_cost100_lt_65pct;cost100_sum_not_positive;cost200_sum_not_positive_for_promising;median_cost100_negative;median_cost200_negative_for_promising;top5_tail_removed_negative
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R0_BROAD,2500,-300,40000,3633,0.9937089715536105,3633,0.9937089715536105,13405,3656,23,0.02835122488301679,0.24827965868428295,0.7233691164327003,0.6779521056977704,-45.97550233966419,-102.0,-167029,0.06496008808147537,0.05739658606552534,-530329,-145.9755023396642,-202.0,-893629,-245.9755023396642,-302.0,86,0.0,-112.0,-873463,-886313,False,False,True,precision_cost100_lt_65pct;cost100_sum_not_positive;cost200_sum_not_positive_for_promising;median_cost100_negative;median_cost200_negative_for_promising;top5_tail_removed_negative
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R0_BROAD,2500,-500,20000,3633,0.9937089715536105,3633,0.9937089715536105,13405,3656,23,0.017341040462427744,0.17616295072942473,0.8064960088081475,0.7379576107899807,-78.02862647949352,-102.0,-283478,0.0737682356179466,0.06571119334798678,-646778,-178.02862647949354,-202.0,-1010078,-278.02862647949354,-302.0,94,0.0,-112.0,-946593,-972039,False,False,True,precision_cost100_lt_65pct;cost100_sum_not_positive;cost200_sum_not_positive_for_promising;median_cost100_negative;median_cost200_negative_for_promising;top5_tail_removed_negative
