mask_name,target_bps,stop_bps,max_hold_ms,pass_r49,pass_r50,passing_both,absolute_profitable_both_cost100_200,r49_delta_sum_bps,r49_delta_avg_bps,r49_delta_median_bps,r49_action_precision,r49_wilson_lower,r49_target_cut_damage_ratio,r49_aggregate_target_cut_guard,r49_segment_target_cut_guard,r49_target_cut_count_guard,r49_public_row_verdict,r50_delta_sum_bps,r50_delta_avg_bps,r50_delta_median_bps,r50_action_precision,r50_wilson_lower,r50_target_cut_damage_ratio,r50_aggregate_target_cut_guard,r50_segment_target_cut_guard,r50_target_cut_count_guard,r50_public_row_verdict
M4_CONFIRM_2_WINDOWS,1500,-1000,30000,False,False,False,False,20456,4.308340353833193,0.0,0.6089918256130791,0.5732098698337257,0.5015953944591697,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,39570,10.823304157549234,0.0,0.674496644295302,0.6358654150138446,0.32863022185508617,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,1500,-1000,60000,False,False,False,False,18676,3.9334456613310866,0.0,0.6631944444444444,0.6354002738122714,0.6615398211550295,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,74923,20.49316192560175,0.0,0.7320872274143302,0.7032341674660655,0.48368482248068995,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,1500,-1000,120000,False,False,False,False,83653,17.618576242628475,0.0,0.741851368970013,0.7193670354054748,0.6571927920876619,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,147414,40.3211159737418,0.0,0.7884927066450568,0.7648300277536104,0.4758031485457149,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,1500,-700,30000,False,False,False,False,10888,2.2931760741364786,0.0,0.6222547584187409,0.5853065815084705,0.5051833535835838,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,19016,5.2013129102844635,0.0,0.6714031971580817,0.6315571459059537,0.3925642735701068,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,1500,-700,60000,False,False,False,False,-3863,-0.8136057287278854,0.0,0.6755027422303473,0.6471870888606075,0.6918952318550895,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,40753,11.146881838074398,0.0,0.7366702937976061,0.7072515173810241,0.5460398559139041,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,1500,-700,120000,False,False,False,False,49399,10.404170176916596,0.0,0.7549353301565691,0.7322936225443458,0.6894611986693571,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,97411,26.644146608315097,0.0,0.7969543147208121,0.7730767428389048,0.5353150773506126,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,1500,-500,30000,False,False,False,False,2219,0.4673546756529065,0.0,0.6308411214953271,0.5928368505907716,0.5196080195810237,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,11111,3.039113785557987,0.0,0.6847014925373134,0.6441705145116623,0.44078123892969323,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,1500,-500,60000,False,False,False,False,-27085,-5.7045071609098565,0.0,0.6810344827586207,0.6521430133883334,0.7591946251329552,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,23408,6.402625820568928,0.0,0.7514188422247446,0.7218296637566786,0.5881601336316777,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,1500,-500,120000,False,False,False,False,12280,2.5863521482729572,0.0,0.7624113475177305,0.7395021255570994,0.7486942911841965,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,65533,17.924781181619256,0.0,0.8078947368421052,0.7840069731979964,0.5776419168304406,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,1500,-300,30000,False,False,False,False,-22116,-4.657961246840775,0.0,0.6331058020477816,0.5933346916437325,0.7118910495291009,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,-4969,-1.3591356673960613,0.0,0.6973947895791583,0.6557062136280923,0.5741032960408503,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,1500,-300,60000,False,False,False,False,-62316,-13.124684077506318,0.0,0.6863966770508827,0.6564019281557149,0.9851048877616135,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,-2375,-0.649617067833698,0.0,0.7653429602888087,0.7353491942252155,0.7125540570255808,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,1500,-300,120000,False,False,False,False,-53447,-11.256739679865206,0.0,0.7734848484848484,0.7501294784011348,1.0081725046760754,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,17488,4.783369803063457,0.0,0.8191881918819188,0.7951630653527124,0.693043518808412,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,1500,-200,30000,False,False,False,False,-32931,-6.935762426284751,0.0,0.62708719851577,0.5854980796331523,0.889535436514728,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,-19706,-5.3900437636761485,0.0,0.6963906581740976,0.6534135188153145,0.823607530661667,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,1500,-200,60000,False,False,False,False,-78722,-16.580033698399326,0.0,0.6912899669239251,0.660471603389077,1.2264024804914877,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,-28778,-7.871444201312911,0.0,0.7635220125786164,0.7327613681966082,0.9621627903973553,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,1500,-200,120000,False,False,False,False,-91606,-19.293597304128053,0.0,0.7813248204309656,0.757596840237492,1.3337659216534488,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,-23775,-6.50300875273523,0.0,0.8209817131857555,0.7965015574234336,0.9958886526814007,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,2000,-6000,30000,False,False,False,False,154223,32.48167649536647,0.0,0.5797101449275363,0.5493979057651054,0.3072607240021497,False,False,False,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,196262,53.68216630196937,0.0,0.6379511059371362,0.6052639367445241,0.19508377242318395,True,True,True,INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,2000,-6000,60000,False,False,False,False,354548,74.67312552653749,0.0,0.644199611147116,0.6199805630228312,0.38757917242279655,False,False,False,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,384117,105.0648249452954,0.0,0.686289697908598,0.6604579169474244,0.31592368372775637,False,False,False,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,2000,-6000,120000,False,False,False,False,603281,127.0600252737995,0.0,0.7160493827160493,0.6955941503080718,0.418739211306514,False,False,False,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,522173,142.82631291028446,0.0,0.7353126974099811,0.713029368569458,0.39598531029414835,False,False,False,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,2000,-5000,30000,False,False,False,False,152363,32.08993260320135,0.0,0.5812807881773399,0.550679292056899,0.3186506473509575,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,177233,48.477297592997814,0.0,0.6349583828775267,0.601874763640741,0.2081754982702372,True,True,True,INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,2000,-5000,60000,False,False,False,False,321354,67.68197135636058,0.0,0.6458196181698486,0.6214280998401509,0.40906801292042194,False,False,False,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,364468,99.69037199124726,0.0,0.6861198738170347,0.6600472183124959,0.3162765175464298,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,2000,-5000,120000,False,False,False,False,569238,119.89005897219882,0.0,0.7197916666666667,0.6992798441135635,0.4344772236418073,False,False,False,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,501816,137.2582056892779,0.0,0.7365038560411311,0.7140520266092829,0.40016579719241263,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,2000,-3000,30000,False,False,False,False,96547,20.33424599831508,0.0,0.586864406779661,0.5551634214213704,0.3691066653644424,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,119405,32.66001094091904,0.0,0.6313131313131313,0.5971546872242524,0.24055952358634997,True,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,2000,-3000,60000,False,False,False,False,174634,36.78053917438922,0.0,0.6436058700209644,0.6184372690596501,0.4900668582419874,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,241031,65.92751641137856,0.0,0.6919233971690258,0.6652342687608567,0.36486242228969507,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,2000,-3000,120000,False,False,False,False,338891,71.37552653748946,0.0,0.7215536105032823,0.7005575118926399,0.5192497855834565,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,364123,99.59600656455142,0.0,0.7491571139581928,0.7264694858322339,0.4331506722929828,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,2000,-2000,30000,False,False,False,False,41599,8.761373209772536,0.0,0.5876993166287016,0.5548259536035186,0.4400180005210677,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,66872,18.291028446389497,0.0,0.6422764227642277,0.6070390993253423,0.30019217564772943,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,2000,-2000,60000,False,False,False,False,75482,15.897641112047177,0.0,0.6455223880597015,0.6195275199723863,0.5564758531921701,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,162256,44.38074398249453,0.0,0.7062445030782761,0.6791103744501923,0.41575095844715665,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,2000,-2000,120000,False,False,False,False,179935,37.897009267059815,0.0,0.7259088286208887,0.704425588219804,0.597891102720893,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,256329,70.11187089715536,0.0,0.7625441696113074,0.7396805340912106,0.48590658989920377,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,2000,-1500,30000,False,False,False,False,11478,2.4174389216512218,0.0,0.5918854415274463,0.5582631446863962,0.4890483231128455,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,68768,18.809628008752735,0.0,0.6622807017543859,0.6260198187760462,0.3163807238361115,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,2000,-1500,60000,False,False,False,False,9139,1.924810446503791,0.0,0.6475155279503105,0.6210213284622464,0.63024201039453,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,116783,31.942833698030636,0.0,0.7144186046511628,0.6866910903619585,0.4432837456365088,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,2000,-1500,120000,False,False,False,False,98319,20.707455770850885,0.0,0.7319833234067897,0.7102850829110433,0.6601263191855018,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,203166,55.570568927789935,0.0,0.7718518518518519,0.7487139838233028,0.49297761261396805,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,2000,-1000,30000,False,False,False,False,3852,0.8112889637742208,0.0,0.607661822985469,0.572419354065721,0.5063627304174515,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,37417,10.234409190371991,0.0,0.6672,0.6293348349093185,0.35154865148194037,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,2000,-1000,60000,False,False,False,False,-12478,-2.6280539174389217,0.0,0.6605196982397318,0.6331720524782849,0.6629026861676703,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,66274,18.127461706783368,0.0,0.7266401590457257,0.698276156028349,0.5124524527249097,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,2000,-1000,120000,False,False,False,False,56270,11.851305812973884,0.0,0.7438173747622068,0.7216982447361752,0.6718753721921822,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,131196,35.88512035010941,0.0,0.7826426896012509,0.7592105099689967,0.5504169194934331,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,2000,-700,30000,False,False,False,False,-462,-0.09730412805391744,0.0,0.6226950354609929,0.5863412309619651,0.49482635969734207,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,17338,4.74234135667396,0.0,0.6655405405405406,0.626575480388087,0.40474228260613626,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,2000,-700,60000,False,False,False,False,-29577,-6.229359730412805,0.0,0.6743362831858407,0.6464623455373473,0.682526885752426,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,33369,9.12718818380744,0.0,0.73125,0.7023264147753688,0.5677988259505414,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,2000,-700,120000,False,False,False,False,24904,5.245155855096883,0.0,0.7577969475779694,0.7355289892740691,0.6929985234700158,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,85644,23.425601750547045,0.0,0.7918367346938775,0.7682064082061005,0.6017794740438186,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,2000,-500,30000,False,False,False,False,-7506,-1.5808761583824769,0.0,0.6310240963855421,0.5936666997408184,0.5226575369012629,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,11274,3.083698030634573,0.0,0.6827094474153298,0.6430644107150867,0.4283626995799329,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,2000,-500,60000,False,False,False,False,-51257,-10.795492839090143,0.0,0.6799628942486086,0.6515188163946785,0.7447889848770906,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,17729,4.849288840262582,0.0,0.7480916030534351,0.7189990748616907,0.6053264153759838,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,2000,-500,120000,False,False,False,False,-11207,-2.360362257792755,0.0,0.7648686030428768,0.7423263998479391,0.7525055535856616,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,57258,15.661378555798686,0.0,0.8039049235993209,0.7802593338403734,0.6372936275839517,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,2000,-300,30000,False,False,False,False,-32162,-6.7737994945240105,0.0,0.6326194398682042,0.5935455440254628,0.7105600885403789,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,-4713,-1.2891137855579868,0.0,0.6940726577437859,0.6532844070767895,0.5369421498776481,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,2000,-300,60000,False,False,False,False,-84548,-17.807076663858467,0.0,0.6851106639839034,0.6555703702422512,0.9556582371852862,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,-6352,-1.737417943107221,0.0,0.7609699769053118,0.7314515469751274,0.7195429014139066,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,2000,-300,120000,False,False,False,False,-74397,-15.669123841617523,0.0,0.7760532150776053,0.7530758438745648,0.993529671209083,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,7906,2.162472647702407,0.0,0.8133928571428571,0.7895187573172211,0.7744389337309692,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,2000,-200,30000,False,False,False,False,-41673,-8.776958719460826,0.0,0.6267857142857143,0.5859909479816612,0.8344412889304923,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,-19733,-5.397428884026258,0.0,0.6923076923076923,0.650254161542088,0.6970064871525387,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,2000,-200,60000,False,False,False,False,-95062,-20.021482729570344,0.0,0.6912393162393162,0.6609116990516902,1.107616521409625,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,-32753,-8.958698030634574,0.0,0.7596618357487923,0.7294011245603649,0.9162917055777231,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,2000,-200,120000,False,False,False,False,-106303,-22.38900589721988,0.0,0.7850467289719626,0.7617448195343965,1.227338054299825,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,-33260,-9.097374179431073,0.0,0.8154706430568499,0.7911488396348059,1.0422196416721965,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,3000,-6000,30000,False,False,False,False,141394,29.779696714406064,0.0,0.5810055865921788,0.551260065832032,0.24411214444353688,True,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,188318,51.50929978118162,0.0,0.6398640996602492,0.6076586307923637,0.18950831893042006,True,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,3000,-6000,60000,False,False,False,False,296132,62.3698399326032,0.0,0.636986301369863,0.6131671416893235,0.39575570030649665,False,False,False,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,402381,110.06044857768053,0.0,0.6934635612321562,0.6681670075278149,0.2783098150685158,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,3000,-6000,120000,False,False,False,False,544347,114.64764111204718,0.0,0.7134328358208956,0.6932734152560065,0.4468789291962985,False,False,False,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,552231,151.04786652078775,0.0,0.7443286327406499,0.7226004656218591,0.38296577605789317,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,3000,-5000,30000,False,False,False,False,139534,29.387952822240944,0.0,0.5825426944971537,0.5525242482162291,0.25250602996171806,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,168289,46.030908096280086,0.0,0.6369942196531792,0.6044083875125694,0.20184893291710287,True,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,3000,-5000,60000,False,False,False,False,259252,54.602358887952825,0.0,0.638432364096081,0.6144479614090316,0.417440026743603,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,377016,103.12253829321664,0.0,0.6934250764525994,0.6679019580695409,0.2860846737537337,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,3000,-5000,120000,False,False,False,False,502160,105.76242628475147,0.0,0.7170191339375629,0.6968040523241615,0.46912505089430817,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,525200,143.6542669584245,0.0,0.7454772301933874,0.723584126450309,0.3867841328675479,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,3000,-3000,30000,False,False,False,False,84786,17.85720303285594,0.0,0.5877551020408164,0.5566523165360918,0.28260162443744263,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,108828,29.76695842450766,0.0,0.6326781326781327,0.5990099476391384,0.22691490073254642,True,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,3000,-3000,60000,False,False,False,False,118574,24.97346251053075,0.0,0.6382550335570469,0.6135303536056886,0.49617918106195946,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,244302,66.82221006564552,0.0,0.6997578692493946,0.6736500015735402,0.31981018680076473,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,3000,-3000,120000,False,False,False,False,262884,55.36731255265375,0.0,0.7206349206349206,0.6999745862202253,0.5633953787421425,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,377620,103.28774617067833,0.0,0.7578534031413613,0.7357447748068646,0.4168832245936083,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,3000,-2000,30000,False,False,False,False,29127,6.13458298230834,0.0,0.5892661555312158,0.5570452589779216,0.3315832558826607,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,54700,14.961706783369802,0.0,0.6434210526315789,0.608723957179022,0.27650414258729356,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,3000,-2000,60000,False,False,False,False,19479,4.10256950294861,0.0,0.6411174785100286,0.6155994871674362,0.5685055279196618,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,161460,44.16301969365427,0.0,0.7140425531914893,0.6875407719883275,0.3785196686394105,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,3000,-2000,120000,False,False,False,False,101132,21.299915754001685,0.0,0.7264098269123395,0.7052954008522241,0.6458379703663627,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,266079,72.77871991247265,0.0,0.7717614804660726,0.7495287114026464,0.46010973780946657,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,3000,-1500,30000,False,False,False,False,1942,0.4090143218197136,0.0,0.5940366972477065,0.5610990269364029,0.3400538564968499,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,50918,13.927242888402626,0.0,0.6609929078014184,0.6252616336920941,0.29647547568428856,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,3000,-1500,60000,False,False,False,False,-41589,-8.75926705981466,0.0,0.6432835820895523,0.6172591131166771,0.6184723784975082,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,105683,28.90672866520788,0.0,0.7200720072007201,0.6929484162811362,0.41979323748039743,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,3000,-1500,120000,False,False,False,False,28261,5.952190395956192,0.0,0.7336799537839399,0.712355596935705,0.7001528778216977,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,208507,57.03145514223195,0.0,0.7807332854061826,0.7582331952489698,0.4641049518861605,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,3000,-1000,30000,False,False,False,False,-2214,-0.466301600673968,0.0,0.610126582278481,0.5756618981311445,0.3391246334107051,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,21659,5.924234135667396,0.0,0.6656346749226006,0.6283702103314086,0.34356070047707105,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,3000,-1000,60000,False,False,False,False,-54343,-11.445450716090985,0.0,0.6578099838969405,0.6309737499585456,0.6532844899594398,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,55578,15.201859956236325,0.0,0.7333974975938402,0.7056865555709811,0.47587510144601297,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,3000,-1000,120000,False,False,False,False,-11562,-2.4351305812973885,0.0,0.7441574415744158,0.7223908295329875,0.7242098265546625,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,137875,37.71198030634573,0.0,0.7939163498098859,0.7712131020229473,0.5008943830226787,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M4_CONFIRM_2_WINDOWS,3000,-700,30000,False,False,False,False,-12143,-2.557497893850042,0.0,0.6233062330623306,0.5877930343958201,0.3923352508391442,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,3122,0.8539387308533917,0.0,0.6650326797385621,0.6267124329062392,0.3769861121875947,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
