policy,policy_kind,target_bps,stop_bps,max_hold_ms,input_count,eligible_count,excluded_count,target_count,stop_count,timeout_count,target_rate,stop_rate,timeout_rate,positive_timeout_count,negative_timeout_count,negative_timeout_rate,avg_pnl_bps,median_pnl_bps,sum_pnl_bps,profit_factor,max_consecutive_losses
C2,candidate_ladder,200,-3000,30000,323,323,0,141,63,119,0.43653250773993807,0.19504643962848298,0.3684210526315789,7,112,0.9411764705882353,-843.578947368421,-102.0,-272476.0,0.0958485006354505,11
C2,candidate_ladder,200,-5000,30000,323,323,0,141,12,170,0.43653250773993807,0.03715170278637771,0.5263157894736842,7,163,0.9588235294117647,-1043.594427244582,-102.0,-337081.0,0.07892809714563648,11
C2,candidate_ladder,200,-6000,30000,323,323,0,141,1,181,0.43653250773993807,0.0030959752321981426,0.5603715170278638,7,174,0.9613259668508287,-1059.5510835913312,-102.0,-342235.0,0.07783196809657254,11
C2,candidate_ladder,300,-100,30000,323,323,0,88,232,3,0.2724458204334365,0.718266253869969,0.009287925696594427,1,2,0.6666666666666666,9.804953560371517,-100.0,3167.0,1.1361447854870605,12
C2,candidate_ladder,300,-200,30000,323,323,0,101,196,26,0.3126934984520124,0.6068111455108359,0.0804953560371517,5,21,0.8076923076923077,-33.417956656346746,-200.0,-10794.0,0.7399349475966751,11
C2,candidate_ladder,300,-300,30000,323,323,0,104,186,33,0.3219814241486068,0.5758513931888545,0.1021671826625387,5,28,0.8484848484848485,-86.13312693498452,-300.0,-27821.0,0.5318851797011711,11
C2,candidate_ladder,300,-500,30000,323,323,0,108,173,42,0.33436532507739936,0.5356037151702786,0.13003095975232198,5,37,0.8809523809523809,-188.00309597523218,-500.0,-60725.0,0.35078472459801574,11
C2,candidate_ladder,300,-700,30000,323,323,0,111,160,52,0.34365325077399383,0.4953560371517028,0.1609907120743034,5,47,0.9038461538461539,-281.26006191950466,-643.0,-90847.0,0.27064500072255493,11
C2,candidate_ladder,300,-1000,30000,323,323,0,120,146,57,0.3715170278637771,0.4520123839009288,0.17647058823529413,6,51,0.8947368421052632,-386.75232198142413,-453.0,-124921.0,0.22682090512972866,11
C2,candidate_ladder,300,-1500,30000,323,323,0,129,115,79,0.3993808049535604,0.3560371517027864,0.24458204334365324,8,71,0.8987341772151899,-519.7554179566564,-197.0,-167881.0,0.19094273790132144,11
C2,candidate_ladder,300,-2000,30000,323,323,0,131,99,93,0.4055727554179567,0.3065015479876161,0.28792569659442724,8,85,0.9139784946236559,-661.8699690402477,-189.0,-213784.0,0.15834727662841283,11
C2,candidate_ladder,300,-3000,30000,323,323,0,133,66,124,0.4117647058823529,0.2043343653250774,0.38390092879256965,9,115,0.9274193548387096,-844.9442724458204,-135.0,-272917.0,0.13067423496771685,11
C2,candidate_ladder,300,-5000,30000,323,323,0,133,12,178,0.4117647058823529,0.03715170278637771,0.5510835913312694,9,169,0.949438202247191,-1046.8575851393189,-135.0,-338135.0,0.108197352561854,11
C2,candidate_ladder,300,-6000,30000,323,323,0,133,1,189,0.4117647058823529,0.0030959752321981426,0.5851393188854489,9,180,0.9523809523809523,-1062.814241486068,-135.0,-343289.0,0.10674632395989728,11
C2,candidate_ladder,400,-100,30000,323,323,0,85,235,3,0.2631578947368421,0.7275541795665634,0.009287925696594427,1,2,0.6666666666666666,32.40557275541796,-100.0,10467.0,1.4442322383498853,14
C2,candidate_ladder,400,-200,30000,323,323,0,98,199,26,0.30340557275541796,0.6160990712074303,0.0804953560371517,5,21,0.8076923076923077,-7.7213622291021675,-200.0,-2494.0,0.9407671297945612,11
C2,candidate_ladder,400,-300,30000,323,323,0,102,187,34,0.3157894736842105,0.5789473684210527,0.10526315789473684,6,28,0.8235294117647058,-56.63467492260062,-300.0,-18293.0,0.6937487443916159,11
C2,candidate_ladder,400,-500,30000,323,323,0,106,174,43,0.3281733746130031,0.5386996904024768,0.13312693498452013,6,37,0.8604651162790697,-157.88544891640868,-500.0,-50997.0,0.45768641796758686,11
C2,candidate_ladder,400,-700,30000,323,323,0,108,161,54,0.33436532507739936,0.4984520123839009,0.16718266253869968,6,48,0.8888888888888888,-252.47368421052633,-679.0,-81549.0,0.3496267585414872,11
C2,candidate_ladder,400,-1000,30000,323,323,0,117,147,59,0.3622291021671827,0.4551083591331269,0.1826625386996904,7,52,0.8813559322033898,-356.10835913312695,-458.0,-115023.0,0.29302757255774503,11
C2,candidate_ladder,400,-1500,30000,323,323,0,127,115,81,0.3931888544891641,0.3560371517027864,0.25077399380804954,9,72,0.8888888888888888,-481.9907120743034,-197.0,-155683.0,0.2501974647453186,11
C2,candidate_ladder,400,-2000,30000,323,323,0,129,99,95,0.3993808049535604,0.3065015479876161,0.29411764705882354,9,86,0.9052631578947369,-623.4860681114551,-189.0,-201386.0,0.20756290947724634,11
C2,candidate_ladder,400,-3000,30000,323,323,0,131,66,126,0.4055727554179567,0.2043343653250774,0.39009287925696595,10,116,0.9206349206349206,-805.9411764705883,-135.0,-260319.0,0.17114601475462554,11
C2,candidate_ladder,400,-5000,30000,323,323,0,131,12,180,0.4055727554179567,0.03715170278637771,0.5572755417956656,10,170,0.9444444444444444,-1007.8544891640867,-135.0,-325537.0,0.14171779302853496,11
C2,candidate_ladder,400,-6000,30000,323,323,0,131,1,191,0.4055727554179567,0.0030959752321981426,0.5913312693498453,10,181,0.9476439790575916,-1023.8111455108359,-135.0,-330691.0,0.13981786636770602,11
C2,candidate_ladder,500,-100,30000,323,323,0,81,236,6,0.25077399380804954,0.7306501547987616,0.018575851393188854,4,2,0.3333333333333333,53.130030959752325,-100.0,17161.0,1.7252556842194235,14
C2,candidate_ladder,500,-200,30000,323,323,0,93,200,30,0.28792569659442724,0.6191950464396285,0.09287925696594428,9,21,0.7,16.53250773993808,-200.0,5340.0,1.1262262143954616,11
C2,candidate_ladder,500,-300,30000,323,323,0,97,188,38,0.30030959752321984,0.5820433436532507,0.11764705882352941,10,28,0.7368421052631579,-31.45201238390093,-300.0,-10159.0,0.8307735874200426,11
C2,candidate_ladder,500,-500,30000,323,323,0,101,175,47,0.3126934984520124,0.541795665634675,0.14551083591331268,10,37,0.7872340425531915,-132.08359133126936,-500.0,-42663.0,0.5487116019294237,11
C2,candidate_ladder,500,-700,30000,323,323,0,103,162,58,0.3188854489164087,0.5015479876160991,0.17956656346749225,10,48,0.8275862068965517,-226.67182662538698,-700.0,-73215.0,0.41933411585559294,11
C2,candidate_ladder,500,-1000,30000,323,323,0,112,148,63,0.34674922600619196,0.4582043343653251,0.19504643962848298,11,52,0.8253968253968254,-328.4489164086687,-472.0,-106089.0,0.3519224425466408,11
C2,candidate_ladder,500,-1500,30000,323,323,0,122,115,86,0.37770897832817335,0.3560371517027864,0.26625386996904027,14,72,0.8372093023255814,-447.52941176470586,-197.0,-144552.0,0.30380673499267935,11
C2,candidate_ladder,500,-2000,30000,323,323,0,124,99,100,0.38390092879256965,0.3065015479876161,0.30959752321981426,14,86,0.86,-588.405572755418,-189.0,-190055.0,0.25214944812796347,11
C2,candidate_ladder,500,-3000,30000,323,323,0,126,66,131,0.39009287925696595,0.2043343653250774,0.4055727554179567,15,116,0.8854961832061069,-770.2414860681115,-135.0,-248788.0,0.2078606429756329,11
C2,candidate_ladder,500,-5000,30000,323,323,0,126,12,185,0.39009287925696595,0.03715170278637771,0.5727554179566563,15,170,0.918918918918919,-972.1547987616099,-135.0,-314006.0,0.1721194129015078,11
C2,candidate_ladder,500,-6000,30000,323,323,0,126,1,196,0.39009287925696595,0.0030959752321981426,0.6068111455108359,15,181,0.923469387755102,-988.1114551083591,-135.0,-319160.0,0.16981190969792662,11
C2,candidate_ladder,700,-100,30000,323,323,0,75,239,9,0.23219814241486067,0.739938080495356,0.02786377708978328,7,2,0.2222222222222222,95.05572755417957,-100.0,30703.0,2.281320424004674,14
C2,candidate_ladder,700,-200,30000,323,323,0,86,203,34,0.26625386996904027,0.628482972136223,0.10526315789473684,13,21,0.6176470588235294,64.0092879256966,-200.0,20675.0,1.48187856893136,11
C2,candidate_ladder,700,-300,30000,323,323,0,89,192,42,0.2755417956656347,0.5944272445820433,0.13003095975232198,14,28,0.6666666666666666,14.476780185758514,-300.0,4676.0,1.076365299189966,11
C2,candidate_ladder,700,-500,30000,323,323,0,93,179,51,0.28792569659442724,0.5541795665634675,0.15789473684210525,14,37,0.7254901960784313,-86.15479876160991,-500.0,-27828.0,0.7117344824728599,11
C2,candidate_ladder,700,-700,30000,323,323,0,95,166,62,0.29411764705882354,0.5139318885448917,0.19195046439628483,14,48,0.7741935483870968,-181.9814241486068,-700.0,-58780.0,0.5439451306560735,11
C2,candidate_ladder,700,-1000,30000,323,323,0,99,155,69,0.3065015479876161,0.47987616099071206,0.21362229102167182,16,53,0.7681159420289855,-301.56656346749224,-625.0,-97406.0,0.43057073875095725,11
C2,candidate_ladder,700,-1500,30000,323,323,0,109,121,93,0.33746130030959753,0.3746130030959752,0.28792569659442724,19,74,0.7956989247311828,-425.1609907120743,-310.0,-137327.0,0.3713601677264009,11
C2,candidate_ladder,700,-2000,30000,323,323,0,111,103,109,0.34365325077399383,0.3188854489164087,0.33746130030959753,19,90,0.8256880733944955,-573.1207430340557,-283.0,-185118.0,0.3083372564844083,11
C2,candidate_ladder,700,-3000,30000,323,323,0,113,70,140,0.3498452012383901,0.21671826625386997,0.43343653250773995,20,120,0.8571428571428571,-766.1021671826626,-246.0,-247451.0,0.25371707411227523,11
C2,candidate_ladder,700,-5000,30000,323,323,0,113,15,195,0.3498452012383901,0.04643962848297214,0.6037151702786377,20,175,0.8974358974358975,-987.1733746130031,-246.0,-318857.0,0.20876014928632403,11
C2,candidate_ladder,700,-6000,30000,323,323,0,113,1,209,0.3498452012383901,0.0030959752321981426,0.6470588235294118,20,189,0.9043062200956937,-1005.6625386996905,-246.0,-324829.0,0.20571161689766138,11
C2,candidate_ladder,1000,-100,30000,323,323,0,62,250,11,0.19195046439628483,0.7739938080495357,0.034055727554179564,9,2,0.18181818181818182,124.11455108359134,-100.0,40089.0,2.5995930093368447,20
C2,candidate_ladder,1000,-200,30000,323,323,0,72,213,38,0.22291021671826625,0.6594427244582043,0.11764705882352941,16,22,0.5789473684210527,99.28173374613003,-200.0,32068.0,1.7125113871175595,11
C2,candidate_ladder,1000,-300,30000,323,323,0,74,202,47,0.22910216718266255,0.6253869969040248,0.14551083591331268,17,30,0.6382978723404256,45.51702786377709,-300.0,14702.0,1.2275816163836473,11
C2,candidate_ladder,1000,-500,30000,323,323,0,78,188,57,0.24148606811145512,0.5820433436532507,0.17647058823529413,17,40,0.7017543859649122,-56.38699690402477,-500.0,-18213.0,0.8205898577564128,11
C2,candidate_ladder,1000,-700,30000,323,323,0,80,175,68,0.2476780185758514,0.541795665634675,0.21052631578947367,17,51,0.75,-155.92879256965944,-700.0,-50365.0,0.6287628622814517,11
C2,candidate_ladder,1000,-1000,30000,323,323,0,84,162,77,0.26006191950464397,0.5015479876160991,0.23839009287925697,19,58,0.7532467532467533,-277.4241486068112,-1000.0,-89608.0,0.5012245624972169,11
C2,candidate_ladder,1000,-1500,30000,323,323,0,95,124,104,0.29411764705882354,0.38390092879256965,0.3219814241486068,22,82,0.7884615384615384,-392.3715170278638,-458.0,-126736.0,0.4447613414821143,11
C2,candidate_ladder,1000,-2000,30000,323,323,0,97,106,120,0.30030959752321984,0.3281733746130031,0.3715170278637771,22,98,0.8166666666666667,-543.1176470588235,-434.0,-175427.0,0.3711076695847942,11
C2,candidate_ladder,1000,-3000,30000,323,323,0,99,72,152,0.3065015479876161,0.22291021671826625,0.47058823529411764,23,129,0.8486842105263158,-741.8328173374613,-310.0,-239612.0,0.30614419663282505,11
C2,candidate_ladder,1000,-5000,30000,323,323,0,99,15,209,0.3065015479876161,0.04643962848297214,0.6470588235294118,23,186,0.8899521531100478,-969.0897832817337,-310.0,-313016.0,0.25247768294255596,11
C2,candidate_ladder,1000,-6000,30000,323,323,0,99,1,223,0.3065015479876161,0.0030959752321981426,0.6904024767801857,23,200,0.8968609865470852,-987.578947368421,-310.0,-318988.0,0.24892750347295803,11
C2,candidate_ladder,1500,-100,30000,323,323,0,48,256,19,0.14860681114551083,0.7925696594427245,0.058823529411764705,17,2,0.10526315789473684,176.22910216718267,-100.0,56922.0,3.2181435585690905,20
C2,candidate_ladder,1500,-200,30000,323,323,0,58,219,46,0.17956656346749225,0.6780185758513931,0.14241486068111456,24,22,0.4782608695652174,165.0185758513932,-200.0,53301.0,2.153526521955548,11
C2,candidate_ladder,1500,-300,30000,323,323,0,59,209,55,0.1826625386996904,0.6470588235294118,0.17027863777089783,25,30,0.5454545454545454,106.91950464396285,-300.0,34535.0,1.5177583544474595,11
C2,candidate_ladder,1500,-500,30000,323,323,0,63,195,65,0.19504643962848298,0.6037151702786377,0.20123839009287925,25,40,0.6153846153846154,6.8730650154798765,-500.0,2220.0,1.021139635865011,11
C2,candidate_ladder,1500,-700,30000,323,323,0,65,182,76,0.20123839009287925,0.5634674922600619,0.23529411764705882,25,51,0.6710526315789473,-93.90712074303406,-700.0,-30332.0,0.7842183142678276,11
C2,candidate_ladder,1500,-1000,30000,323,323,0,69,168,86,0.21362229102167182,0.5201238390092879,0.26625386996904027,27,59,0.686046511627907,-215.06501547987617,-1000.0,-69466.0,0.627422270135749,11
C2,candidate_ladder,1500,-1500,30000,323,323,0,77,131,115,0.23839009287925697,0.4055727554179567,0.3560371517027864,32,83,0.7217391304347827,-334.63157894736844,-625.0,-108086.0,0.5487881242016147,11
C2,candidate_ladder,1500,-2000,30000,323,323,0,77,111,135,0.23839009287925697,0.34365325077399383,0.4179566563467492,34,101,0.7481481481481481,-497.6501547987616,-566.0,-160741.0,0.45203550804180787,11
C2,candidate_ladder,1500,-3000,30000,323,323,0,79,77,167,0.24458204334365324,0.23839009287925697,0.5170278637770898,35,132,0.7904191616766467,-708.749226006192,-454.0,-228926.0,0.3723411838894525,11
C2,candidate_ladder,1500,-5000,30000,323,323,0,79,15,229,0.24458204334365324,0.04643962848297214,0.7089783281733746,35,194,0.8471615720524017,-955.2786377708978,-454.0,-308555.0,0.3056177550134013,11
C2,candidate_ladder,1500,-6000,30000,323,323,0,79,1,243,0.24458204334365324,0.0030959752321981426,0.7523219814241486,35,208,0.8559670781893004,-973.7678018575851,-454.0,-314527.0,0.301564848966649,11
C2,candidate_ladder,2000,-100,30000,323,323,0,39,258,26,0.12074303405572756,0.7987616099071208,0.0804953560371517,24,2,0.07692307692307693,223.0061919504644,-100.0,72031.0,3.785206093882917,20
C2,candidate_ladder,2000,-200,30000,323,323,0,44,222,57,0.13622291021671826,0.6873065015479877,0.17647058823529413,35,22,0.38596491228070173,215.30959752321982,-200.0,69545.0,2.4857820411476914,11
C2,candidate_ladder,2000,-300,30000,323,323,0,45,212,66,0.1393188854489164,0.6563467492260062,0.2043343653250774,36,30,0.45454545454545453,157.8297213622291,-300.0,50979.0,1.7541160633718436,11
C2,candidate_ladder,2000,-500,30000,323,323,0,49,198,76,0.15170278637770898,0.6130030959752322,0.23529411764705882,36,40,0.5263157894736842,62.11764705882353,-500.0,20064.0,1.188366067069736,11
C2,candidate_ladder,2000,-700,30000,323,323,0,50,185,88,0.15479876160990713,0.5727554179566563,0.2724458204334365,37,51,0.5795454545454546,-37.84829721362229,-700.0,-12225.0,0.914311548490201,11
C2,candidate_ladder,2000,-1000,30000,323,323,0,54,170,99,0.16718266253869968,0.5263157894736842,0.3065015479876161,39,60,0.6060606060606061,-154.38080495356039,-1000.0,-49865.0,0.7362379861731895,11
C2,candidate_ladder,2000,-1500,30000,323,323,0,60,133,130,0.18575851393188855,0.4117647058823529,0.4024767801857585,46,84,0.6461538461538462,-268.35603715170276,-643.0,-86679.0,0.6435192801210765,11
C2,candidate_ladder,2000,-2000,30000,323,323,0,60,113,150,0.18575851393188855,0.3498452012383901,0.46439628482972134,48,102,0.68,-434.47058823529414,-617.0,-140334.0,0.5289983487051432,11
C2,candidate_ladder,2000,-3000,30000,323,323,0,61,78,184,0.18885448916408668,0.24148606811145512,0.5696594427244582,50,134,0.7282608695652174,-649.0526315789474,-480.0,-209644.0,0.43421421940108385,11
C2,candidate_ladder,2000,-5000,30000,323,323,0,61,15,247,0.18885448916408668,0.04643962848297214,0.7647058823529411,50,197,0.7975708502024291,-896.1609907120743,-480.0,-289460.0,0.3572583223789391,11
C2,candidate_ladder,2000,-6000,30000,323,323,0,61,1,261,0.18885448916408668,0.0030959752321981426,0.8080495356037152,50,211,0.8084291187739464,-914.6501547987616,-480.0,-295432.0,0.3525828139655157,11
C2,candidate_ladder,3000,-100,30000,323,323,0,25,261,37,0.07739938080495357,0.8080495356037152,0.11455108359133127,35,2,0.05405405405405406,277.687306501548,-100.0,89693.0,4.4283693907193635,23
C2,candidate_ladder,3000,-200,30000,323,323,0,28,225,70,0.08668730650154799,0.6965944272445821,0.21671826625386997,48,22,0.3142857142857143,281.640866873065,-200.0,90970.0,2.918914928175164,11
C2,candidate_ladder,3000,-300,30000,323,323,0,28,216,79,0.08668730650154799,0.6687306501547987,0.24458204334365324,49,30,0.379746835443038,216.11145510835914,-300.0,69804.0,2.0145782764785394,11
C2,candidate_ladder,3000,-500,30000,323,323,0,30,202,91,0.09287925696594428,0.6253869969040248,0.28173374613003094,51,40,0.43956043956043955,122.88544891640866,-500.0,39692.0,1.3657709462199124,11
C2,candidate_ladder,3000,-700,30000,323,323,0,30,189,104,0.09287925696594428,0.5851393188854489,0.3219814241486068,53,51,0.49038461538461536,19.458204334365327,-700.0,6285.0,1.0432053785024886,11
C2,candidate_ladder,3000,-1000,30000,323,323,0,33,173,117,0.1021671826625387,0.5356037151702786,0.3622291021671827,56,61,0.5213675213675214,-91.21362229102168,-1000.0,-29462.0,0.847194344603671,11
C2,candidate_ladder,3000,-1500,30000,323,323,0,37,136,150,0.11455108359133127,0.42105263157894735,0.46439628482972134,65,85,0.5666666666666667,-199.30340557275542,-688.0,-64375.0,0.7408476445818539,11
C2,candidate_ladder,3000,-2000,30000,323,323,0,37,116,170,0.11455108359133127,0.3591331269349845,0.5263157894736842,67,103,0.6058823529411764,-370.061919504644,-664.0,-119530.0,0.607715078995215,11
C2,candidate_ladder,3000,-3000,30000,323,323,0,38,81,204,0.11764705882352941,0.25077399380804954,0.631578947368421,69,135,0.6617647058823529,-590.8359133126935,-578.0,-190840.0,0.49817244734281735,11
C2,candidate_ladder,3000,-5000,30000,323,323,0,38,16,269,0.11764705882352941,0.04953560371517028,0.8328173374613003,69,200,0.7434944237918215,-850.328173374613,-578.0,-274656.0,0.40820416025649314,11
C2,candidate_ladder,3000,-6000,30000,323,323,0,38,1,284,0.11764705882352941,0.0030959752321981426,0.8792569659442725,69,215,0.7570422535211268,-869.4860681114551,-578.0,-280844.0,0.40283312140916105,11
C2,candidate_ladder,5000,-100,30000,323,323,0,10,263,50,0.030959752321981424,0.8142414860681114,0.15479876160990713,48,2,0.04,320.8421052631579,-100.0,103632.0,4.93111296563235,23
C2,candidate_ladder,5000,-200,30000,323,323,0,11,227,85,0.034055727554179564,0.7027863777089783,0.2631578947368421,63,22,0.25882352941176473,326.6965944272446,-200.0,105523.0,3.2072709017507894,12
C2,candidate_ladder,5000,-300,30000,323,323,0,11,218,94,0.034055727554179564,0.6749226006191951,0.29102167182662536,64,30,0.3191489361702128,260.5479876160991,-300.0,84157.0,2.21261941470584,12
C2,candidate_ladder,5000,-500,30000,323,323,0,11,205,107,0.034055727554179564,0.6346749226006192,0.33126934984520123,67,40,0.37383177570093457,156.31578947368422,-500.0,50490.0,1.4589332460732984,12
C2,candidate_ladder,5000,-700,30000,323,323,0,11,192,120,0.034055727554179564,0.5944272445820433,0.3715170278637771,69,51,0.425,51.030959752321984,-700.0,16483.0,1.111697658028841,12
C2,candidate_ladder,5000,-1000,30000,323,323,0,13,176,134,0.04024767801857585,0.544891640866873,0.4148606811145511,73,61,0.4552238805970149,-46.6687306501548,-1000.0,-15074.0,0.9230160310918404,12
C2,candidate_ladder,5000,-1500,30000,323,323,0,14,138,171,0.043343653250773995,0.42724458204334365,0.5294117647058824,85,86,0.5029239766081871,-152.73065015479875,-754.0,-49332.0,0.8046791173897034,11
C2,candidate_ladder,5000,-2000,30000,323,323,0,14,118,191,0.043343653250773995,0.3653250773993808,0.5913312693498453,87,104,0.5445026178010471,-326.58513931888547,-688.0,-105487.0,0.6595711035450922,11
C2,candidate_ladder,5000,-3000,30000,323,323,0,14,82,227,0.043343653250773995,0.25386996904024767,0.7027863777089783,90,137,0.6035242290748899,-549.4767801857585,-625.0,-177481.0,0.5407483885658689,11
C2,candidate_ladder,5000,-5000,30000,323,323,0,14,17,292,0.043343653250773995,0.05263157894736842,0.9040247678018576,90,202,0.6917808219178082,-815.1609907120743,-625.0,-263297.0,0.4424898310934565,11
C2,candidate_ladder,5000,-6000,30000,323,323,0,14,1,308,0.043343653250773995,0.0030959752321981426,0.9535603715170279,90,218,0.7077922077922078,-836.7801857585139,-625.0,-270280.0,0.43604253259218456,11
C2,candidate_ladder,6000,-100,30000,323,323,0,9,263,51,0.02786377708978328,0.8142414860681114,0.15789473684210525,49,2,0.0392156862745098,344.27244582043346,-100.0,111200.0,5.218192853349518,23
C2,candidate_ladder,6000,-200,30000,323,323,0,10,227,86,0.030959752321981424,0.7027863777089783,0.26625386996904027,64,22,0.2558139534883721,353.2229102167183,-200.0,114091.0,3.3864915179785386,12
C2,candidate_ladder,6000,-300,30000,323,323,0,10,218,95,0.030959752321981424,0.6749226006191951,0.29411764705882354,65,30,0.3157894736842105,287.0743034055728,-300.0,92725.0,2.3360758490511664,12
C2,candidate_ladder,6000,-500,30000,323,323,0,10,205,108,0.030959752321981424,0.6346749226006192,0.33436532507739936,68,40,0.37037037037037035,182.8421052631579,-500.0,59058.0,1.536812827225131,12
C2,candidate_ladder,6000,-700,30000,323,323,0,10,192,121,0.030959752321981424,0.5944272445820433,0.3746130030959752,70,51,0.4214876033057851,77.55727554179566,-700.0,25051.0,1.1697590263471755,12
C2,candidate_ladder,6000,-1000,30000,323,323,0,11,176,136,0.034055727554179564,0.544891640866873,0.42105263157894735,75,61,0.4485294117647059,-16.523219814241486,-1000.0,-5337.0,0.9727435689224594,12
C2,candidate_ladder,6000,-1500,30000,323,323,0,12,138,173,0.03715170278637771,0.42724458204334365,0.5356037151702786,87,86,0.49710982658959535,-119.48916408668731,-754.0,-38595.0,0.8471902727571475,11
C2,candidate_ladder,6000,-2000,30000,323,323,0,12,118,193,0.03715170278637771,0.3653250773993808,0.5975232198142415,89,104,0.538860103626943,-293.34365325077397,-688.0,-94750.0,0.6942216771819986,11
C2,candidate_ladder,6000,-3000,30000,323,323,0,12,82,229,0.03715170278637771,0.25386996904024767,0.7089783281733746,92,137,0.5982532751091703,-516.2352941176471,-625.0,-166744.0,0.5685315571978253,11
C2,candidate_ladder,6000,-5000,30000,323,323,0,12,17,294,0.03715170278637771,0.05263157894736842,0.9102167182662538,92,202,0.6870748299319728,-781.9195046439628,-625.0,-252560.0,0.4652245629117057,11
C2,candidate_ladder,6000,-6000,30000,323,323,0,12,1,310,0.03715170278637771,0.0030959752321981426,0.9597523219814241,92,218,0.7032258064516129,-803.5386996904025,-625.0,-259543.0,0.4584460079790342,11
C2,candidate_ladder,7500,-100,30000,323,323,0,4,263,56,0.01238390092879257,0.8142414860681114,0.17337461300309598,54,2,0.03571428571428571,364.30650154798764,-100.0,117671.0,5.463659813367726,23
C2,candidate_ladder,7500,-200,30000,323,323,0,4,227,92,0.01238390092879257,0.7027863777089783,0.2848297213622291,70,22,0.2391304347826087,371.73374613003097,-200.0,120070.0,3.5115568849750036,12
C2,candidate_ladder,7500,-300,30000,323,323,0,4,218,101,0.01238390092879257,0.6749226006191951,0.3126934984520124,71,30,0.297029702970297,305.58513931888547,-300.0,98704.0,2.422227345427299,12
C2,candidate_ladder,7500,-500,30000,323,323,0,4,205,114,0.01238390092879257,0.6346749226006192,0.35294117647058826,74,40,0.3508771929824561,201.35294117647058,-500.0,65037.0,1.591159467713787,12
C2,candidate_ladder,7500,-700,30000,323,323,0,4,192,127,0.01238390092879257,0.5944272445820433,0.3931888544891641,76,51,0.4015748031496063,96.06811145510837,-700.0,31030.0,1.2102759405833243,12
C2,candidate_ladder,7500,-1000,30000,323,323,0,4,176,143,0.01238390092879257,0.544891640866873,0.44272445820433437,82,61,0.42657342657342656,0.8947368421052632,-1000.0,289.0,1.0014759431481,12
C2,candidate_ladder,7500,-1500,30000,323,323,0,4,138,181,0.01238390092879257,0.42724458204334365,0.5603715170278638,95,86,0.47513812154696133,-102.06501547987617,-754.0,-32967.0,0.8694732924468165,11
C2,candidate_ladder,7500,-2000,30000,323,323,0,4,118,201,0.01238390092879257,0.3653250773993808,0.6222910216718266,97,104,0.5174129353233831,-275.91950464396285,-688.0,-89122.0,0.7123844254756103,11
C2,candidate_ladder,7500,-3000,30000,323,323,0,4,82,237,0.01238390092879257,0.25386996904024767,0.7337461300309598,100,137,0.5780590717299579,-498.8111455108359,-625.0,-161116.0,0.5830946263103011,11
C2,candidate_ladder,7500,-5000,30000,323,323,0,4,17,302,0.01238390092879257,0.05263157894736842,0.934984520123839,100,202,0.6688741721854304,-764.4953560371517,-625.0,-246932.0,0.47714139914837395,11
C2,candidate_ladder,7500,-6000,30000,323,323,0,4,1,318,0.01238390092879257,0.0030959752321981426,0.9845201238390093,100,218,0.6855345911949685,-786.1145510835913,-625.0,-253915.0,0.4701892099420769,11
C2,candidate_ladder,10000,-100,30000,323,323,0,2,263,58,0.006191950464396285,0.8142414860681114,0.17956656346749225,56,2,0.034482758620689655,370.5232198142415,-100.0,119679.0,5.539830058417419,23
C2,candidate_ladder,10000,-200,30000,323,323,0,2,227,94,0.006191950464396285,0.7027863777089783,0.29102167182662536,72,22,0.23404255319148937,377.9504643962848,-200.0,122078.0,3.553559102223524,12
C2,candidate_ladder,10000,-300,30000,323,323,0,2,218,103,0.006191950464396285,0.6749226006191951,0.3188854489164087,73,30,0.2912621359223301,311.8018575851393,-300.0,100712.0,2.4511606461002002,12
C2,candidate_ladder,10000,-500,30000,323,323,0,2,205,116,0.006191950464396285,0.6346749226006192,0.3591331269349845,76,40,0.3448275862068966,207.56965944272446,-500.0,67045.0,1.6094113583478766,12
C2,candidate_ladder,10000,-700,30000,323,323,0,2,192,129,0.006191950464396285,0.5944272445820433,0.3993808049535604,78,51,0.3953488372093023,102.28482972136223,-700.0,33038.0,1.223883226715819,12
C2,candidate_ladder,10000,-1000,30000,323,323,0,2,176,145,0.006191950464396285,0.544891640866873,0.44891640866873067,84,61,0.4206896551724138,7.1114551083591335,-1000.0,2297.0,1.01173093913905,12
C2,candidate_ladder,10000,-1500,30000,323,323,0,2,138,183,0.006191950464396285,0.42724458204334365,0.56656346749226,97,86,0.46994535519125685,-95.84829721362229,-754.0,-30959.0,0.8774235951363786,11
C2,candidate_ladder,10000,-2000,30000,323,323,0,2,118,203,0.006191950464396285,0.3653250773993808,0.628482972136223,99,104,0.5123152709359606,-269.702786377709,-688.0,-87114.0,0.7188646668710568,11
C2,candidate_ladder,10000,-3000,30000,323,323,0,2,82,239,0.006191950464396285,0.25386996904024767,0.739938080495356,102,137,0.5732217573221757,-492.59442724458205,-625.0,-159108.0,0.5882905472018879,11
C2,candidate_ladder,10000,-5000,30000,323,323,0,2,17,304,0.006191950464396285,0.05263157894736842,0.9411764705882353,102,202,0.6644736842105263,-758.2786377708978,-625.0,-244924.0,0.4813931772512932,11
C2,candidate_ladder,10000,-6000,30000,323,323,0,2,1,320,0.006191950464396285,0.0030959752321981426,0.9907120743034056,102,218,0.68125,-779.8978328173374,-625.0,-251907.0,0.4743790375081376,11
