target_bps,stop_bps,max_hold_ms,eligible_count,excluded_count,target_count,stop_count,timeout_count,target_rate,stop_rate,timeout_rate,positive_timeout_count,negative_timeout_count,positive_timeout_rate,negative_timeout_rate,avg_pnl_bps,median_pnl_bps,sum_pnl_bps,p10_pnl_bps,p25_pnl_bps,p75_pnl_bps,p90_pnl_bps,min_pnl_bps,max_pnl_bps,positive_result_count,negative_result_count,win_rate,loss_rate,profit_factor,expected_gross_pnl_sol_at_0_25_sol,median_gross_pnl_sol_at_0_25_sol
500,-300,30000,3600,0,419,1288,1893,0.11638888888888889,0.35777777777777775,0.5258333333333334,94,1799,0.04965662968832541,0.9503433703116746,-102.92,-109.0,-370512,-300.0,-300.0,-102.0,500.0,-300,500,513,3087,0.1425,0.8575,0.38289860044936186,-0.002573,-0.002725
500,-500,30000,3600,0,445,1137,2018,0.12361111111111112,0.31583333333333335,0.5605555555555556,94,1924,0.04658077304261645,0.9534192269573836,-163.17416666666668,-108.0,-587427,-500.0,-500.0,-102.0,500.0,-500,500,539,3061,0.14972222222222223,0.8502777777777778,0.29253109034808183,-0.004079354166666667,-0.0027
500,-700,30000,3600,0,474,969,2157,0.13166666666666665,0.26916666666666667,0.5991666666666666,98,2059,0.045433472415391744,0.9545665275846082,-210.00861111111112,-106.0,-756031,-700.0,-700.0,-102.0,500.0,-700,500,572,3028,0.15888888888888889,0.8411111111111111,0.254584462667157,-0.005250215277777778,-0.00265
500,-1000,30000,3600,0,511,771,2318,0.14194444444444446,0.21416666666666667,0.6438888888888888,100,2218,0.04314063848144953,0.9568593615185504,-266.0755555555556,-103.0,-957872,-1000.0,-745.0,-102.0,500.0,-1000,500,611,2989,0.16972222222222222,0.8302777777777778,0.22443721676637785,-0.0066518888888888895,-0.002575
500,-1500,30000,3600,0,538,631,2431,0.14944444444444444,0.17527777777777778,0.6752777777777778,104,2327,0.0427807486631016,0.9572192513368984,-344.21777777777777,-102.0,-1239184,-1500.0,-654.0,-102.0,500.0,-1500,500,642,2958,0.17833333333333334,0.8216666666666667,0.19039278086553044,-0.008605444444444445,-0.00255
500,-2000,30000,3600,0,560,506,2534,0.15555555555555556,0.14055555555555554,0.7038888888888889,109,2425,0.04301499605367009,0.9569850039463299,-400.8547222222222,-102.0,-1443077,-2000.0,-566.5,-102.0,500.0,-2000,500,669,2931,0.18583333333333332,0.8141666666666667,0.17368424970467802,-0.010021368055555556,-0.00255
500,-3000,30000,3600,0,584,344,2672,0.1622222222222222,0.09555555555555556,0.7422222222222222,111,2561,0.04154191616766467,0.9584580838323353,-486.7497222222222,-102.0,-1752299,-2807.3999999999996,-526.0,-102.0,500.0,-3000,500,695,2905,0.19305555555555556,0.8069444444444445,0.15260432987856068,-0.012168743055555556,-0.00255
500,-5000,30000,3600,0,597,156,2847,0.16583333333333333,0.043333333333333335,0.7908333333333334,111,2736,0.03898840885142255,0.9610115911485775,-590.9555555555555,-102.0,-2127440,-2526.5999999999995,-521.25,-102.0,500.0,-5000,500,708,2892,0.19666666666666666,0.8033333333333333,0.1314816667040892,-0.014773888888888888,-0.00255
500,-6000,30000,3600,0,604,98,2898,0.16777777777777778,0.02722222222222222,0.805,111,2787,0.038302277432712216,0.9616977225672878,-608.2358333333333,-102.0,-2189649,-2452.0,-516.25,-102.0,500.0,-6000,500,715,2885,0.1986111111111111,0.8013888888888889,0.12943829034030505,-0.015205895833333332,-0.00255
700,-100,30000,3600,0,302,3185,113,0.08388888888888889,0.8847222222222222,0.03138888888888889,74,39,0.6548672566371682,0.34513274336283184,-24.715833333333332,-100.0,-88977,-100.0,-100.0,-100.0,112.19999999999891,-100,700,376,3224,0.10444444444444445,0.8955555555555555,0.7228122205988181,-0.0006178958333333334,-0.0025
700,-200,30000,3600,0,359,1470,1771,0.09972222222222223,0.4083333333333333,0.49194444444444446,108,1663,0.060982495765104464,0.9390175042348955,-53.7575,-111.0,-193527,-200.0,-200.0,-102.0,661.3999999999969,-200,700,467,3133,0.1297222222222222,0.8702777777777778,0.5910102433942048,-0.0013439375,-0.002775
700,-300,30000,3600,0,375,1308,1917,0.10416666666666667,0.36333333333333334,0.5325,112,1805,0.058424621804903494,0.9415753781950965,-87.57611111111112,-110.0,-315274,-300.0,-300.0,-102.0,700.0,-300,700,487,3113,0.13527777777777777,0.8647222222222222,0.4805327902616169,-0.002189402777777778,-0.00275
700,-500,30000,3600,0,397,1157,2046,0.11027777777777778,0.3213888888888889,0.5683333333333334,116,1930,0.056695992179863146,0.9433040078201369,-147.6677777777778,-109.0,-531604,-500.0,-500.0,-102.0,700.0,-500,700,513,3087,0.1425,0.8575,0.3677650615520561,-0.0036916944444444445,-0.002725
700,-700,30000,3600,0,420,992,2188,0.11666666666666667,0.27555555555555555,0.6077777777777778,123,2065,0.05621572212065813,0.9437842778793418,-195.275,-108.0,-702990,-700.0,-700.0,-102.0,700.0,-700,700,543,3057,0.15083333333333335,0.8491666666666666,0.31804953572384786,-0.004881875,-0.0027
700,-1000,30000,3600,0,450,795,2355,0.125,0.22083333333333333,0.6541666666666667,127,2228,0.053927813163481955,0.9460721868365181,-253.18166666666667,-105.0,-911454,-1000.0,-800.0,-102.0,700.0,-1000,700,577,3023,0.16027777777777777,0.8397222222222223,0.27770667626074874,-0.0063295416666666665,-0.002625
700,-1500,30000,3600,0,476,649,2475,0.1322222222222222,0.1802777777777778,0.6875,133,2342,0.053737373737373736,0.9462626262626262,-332.1355555555556,-103.0,-1195688,-1500.0,-705.0,-102.0,700.0,-1500,700,609,2991,0.16916666666666666,0.8308333333333333,0.23643780644650414,-0.00830338888888889,-0.002575
700,-2000,30000,3600,0,496,519,2585,0.13777777777777778,0.14416666666666667,0.7180555555555556,139,2446,0.053771760154738876,0.9462282398452612,-389.6927777777778,-102.0,-1402894,-2000.0,-625.25,-102.0,700.0,-2000,700,635,2965,0.1763888888888889,0.8236111111111111,0.21557275623157954,-0.009742319444444444,-0.00255
700,-3000,30000,3600,0,519,355,2726,0.14416666666666667,0.09861111111111111,0.7572222222222222,142,2584,0.052090975788701394,0.9479090242112986,-477.24194444444447,-102.0,-1718071,-2929.4999999999995,-548.25,-102.0,700.0,-3000,700,661,2939,0.1836111111111111,0.8163888888888889,0.18978406138146012,-0.011931048611111111,-0.00255
700,-5000,30000,3600,0,532,164,2904,0.14777777777777779,0.04555555555555556,0.8066666666666666,142,2762,0.048898071625344354,0.9511019283746557,-586.2758333333334,-102.0,-2110593,-2649.5,-531.0,-102.0,700.0,-5000,700,674,2926,0.18722222222222223,0.8127777777777778,0.1631710790711985,-0.014656895833333334,-0.00255
700,-6000,30000,3600,0,539,100,2961,0.14972222222222223,0.027777777777777776,0.8225,142,2819,0.04795677136102668,0.9520432286389733,-604.3958333333334,-102.0,-2175825,-2550.2999999999997,-529.0,-102.0,700.0,-6000,700,681,2919,0.18916666666666668,0.8108333333333333,0.1606468322670839,-0.015109895833333335,-0.00255
1000,-100,30000,3600,0,261,3209,130,0.0725,0.8913888888888889,0.03611111111111111,90,40,0.6923076923076923,0.3076923076923077,-8.493611111111111,-100.0,-30577,-100.0,-100.0,-100.0,-48.900000000001,-100,1000,351,3249,0.0975,0.9025,0.905473375067625,-0.00021234027777777777,-0.0025
1000,-200,30000,3600,0,310,1498,1792,0.08611111111111111,0.4161111111111111,0.49777777777777776,127,1665,0.07087053571428571,0.9291294642857143,-35.389722222222225,-112.0,-127403,-200.0,-200.0,-102.0,359.0,-200,1000,437,3163,0.1213888888888889,0.8786111111111111,0.7340013069957679,-0.0008847430555555556,-0.0028
1000,-300,30000,3600,0,325,1334,1941,0.09027777777777778,0.3705555555555556,0.5391666666666667,133,1808,0.06852138073158166,0.9314786192684184,-68.31888888888889,-111.0,-245948,-300.0,-300.0,-102.0,445.9999999999982,-300,1000,458,3142,0.1272222222222222,0.8727777777777778,0.6001905186105146,-0.0017079722222222223,-0.002775
1000,-500,30000,3600,0,345,1181,2074,0.09583333333333334,0.32805555555555554,0.5761111111111111,139,1935,0.06702025072324011,0.9329797492767599,-128.20083333333332,-110.0,-461523,-500.0,-500.0,-102.0,698.9999999999991,-500,1000,484,3116,0.13444444444444445,0.8655555555555555,0.4594382185658199,-0.003205020833333333,-0.00275
1000,-700,30000,3600,0,368,1014,2218,0.10222222222222223,0.2816666666666667,0.6161111111111112,147,2071,0.06627592425608657,0.9337240757439135,-174.8502777777778,-109.0,-629461,-700.0,-700.0,-102.0,1000.0,-700,1000,515,3085,0.14305555555555555,0.8569444444444444,0.3992758415669613,-0.004371256944444445,-0.002725
1000,-1000,30000,3600,0,397,814,2389,0.11027777777777778,0.22611111111111112,0.6636111111111112,153,2236,0.0640435328589368,0.9359564671410632,-231.58138888888888,-107.0,-833693,-1000.0,-811.0,-102.0,1000.0,-1000,1000,550,3050,0.1527777777777778,0.8472222222222222,0.35066188336895365,-0.005789534722222222,-0.002675
1000,-1500,30000,3600,0,423,663,2514,0.1175,0.18416666666666667,0.6983333333333334,160,2354,0.06364359586316627,0.9363564041368337,-309.93861111111113,-104.0,-1115779,-1500.0,-734.25,-102.0,1000.0,-1500,1000,583,3017,0.16194444444444445,0.8380555555555556,0.30027260908910186,-0.007748465277777779,-0.0026
1000,-2000,30000,3600,0,442,530,2628,0.12277777777777778,0.14722222222222223,0.73,166,2462,0.06316590563165905,0.936834094368341,-367.9502777777778,-103.0,-1324621,-2000.0,-670.5,-102.0,1000.0,-2000,1000,608,2992,0.1688888888888889,0.8311111111111111,0.2736724416633219,-0.009198756944444445,-0.002575
1000,-3000,30000,3600,0,462,365,2773,0.12833333333333333,0.10138888888888889,0.7702777777777777,171,2602,0.06166606563288857,0.9383339343671114,-457.2216666666667,-102.0,-1645998,-3000.0,-600.0,-102.0,1000.0,-3000,1000,633,2967,0.17583333333333334,0.8241666666666667,0.24060034168412534,-0.011430541666666667,-0.00255
1000,-5000,30000,3600,0,475,166,2959,0.13194444444444445,0.04611111111111111,0.8219444444444445,171,2788,0.0577897938492734,0.9422102061507266,-566.7808333333334,-102.0,-2040411,-2702.2999999999997,-568.75,-102.0,1000.0,-5000,1000,646,2954,0.17944444444444443,0.8205555555555556,0.20758029788979196,-0.014169520833333334,-0.00255
1000,-6000,30000,3600,0,481,102,3017,0.13361111111111112,0.028333333333333332,0.8380555555555556,171,2846,0.056678820019887305,0.9433211799801127,-585.8511111111111,-102.0,-2109064,-2615.499999999999,-556.75,-102.0,1000.0,-6000,1000,652,2948,0.1811111111111111,0.8188888888888889,0.20399612766623956,-0.014646277777777777,-0.00255
1500,-100,30000,3600,0,206,3234,160,0.05722222222222222,0.8983333333333333,0.044444444444444446,120,40,0.75,0.25,12.221666666666666,-100.0,43998,-100.0,-100.0,-100.0,-92.80000000000018,-100,1500,326,3274,0.09055555555555556,0.9094444444444445,1.1349735409157145,0.00030554166666666664,-0.0025
1500,-200,30000,3600,0,246,1523,1831,0.06833333333333333,0.4230555555555556,0.5086111111111111,164,1667,0.08956854178044785,0.9104314582195522,-10.27138888888889,-113.0,-36977,-200.0,-200.0,-102.0,213.0999999999999,-200,1500,410,3190,0.11388888888888889,0.8861111111111111,0.9236272758253901,-0.0002567847222222222,-0.002825
1500,-300,30000,3600,0,254,1360,1986,0.07055555555555555,0.37777777777777777,0.5516666666666666,176,1810,0.08862034239677745,0.9113796576032226,-43.030277777777776,-112.0,-154909,-300.0,-300.0,-102.0,278.0,-300,1500,430,3170,0.11944444444444445,0.8805555555555555,0.7514165544709525,-0.0010757569444444445,-0.0028
1500,-500,30000,3600,0,270,1208,2122,0.075,0.33555555555555555,0.5894444444444444,185,1937,0.08718190386427899,0.9128180961357211,-102.33694444444444,-111.0,-368413,-500.0,-500.0,-102.0,381.59999999999945,-500,1500,455,3145,0.12638888888888888,0.8736111111111111,0.5753105518462504,-0.002558423611111111,-0.002775
1500,-700,30000,3600,0,286,1045,2269,0.07944444444444444,0.2902777777777778,0.6302777777777778,196,2073,0.08638166593212869,0.9136183340678713,-149.9388888888889,-110.0,-539780,-700.0,-700.0,-102.0,523.3999999999996,-700,1500,482,3118,0.1338888888888889,0.8661111111111112,0.49541057134390476,-0.0037484722222222225,-0.00275
1500,-1000,30000,3600,0,310,843,2447,0.08611111111111111,0.23416666666666666,0.6797222222222222,205,2242,0.08377605230894973,0.9162239476910503,-206.75,-109.0,-744300,-1000.0,-830.0,-102.0,832.099999999999,-1000,1500,515,3085,0.14305555555555555,0.8569444444444444,0.4346892537791817,-0.00516875,-0.002725
1500,-1500,30000,3600,0,331,686,2583,0.09194444444444444,0.19055555555555556,0.7175,218,2365,0.08439798683701123,0.9156020131629887,-284.9605555555556,-107.0,-1025858,-1500.0,-796.25,-102.0,1133.1999999999998,-1500,1500,549,3051,0.1525,0.8475,0.37352718816449815,-0.007124013888888889,-0.002675
1500,-2000,30000,3600,0,345,551,2704,0.09583333333333334,0.15305555555555556,0.7511111111111111,227,2477,0.08394970414201183,0.9160502958579881,-345.2652777777778,-104.0,-1242955,-2000.0,-725.25,-102.0,1310.6999999999985,-2000,1500,572,3028,0.15888888888888889,0.8411111111111111,0.33864828223235305,-0.008631631944444445,-0.0026
1500,-3000,30000,3600,0,363,383,2854,0.10083333333333333,0.1063888888888889,0.7927777777777778,235,2619,0.0823405746320953,0.9176594253679047,-436.7775,-103.0,-1572399,-3000.0,-667.75,-102.0,1500.0,-3000,1500,598,3002,0.1661111111111111,0.8338888888888889,0.29828771203894316,-0.010919437499999999,-0.002575
1500,-5000,30000,3600,0,377,175,3048,0.10472222222222222,0.04861111111111111,0.8466666666666667,235,2813,0.0770997375328084,0.9229002624671916,-550.0386111111111,-103.0,-1980139,-2802.2,-640.5,-102.0,1500.0,-5000,1500,612,2988,0.17,0.83,0.25824794730783507,-0.013750965277777777,-0.002575
1500,-6000,30000,3600,0,383,105,3112,0.1063888888888889,0.029166666666666667,0.8644444444444445,235,2877,0.07551413881748072,0.9244858611825193,-569.8763888888889,-102.0,-2051555,-2758.5999999999995,-628.0,-102.0,1500.0,-6000,1500,618,2982,0.17166666666666666,0.8283333333333334,0.25396887735417145,-0.014246909722222222,-0.00255
2000,-100,30000,3600,0,160,3256,184,0.044444444444444446,0.9044444444444445,0.051111111111111114,144,40,0.782608695652174,0.21739130434782608,22.926111111111112,-100.0,82534,-100.0,-100.0,-100.0,-100.0,-100,2000,304,3296,0.08444444444444445,0.9155555555555556,1.2514938676011274,0.0005731527777777778,-0.0025
2000,-200,30000,3600,0,187,1544,1869,0.051944444444444446,0.4288888888888889,0.5191666666666667,201,1668,0.10754414125200643,0.8924558587479936,3.3466666666666667,-114.0,12048,-200.0,-200.0,-102.0,110.09999999999991,-200,2000,388,3212,0.10777777777777778,0.8922222222222222,1.0246649210693866,8.366666666666666e-05,-0.00285
2000,-300,30000,3600,0,193,1381,2026,0.05361111111111111,0.3836111111111111,0.5627777777777778,215,1811,0.10612043435340572,0.8938795656465943,-28.97222222222222,-113.0,-104300,-300.0,-300.0,-102.0,191.0999999999999,-300,2000,408,3192,0.11333333333333333,0.8866666666666667,0.8343311058835489,-0.0007243055555555555,-0.002825
2000,-500,30000,3600,0,208,1229,2163,0.057777777777777775,0.3413888888888889,0.6008333333333333,225,1938,0.10402219140083217,0.8959778085991679,-87.75472222222223,-112.0,-315917,-500.0,-500.0,-102.0,278.0,-500,2000,433,3167,0.12027777777777778,0.8797222222222222,0.6402225284424148,-0.0021938680555555557,-0.0028
2000,-700,30000,3600,0,220,1062,2318,0.06111111111111111,0.295,0.6438888888888888,240,2078,0.10353753235547886,0.8964624676445211,-134.48805555555555,-110.5,-484157,-700.0,-700.0,-102.0,376.0999999999999,-700,2000,460,3140,0.12777777777777777,0.8722222222222222,0.5530378492952013,-0.0033622013888888885,-0.0027625
2000,-1000,30000,3600,0,241,859,2500,0.06694444444444445,0.2386111111111111,0.6944444444444444,252,2248,0.1008,0.8992,-189.90472222222223,-109.0,-683657,-1000.0,-871.0,-102.0,527.0999999999999,-1000,2000,493,3107,0.13694444444444445,0.8630555555555556,0.4878217984226886,-0.004747618055555556,-0.002725
2000,-1500,30000,3600,0,261,698,2641,0.0725,0.1938888888888889,0.7336111111111111,269,2372,0.10185535781900795,0.8981446421809921,-265.86944444444447,-108.0,-957130,-1500.0,-805.5,-102.0,727.5999999999985,-1500,2000,530,3070,0.14722222222222223,0.8527777777777777,0.42303472654234364,-0.006646736111111112,-0.0027
2000,-2000,30000,3600,0,272,562,2766,0.07555555555555556,0.15611111111111112,0.7683333333333333,281,2485,0.10159074475777295,0.898409255242227,-326.65972222222223,-106.0,-1175975,-2000.0,-756.75,-102.0,875.4999999999995,-2000,2000,553,3047,0.15361111111111111,0.8463888888888889,0.3830662782419743,-0.008166493055555555,-0.00265
2000,-3000,30000,3600,0,287,391,2922,0.07972222222222222,0.10861111111111112,0.8116666666666666,292,2630,0.0999315537303217,0.9000684462696783,-418.2875,-104.0,-1505835,-3000.0,-692.0,-102.0,1054.299999999998,-3000,2000,579,3021,0.16083333333333333,0.8391666666666666,0.3381733428677287,-0.010457187500000001,-0.0026
2000,-5000,30000,3600,0,299,178,3123,0.08305555555555555,0.049444444444444444,0.8675,294,2829,0.0941402497598463,0.9058597502401537,-530.8336111111112,-103.0,-1911001,-2874.1,-663.25,-102.0,1180.8999999999992,-5000,2000,593,3007,0.16472222222222221,0.8352777777777778,0.2942374573948254,-0.013270840277777779,-0.002575
2000,-6000,30000,3600,0,305,107,3188,0.08472222222222223,0.029722222222222223,0.8855555555555555,294,2894,0.09222082810539524,0.9077791718946048,-550.4191666666667,-103.0,-1981509,-2787.0,-653.25,-102.0,1271.4999999999986,-6000,2000,599,3001,0.1663888888888889,0.8336111111111111,0.28983746437107627,-0.013760479166666667,-0.002575
3000,-100,30000,3600,0,101,3279,220,0.028055555555555556,0.9108333333333334,0.06111111111111111,180,40,0.8181818181818182,0.18181818181818182,36.14833333333333,-100.0,130134,-100.0,-100.0,-100.0,-100.0,-100,3000,281,3319,0.07805555555555556,0.9219444444444445,1.3937786519403887,0.0009037083333333333,-0.0025
3000,-200,30000,3600,0,119,1567,1914,0.03305555555555555,0.43527777777777776,0.5316666666666666,246,1668,0.12852664576802508,0.8714733542319749,21.122222222222224,-115.0,76040,-200.0,-200.0,-102.0,17.799999999999272,-200,3000,365,3235,0.10138888888888889,0.8986111111111111,1.1542183922266143,0.0005280555555555556,-0.002875
3000,-300,30000,3600,0,122,1406,2072,0.03388888888888889,0.39055555555555554,0.5755555555555556,261,1811,0.12596525096525096,0.874034749034749,-12.028888888888888,-114.0,-43304,-300.0,-300.0,-102.0,81.09999999999991,-300,3000,383,3217,0.1063888888888889,0.8936111111111111,0.9320262012435073,-0.0003007222222222222,-0.00285
3000,-500,30000,3600,0,131,1254,2215,0.03638888888888889,0.34833333333333333,0.6152777777777778,276,1939,0.12460496613995485,0.8753950338600451,-70.09833333333333,-113.0,-252354,-500.0,-500.0,-102.0,187.0999999999999,-500,3000,407,3193,0.11305555555555556,0.8869444444444444,0.7167562908064826,-0.0017524583333333333,-0.002825
3000,-700,30000,3600,0,141,1084,2375,0.03916666666666667,0.3011111111111111,0.6597222222222222,295,2080,0.12421052631578948,0.8757894736842106,-114.01305555555555,-111.0,-410447,-700.0,-700.0,-102.0,272.59999999999945,-700,3000,436,3164,0.12111111111111111,0.8788888888888889,0.6267503169167141,-0.002850326388888889,-0.002775
3000,-1000,30000,3600,0,154,880,2566,0.042777777777777776,0.24444444444444444,0.7127777777777777,315,2251,0.12275915822291504,0.877240841777085,-168.0261111111111,-110.0,-604894,-1000.0,-927.0,-102.0,401.49999999999955,-1000,3000,469,3131,0.13027777777777777,0.8697222222222222,0.5541976879072804,-0.004200652777777778,-0.00275
3000,-1500,30000,3600,0,168,718,2714,0.04666666666666667,0.19944444444444445,0.7538888888888889,339,2375,0.12490788504053059,0.8750921149594694,-243.2613888888889,-109.0,-875741,-1500.0,-820.25,-102.0,529.4999999999995,-1500,3000,507,3093,0.14083333333333334,0.8591666666666666,0.4817999404722104,-0.0060815347222222225,-0.002725
3000,-2000,30000,3600,0,176,582,2842,0.04888888888888889,0.16166666666666665,0.7894444444444444,353,2489,0.12420830401125968,0.8757916959887403,-305.4247222222222,-108.0,-1099529,-2000.0,-795.0,-102.0,658.2999999999997,-2000,3000,529,3071,0.14694444444444443,0.8530555555555556,0.43549833734386767,-0.007635618055555555,-0.0027
3000,-3000,30000,3600,0,186,407,3007,0.051666666666666666,0.11305555555555556,0.8352777777777778,367,2640,0.12204855337545727,0.8779514466245427,-400.9675,-105.5,-1443483,-3000.0,-724.25,-102.0,780.4999999999995,-3000,3000,553,3047,0.15361111111111111,0.8463888888888889,0.3823154862413273,-0.0100241875,-0.0026375
3000,-5000,30000,3600,0,195,184,3221,0.05416666666666667,0.051111111111111114,0.8947222222222222,372,2849,0.11549208320397392,0.884507916796026,-517.3172222222222,-104.0,-1862342,-2964.0,-704.25,-102.0,874.0999999999999,-5000,3000,567,3033,0.1575,0.8425,0.3323359647801989,-0.012932930555555555,-0.0026
3000,-6000,30000,3600,0,200,112,3288,0.05555555555555555,0.03111111111111111,0.9133333333333333,372,2916,0.11313868613138686,0.8868613138686131,-539.0041666666667,-104.0,-1940415,-2906.2,-692.25,-102.0,887.099999999999,-6000,3000,572,3028,0.15888888888888889,0.8411111111111111,0.32680882302432024,-0.013475104166666668,-0.0026
5000,-100,30000,3600,0,43,3290,267,0.011944444444444445,0.9138888888888889,0.07416666666666667,226,41,0.846441947565543,0.15355805243445692,51.146388888888886,-100.0,184127,-100.0,-100.0,-100.0,-100.0,-100,5000,269,3331,0.07472222222222222,0.9252777777777778,1.5552365817398883,0.001278659722222222,-0.0025
5000,-200,30000,3600,0,51,1579,1970,0.014166666666666666,0.4386111111111111,0.5472222222222223,301,1669,0.15279187817258882,0.8472081218274111,40.36611111111111,-117.5,145318,-200.0,-200.0,-102.0,-16.800000000000182,-200,5000,352,3248,0.09777777777777778,0.9022222222222223,1.2932689688019035,0.0010091527777777777,-0.0029375
5000,-300,30000,3600,0,53,1416,2131,0.014722222222222222,0.3933333333333333,0.5919444444444445,318,1813,0.14922571562646644,0.8507742843735335,9.324166666666667,-114.5,33567,-300.0,-300.0,-102.0,43.29999999999973,-300,5000,371,3229,0.10305555555555555,0.8969444444444444,1.0524200160225627,0.00023310416666666667,-0.0028625
5000,-500,30000,3600,0,57,1265,2278,0.015833333333333335,0.35138888888888886,0.6327777777777778,337,1941,0.1479367866549605,0.8520632133450395,-47.74944444444444,-113.0,-171898,-500.0,-500.0,-102.0,125.099999999999,-500,5000,394,3206,0.10944444444444444,0.8905555555555555,0.8083038091000434,-0.0011937361111111111,-0.002825
5000,-700,30000,3600,0,64,1095,2441,0.017777777777777778,0.30416666666666664,0.6780555555555555,359,2082,0.1470708725931995,0.8529291274068005,-88.4413888888889,-112.0,-318389,-700.0,-700.0,-102.0,227.0999999999999,-700,5000,423,3177,0.1175,0.8825,0.7125508741138785,-0.0022110347222222223,-0.0028
5000,-1000,30000,3600,0,74,889,2637,0.020555555555555556,0.24694444444444444,0.7325,384,2253,0.14562002275312855,0.8543799772468714,-136.20805555555555,-110.0,-490349,-1000.0,-956.75,-102.0,349.099999999999,-1000,5000,458,3142,0.1272222222222222,0.8727777777777778,0.6410707802398575,-0.0034052013888888886,-0.00275
5000,-1500,30000,3600,0,81,725,2794,0.0225,0.2013888888888889,0.7761111111111111,415,2379,0.1485325697924123,0.8514674302075876,-208.5536111111111,-109.0,-750793,-1500.0,-826.0,-102.0,482.7999999999993,-1500,5000,496,3104,0.13777777777777778,0.8622222222222222,0.5591728483641449,-0.005213840277777777,-0.002725
5000,-2000,30000,3600,0,85,589,2926,0.02361111111111111,0.16361111111111112,0.8127777777777778,433,2493,0.1479835953520164,0.8520164046479836,-269.1975,-108.0,-969111,-2000.0,-803.0,-102.0,529.4999999999995,-2000,5000,518,3082,0.1438888888888889,0.8561111111111112,0.5066796778361142,-0.0067299375,-0.0027
5000,-3000,30000,3600,0,89,415,3096,0.024722222222222222,0.11527777777777778,0.86,450,2646,0.14534883720930233,0.8546511627906976,-369.4347222222222,-107.0,-1329965,-3000.0,-751.75,-102.0,669.0999999999999,-3000,5000,539,3061,0.14972222222222223,0.8502777777777778,0.43840751827440466,-0.009235868055555554,-0.002675
5000,-5000,30000,3600,0,94,192,3314,0.026111111111111113,0.05333333333333334,0.9205555555555556,457,2857,0.13789981894990946,0.8621001810500906,-489.8902777777778,-106.0,-1763605,-3049.5,-723.25,-102.0,710.1999999999998,-5000,5000,551,3049,0.15305555555555556,0.8469444444444445,0.3795563045076676,-0.012247256944444444,-0.00265
5000,-6000,30000,3600,0,96,119,3385,0.02666666666666667,0.03305555555555555,0.9402777777777778,457,2928,0.13500738552437222,0.8649926144756278,-518.6155555555556,-105.0,-1867016,-2977.3,-723.0,-102.0,720.5999999999995,-6000,5000,553,3047,0.15361111111111111,0.8463888888888889,0.36837668108640986,-0.012965388888888891,-0.002625
6000,-100,30000,3600,0,34,3291,275,0.009444444444444445,0.9141666666666667,0.0763888888888889,234,41,0.850909090909091,0.14909090909090908,56.75277777777778,-100.0,204310,-100.0,-100.0,-100.0,-100.0,-100,6000,268,3332,0.07444444444444444,0.9255555555555556,1.6159128660100868,0.0014188194444444446,-0.0025
6000,-200,30000,3600,0,39,1581,1980,0.010833333333333334,0.43916666666666665,0.55,311,1669,0.15707070707070708,0.842929292929293,45.954166666666666,-118.0,165435,-200.0,-200.0,-102.0,-20.90000000000009,-200,6000,350,3250,0.09722222222222222,0.9027777777777778,1.3335981657999116,0.0011488541666666667,-0.00295
6000,-300,30000,3600,0,41,1418,2141,0.01138888888888889,0.3938888888888889,0.5947222222222223,328,1813,0.15319943951424567,0.8468005604857544,15.412222222222223,-115.0,55484,-300.0,-300.0,-102.0,29.199999999999818,-300,6000,369,3231,0.1025,0.8975,1.0865656598751534,0.00038530555555555556,-0.002875
6000,-500,30000,3600,0,42,1267,2291,0.011666666666666667,0.35194444444444445,0.6363888888888889,350,1941,0.15277171540811874,0.8472282845918813,-41.41222222222222,-113.0,-149084,-500.0,-500.0,-102.0,116.69999999999936,-500,6000,392,3208,0.10888888888888888,0.8911111111111111,0.8339305864516927,-0.0010353055555555554,-0.002825
6000,-700,30000,3600,0,48,1097,2455,0.013333333333333334,0.3047222222222222,0.6819444444444445,373,2082,0.15193482688391038,0.8480651731160896,-80.34722222222223,-112.0,-289250,-700.0,-700.0,-102.0,223.29999999999973,-700,6000,421,3179,0.11694444444444445,0.8830555555555556,0.7391879073357402,-0.0020086805555555557,-0.0028
6000,-1000,30000,3600,0,54,891,2655,0.015,0.2475,0.7375,402,2253,0.15141242937853108,0.848587570621469,-126.86527777777778,-111.0,-456715,-1000.0,-963.25,-102.0,329.9999999999991,-1000,6000,456,3144,0.12666666666666668,0.8733333333333333,0.6661791448853337,-0.0031716319444444444,-0.002775
6000,-1500,30000,3600,0,58,727,2815,0.01611111111111111,0.20194444444444445,0.7819444444444444,436,2379,0.15488454706927177,0.8451154529307282,-199.09833333333333,-109.0,-716754,-1500.0,-826.25,-102.0,465.79999999999836,-1500,6000,494,3106,0.13722222222222222,0.8627777777777778,0.5798987894353708,-0.004977458333333333,-0.002725
6000,-2000,30000,3600,0,62,590,2948,0.017222222222222222,0.1638888888888889,0.8188888888888889,454,2494,0.15400271370420623,0.8459972862957937,-258.8852777777778,-108.0,-931987,-2000.0,-804.0,-102.0,527.0999999999999,-2000,6000,516,3084,0.14333333333333334,0.8566666666666667,0.5265210342916335,-0.006472131944444444,-0.0027
